"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1210","大成長城","         17069217","         15706748","          1362469","                  0","                  0","            873512","            488957","            651146","            209753","            930350","             96903","            833447","                  0","                  0","                  0","                  0","            833447","                  1.73"
"1213","大飲","            557345","            492578","             64767","                250","                513","             62315","              2715","              5953","              1529","              7139","              1708","              5431","                  0","                  0","                  0","                  0","              5431","                  0.11"
"1215","卜蜂企業","         11010909","         10350415","            660494","                  0","                  0","            635814","             24680","            123088","             33089","            114679","             14898","             99781","                  0","                  0","                  0","                  0","             99781","                  0.43"
"1216","統一","         39898182","         30607383","          9290799","                  0","                  0","          7654545","          1636254","          7541424","          1236384","          7941294","            201045","          7740249","                  0","                  0","                  0","                  0","          7740249","                  1.70"
"1217","愛之味","          2541254","          1568091","            973163","             11695","             13789","            915827","             59430","            116340","            154099","             21671","             -5027","             26698","                  0","                  0","                  0","                  0","             26698","                  0.06"
"1218","泰山企業","          5808033","          5391815","            416218","             13294","             13123","            548919","           -132872","            438783","             61855","            244056","              4648","            239408","                  0","                  0","                  0","                  0","            239408","                  0.73"
"1219","福壽實業","          7437506","          7067898","            369608","                  0","                543","            410146","            -39995","            684161","             22783","            621383","               -381","            621764","                  0","                  0","                  0","                  0","            621764","                  2.13"
"1220","台榮","          2340279","          2094722","            245557","                  0","                  0","            115306","            130251","             14760","             19953","            125058","              6886","            118172","                  0","                  0","                  0","                  0","            118172","                  0.67"
"1225","福懋油","          7095048","          6780367","            314681","               -224","                  0","            207789","            107116","              9607","             37009","             79714","             14970","             64744","                  0","                  0","                  0","                  0","             64744","                  0.36"
"1227","佳格","          9106975","          5387361","          3719614","                  0","                  0","          1855531","          1864083","            418595","              4259","          2278419","            359268","          1919151","                  0","                  0","                  0","                  0","          1919151","                  4.17"
"1229","聯華實業","          2981440","          2669008","            312432","                  0","                  0","            194149","            118283","          1202074","             47824","          1272533","             63609","          1208924","                  0","                  0","                  0","                  0","          1208924","                  1.43"
"1231","聯華食品","          3905357","          2729601","          1175756","                  0","                  0","            821993","            353763","             58959","             47057","            365665","             79525","            286140","                  0","                  0","                  0","                  0","            286140","                  2.41"
"1232","大統益","         12527509","         11843562","            683947","                  0","                  0","            223146","            460801","            105959","              3782","            562978","             93652","            469326","                  0","                  0","                  0","                  0","            469326","                  2.93"
"1233","天仁","          1541230","            622871","            918359","                  0","                  0","            675626","            242733","             26960","              1784","            267909","             47862","            220047","                  0","                  0","                  0","                  0","            220047","                  2.43"
"1234","黑松","          4231161","          3122340","          1108821","             22695","             14728","            859735","            241119","            165149","              6385","            399883","             40600","            359283","                  0","                  0","                  0","                  0","            359283","                  0.67"
"1235","興泰","            255166","            228444","             26722","                  0","                  0","             36029","             -9307","             41802","             10788","             21707","               -283","             21990","                  0","                  0","                  0","                  0","             21990","                  0.42"
"1236","宏亞食品","          1689733","          1243157","            446576","                  0","               -103","            340380","            106093","             12200","             20287","             98006","             21688","             76318","                  0","                  0","                  0","                  0","             76318","                  0.77"
"1301","台塑","        146836870","        119530459","         27306411","             17781","                  0","          6651415","         20637215","         21802682","          3000022","         39439875","          4539103","         34900772","                  0","                  0","                  0","                  0","         34900772","                  5.70"
"1303","南亞塑膠","        149825893","        121490872","         28335021","             -8682","                  0","          9240835","         19102868","         11826962","          1295562","         29634268","          4301675","         25332593","                  0","                  0","                  0","                  0","         25332593","                  3.23"
"1304","台聚","         10317409","          7565017","          2752392","                704","                  0","            398661","          2353027","          1035048","            105055","          3283020","            463455","          2819565","                  0","                  0","                  0","                  0","          2819565","                  3.07"
"1305","華夏","          7159345","          6617213","            542132","             -2197","                  0","            394144","            150185","             83947","            133136","            100996","             27263","             73733","                  0","                  0","                  0","                  0","             73733","                  0.17"
"1307","三芳化工","          5267514","          4404825","            862689","             22360","                  0","            636045","            204284","            370224","             25109","            549399","             87951","            461448","                  0","                  0","                  0","                  0","            461448","                  1.34"
"1308","亞聚","          5118108","          3394456","          1723652","                  0","                  0","            162673","          1560979","            198076","             59092","          1699963","            266951","          1433012","                  0","                  0","                  0","                  0","          1433012","                  3.66"
"1309","台達化工","          8316757","          7742011","            574746","                  0","                  0","            392156","            182590","            266440","             38784","            410246","             44945","            365301","                  0","                  0","                  0","                  0","            365301","                  1.17"
"1310","台苯","          9078371","          9510815","           -432444","                  0","                  0","             86198","           -518642","             63391","            293761","           -749012","              1726","           -750738","                  0","                  0","                  0","                  0","           -750738","                 -1.29"
"1312","國喬石化","         14833716","         14258492","            575224","              6174","              3407","            252074","            320383","            912597","             49971","          1183009","             41870","          1141139","                  0","                  0","                  0","                  0","          1141139","                  1.26"
"1313","聯成","          5555045","          4909506","            645539","                  0","                  0","            324935","            320604","            935048","             67769","          1187883","             81540","          1106343","                  0","                  0","                  0","                  0","          1106343","                  1.05"
"1314","中石化","         33753165","         27574289","          6178876","              1040","              2331","            811157","          5369010","          6254855","            294265","         11329600","          1130300","         10199300","                  0","                  0","                  0","                  0","         10199300","                  5.17"
"1315","達新工業","          1899275","          1665213","            234062","                  0","                  0","            186285","             47777","            261776","             34291","            275262","             11973","            263289","                  0","                  0","                  0","                  0","            263289","                  1.24"
"1316","上曜","            142758","            143017","               -259","                  0","                  0","             56264","            -56523","             47740","              5636","            -14419","                -44","            -14375","                  0","                  0","                  0","                  0","            -14375","                 -0.22"
"1319","東陽","          9437725","          7352486","          2085239","             18957","             32619","          1634899","            464002","            785116","            148638","          1100480","            181136","            919344","                  0","                  0","                  0","                  0","            919344","                  1.66"
"1321","大洋","          3942295","          3810899","            131396","                  0","                  0","            225546","            -94150","              9608","            103277","           -187819","              3493","           -191312","                  0","                  0","                  0","                  0","           -191312","                 -0.87"
"1323","永裕","          1224028","          1022582","            201446","              3081","              2444","            134189","             66620","             82556","              9121","            140055","             26089","            113966","                  0","                  0","                  0","                  0","            113966","                  1.38"
"1324","地球工業","          1209678","          1008028","            201650","                880","              1320","            134260","             67830","             14734","                346","             82218","             14907","             67311","                  0","                  0","                  0","                  0","             67311","                  0.89"
"1325","恒大","            787031","            630126","            156905","                  0","                  0","             52123","            104782","             28606","             20598","            112790","             20200","             92590","                  0","                  0","                  0","                  0","             92590","                  0.92"
"1326","台化","        219934197","        192532066","         27402131","            814670","            205796","          5043145","         21750112","         20217479","          3348080","         38619511","          3654987","         34964524","                  0","                  0","                  0","                  0","         34964524","                  6.16"
"1402","遠東新","         46512233","         42638608","          3873625","                  0","                  0","          3479943","            393682","         11112147","            603285","         10902544","            631067","         10271477","                  0","                  0","                  0","                  0","         10271477","                  2.10"
"1409","新纖","         20500035","         19082360","          1417675","                  0","                  0","            751932","            665743","            993132","            250310","          1408565","            131762","          1276803","                  0","                  0","                  0","                  0","          1276803","                  0.72"
"1410","南染","            280003","            189506","             90497","                  0","                  0","             41281","             49216","             29231","                703","             77744","              2114","             75630","                  0","                  0","                  0","                  0","             75630","                  0.84"
"1413","宏洲纖維","          3385276","          3319540","             65736","                  0","                  0","             84747","            -19011","             10468","             11446","            -19989","             -1421","            -18568","                  0","                  0","                  0","                  0","            -18568","                 -0.11"
"1414","東和","            972629","            753847","            218782","                  0","                  0","             57189","            161593","            865703","             25119","          1002177","             -1659","          1003836","            205816","                  0","                  0","                  0","          1209652","                  5.50"
"1416","廣豐","            118284","             97202","             21082","                  0","                  0","             66124","            -45042","            305017","             13694","            246281","                987","            245294","                  0","                  0","                  0","                  0","            245294","                  0.69"
"1417","嘉裕","            906244","            557635","            348609","                  0","                  0","            399850","            -51241","            288753","             26300","            211212","             29079","            182133","                  0","                  0","                  0","                  0","            182133","                  0.48"
"1418","東華","          2271825","          2135772","            136053","                  0","                  0","            141583","             -5530","             44122","             21278","             17314","              3573","             13741","                  0","                  0","                  0","                  0","             13741","                  0.11"
"1419","新紡","            632966","            455657","            177309","                  0","                  0","            162545","             14764","            231626","             20357","            226033","             -1517","            227550","                  0","                  0","                  0","                  0","            227550","                  0.76"
"1423","利華羊毛","          1104231","            992388","            111843","                  0","                  0","             35779","             76064","             23395","             12449","             87010","             15855","             71155","                  0","                  0","                  0","                  0","             71155","                  0.41"
"1432","大魯閣實業","             10758","              6252","              4506","                  0","                  0","             22972","            -18466","            112859","             30641","             63752","                  0","             63752","                  0","                  0","                  0","                  0","             63752","                  0.74"
"1434","福懋興業","         27559945","         24688980","          2870965","                  0","                  0","          1528232","          1342733","          3138119","          2569800","          1911052","            313947","          1597105","                  0","                  0","                  0","                  0","          1597105","                  0.95"
"1435","中福國際","             18356","              3729","             14627","                  0","                  0","             20123","             -5496","             35748","             21824","              8428","                850","              7578","                  0","                  0","                  0","                  0","              7578","                  0.06"
"1436","華友聯","              6914","              3649","              3265","                  0","                  0","             39454","            -36189","             17507","            321299","           -339981","                588","           -340569","                  0","                  0","                  0","                  0","           -340569","                 -1.07"
"1437","勤益投控","            997917","          1005073","             -7156","                  0","                  0","             43005","            -50161","             49502","             56101","            -56760","             -3838","            -52922","                  0","                  0","                  0","                  0","            -52922","                 -0.26"
"1438","裕豐","             41651","             20633","             21018","                  0","                  0","             10065","             10953","             31021","                  2","             41972","                  0","             41972","                  0","                  0","                  0","                  0","             41972","                  0.41"
"1439","中和羊毛","            488850","            477773","             11077","                  0","                  0","             19785","             -8708","             15302","              3415","              3179","             88627","            -85448","                  0","                  0","                  0","                  0","            -85448","                 -0.93"
"1440","南紡","         13251027","         11948158","          1302869","                  0","                  0","            725195","            577674","            171459","            502416","            246717","             61145","            185572","                  0","                  0","                  0","                  0","            185572","                  0.12"
"1441","大東紡織","          1383528","          1077558","            305970","                  0","                  0","            123587","            182383","             21199","             29026","            174556","              4295","            170261","                  0","                  0","                  0","                  0","            170261","                  2.59"
"1442","名軒","          1529138","            904494","            624644","                  0","                  0","            109268","            515376","             11723","                  0","            527099","             22779","            504320","                  0","                  0","                  0","                  0","            504320","                  2.86"
"1443","立益紡織","            730014","            676946","             53068","                  0","                  0","             30661","             22407","             55733","             76394","              1746","                  0","              1746","                  0","                  0","                  0","                  0","              1746","                  0.01"
"1444","力麗","         10396531","          9130398","          1266133","               -213","                  0","            397105","            869241","            379034","            135259","          1113016","             92960","          1020056","                  0","                  0","                  0","                  0","          1020056","                  1.16"
"1445","大宇紡織","          1777255","          1613033","            164222","                  0","                  0","            112207","             52015","             44088","              2163","             93940","              5514","             88426","                  0","                  0","                  0","                  0","             88426","                  0.64"
"1446","宏和","            463905","            441253","             22652","                  0","                  0","             45442","            -22790","            590617","             59302","            508525","             -3683","            512208","                  0","                  0","                  0","                  0","            512208","                  3.70"
"1447","力鵬","         20332883","         19408610","            924273","              1518","                  0","            462858","            459897","            259235","             89199","            629933","            128270","            501663","                  0","                  0","                  0","                  0","            501663","                  0.74"
"1449","佳和實業","          1603252","          1566034","             37218","                  0","                  0","            187481","           -150263","             98837","            134712","           -186138","                  0","           -186138","                  0","                  0","                  0","                  0","           -186138","                 -1.24"
"1451","年興紡織","          8304018","          7337982","            966036","                  0","                  0","            451583","            514453","            755461","             21132","          1248782","            230519","          1018263","                  0","                  0","                  0","                  0","          1018263","                  1.89"
"1452","宏益","          1755871","          1586904","            168967","                  0","                  0","             54117","            114850","             35575","             30272","            120153","             27385","             92768","                  0","                  0","                  0","                  0","             92768","                  0.70"
"1453","大將","            189374","            175754","             13620","                  0","                  0","             20664","             -7044","              7354","              7756","             -7446","               -103","             -7343","                  0","                  0","                  0","                  0","             -7343","                 -0.10"
"1454","台富","          2071430","          1920939","            150491","                  0","                  0","            112359","             38132","            165618","             21419","            182331","              8207","            174124","                  0","                  0","                  0","                  0","            174124","                  1.32"
"1455","集盛","         14785545","         13736049","          1049496","                  0","                  0","            327624","            721872","            199209","             72818","            848263","             97287","            750976","                  0","                  0","                  0","                  0","            750976","                  1.45"
"1456","怡華","          1616533","          1597015","             19518","                  0","                  0","            143410","           -123892","             13968","             58984","           -168908","              3988","           -172896","                  0","                  0","                  0","                  0","           -172896","                 -1.08"
"1457","宜進","          4738716","          4532852","            205864","                  0","                  0","            117627","             88237","             58927","             72604","             74560","                122","             74438","                  0","           -251852","                  0","                  0","           -177414","                 -0.71"
"1459","聯發紡織","          2147421","          2060983","             86438","                  0","                  0","             86199","                239","            372002","             38519","            333722","             17467","            316255","                  0","                  0","                  0","                  0","            316255","                  1.00"
"1460","宏遠","          4454345","          3868802","            585543","              1592","                  0","            504014","             79937","             84505","             53383","            111059","                  0","            111059","                  0","                  0","                  0","                  0","            111059","                  0.25"
"1463","強盛染整","            426971","            383303","             43668","                  0","                  0","             63446","            -19778","             13652","             10148","            -16274","                  0","            -16274","                  0","                  0","                  0","                  0","            -16274","                 -0.10"
"1464","得力實業","          1407664","          1237267","            170397","                603","                  0","            211257","            -41463","             38373","             13507","            -16597","            -21331","              4734","                  0","                  0","                  0","                  0","              4734","                  0.03"
"1465","偉全實業","          1504504","          1363245","            141259","              9506","              4431","             91267","             44917","            105275","             16547","            133645","             15637","            118008","                  0","                  0","                  0","                  0","            118008","                  1.37"
"1466","聚隆","          4565974","          4102103","            463871","                  0","                  0","            214848","            249023","             23535","             21625","            250933","             10129","            240804","                  0","                  0","                  0","                  0","            240804","                  2.53"
"1467","南緯實業","          2636307","          2408466","            227841","              4545","             13117","            280826","            -44413","            225463","             50798","            130252","            -30220","            160472","                  0","                  0","                  0","                  0","            160472","                  0.97"
"1468","昶和纖維","            560444","            487157","             73287","              9315","              6110","             86715","            -16633","             20003","             80178","            -76808","                  0","            -76808","                  0","                  0","                  0","                  0","            -76808","                 -0.48"
"1470","大統新創","            617677","            531585","             86092","                  0","                  0","             49648","             36444","             12684","              3311","             45817","              7597","             38220","                  0","                  0","                  0","                  0","             38220","                  0.45"
"1471","首利","          4947133","          4856547","             90586","                  0","                  0","            118449","            -27863","             52449","             41845","            -17259","              3809","            -21068","                  0","                  0","                  0","                  0","            -21068","                 -0.10"
"1472","三洋紡","          1014476","            905632","            108844","                  0","                931","             44042","             65733","              6640","             12540","             59833","              1428","             58405","                  0","                  0","                  0","                  0","             58405","                  1.05"
"1473","台南企業","          5600682","          5168753","            431929","                  0","                  0","            344471","             87458","            387196","             12107","            462547","             67425","            395122","                  0","                  0","                  0","                  0","            395122","                  2.70"
"1474","弘裕","          2864177","          2592387","            271790","                  0","                  0","            140751","            131039","             18630","             46853","            102816","             16805","             86011","                  0","                  0","                  0","                  0","             86011","                  0.63"
"1475","本盟光電","            313549","            305537","              8012","              1500","              1500","             42681","            -34669","             56797","             39534","            -17406","                  0","            -17406","                  0","                  0","                  0","                  0","            -17406","                 -0.53"
"1476","儒鴻","          7676332","          6013008","          1663324","                  0","                  0","            743085","            920239","            168713","             69361","          1019591","            177742","            841849","                  0","                  0","                  0","                  0","            841849","                  3.99"
"1477","聚陽實業","         10723373","          8966522","          1756851","                  0","                  0","            803478","            953373","            150030","            110920","            992483","            156831","            835652","                  0","                  0","                  0","                  0","            835652","                  5.22"
"1503","士電","         12244542","         10256354","          1988188","                  0","                  0","          1353784","            634404","            540616","             22487","          1152533","            100927","          1051606","                  0","                  0","                  0","                  0","          1051606","                  2.02"
"1504","東元電機","         19404301","         15850004","          3554297","            339090","            373809","          2694876","            894140","          1789099","            256722","          2426517","            232041","          2194476","                  0","                  0","                  0","                  0","          2194476","                  1.21"
"1506","正道","            737675","            654586","             83089","                642","                298","             84090","             -1345","             56822","              6131","             49346","                  0","             49346","                  0","                  0","                  0","                  0","             49346","                  0.48"
"1507","永大機電","          2792674","          1911901","            880773","                861","                736","            432527","            448121","            802410","              5061","          1245470","             99979","          1145491","                  0","                  0","                  0","                  0","          1145491","                  2.80"
"1512","瑞利","          1984303","          1697038","            287265","                  0","              2459","            358857","            -69133","            129571","             41379","             19059","             22308","             -3249","                  0","                  0","                  0","                  0","             -3249","                 -0.02"
"1513","中興電","          5697511","          4331813","          1365698","                195","                975","            784675","            581803","            106520","            100765","            587558","            101825","            485733","                  0","                  0","                  0","                  0","            485733","                  1.03"
"1514","亞力電機","          2350268","          2078972","            271296","                224","                  0","            251678","             19394","             33853","              6505","             46742","             11888","             34854","                  0","                  0","                  0","                  0","             34854","                  0.18"
"1515","力山","          1747125","          1470521","            276604","                365","                  0","            338390","            -62151","             39395","             54355","            -77111","               -773","            -76338","                  0","                  0","                  0","                  0","            -76338","                 -0.33"
"1516","川飛","             10164","              9655","                509","                  0","                  0","             17828","            -17319","              1695","             10111","            -25735","                  0","            -25735","                  0","                  0","                  0","                  0","            -25735","                 -0.65"
"1517","利奇機械","          1540719","          1237596","            303123","                  0","                  0","            125956","            177167","            113220","                514","            289873","             54547","            235326","                  0","                  0","                  0","                  0","            235326","                  1.03"
"1519","華城電機","          3177438","          2751333","            426105","                  0","                  0","            357611","             68494","             25561","             30963","             63092","              9020","             54072","                  0","                  0","                  0","                  0","             54072","                  0.21"
"1521","大億","          3069808","          2556005","            513803","                325","              1720","            294592","            220606","             71009","              9410","            282205","             53487","            228718","                  0","                  0","                  0","                  0","            228718","                  3.00"
"1522","堤維西","          6151553","          5475230","            676323","            119064","            115760","            675499","             -2480","            229148","            110168","            116500","             37866","             78634","                  0","                  0","                  0","                  0","             78634","                  0.25"
"1524","耿鼎企業","          2310650","          2088255","            222395","                  0","                  0","            263470","            -41075","             89490","             38780","              9635","              2352","              7283","                  0","                  0","                  0","                  0","              7283","                  0.05"
"1525","江申工業","            993397","            873240","            120157","                  0","                  0","             68952","             51205","            177945","                 30","            229120","             23005","            206115","                  0","                  0","                  0","                  0","            206115","                  2.98"
"1526","日馳","            471578","            372384","             99194","                  0","                  0","             61000","             38194","             11551","              8316","             41429","              3551","             37878","                  0","                  0","                  0","                  0","             37878","                  0.76"
