"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1324","地球工業","            629132","            538153","             90979","                788","                544","             79657","             11078","              1691","              3110","              9659","              3970","              5689","                  0","                  0","                  0","                  0","              5689","                  0.08"
"1325","恒大","            424389","            356718","             67671","                  0","                  0","             23851","             43820","              4136","              3820","             44136","             11546","             32590","                  0","                  0","                  0","                  0","             32590","                  0.32"
"1326","台化","        151568258","        149651363","          1916895","            122597","            566144","          3538692","         -1178250","            645986","          1941994","         -2474258","            311135","         -2785393","                  0","                  0","                  0","                  0","         -2785393","                 -0.49"
"1339","昭輝","            545999","            367388","            178611","                  0","                  0","             84540","             94071","              4174","              4076","             94169","             21631","             72538","                  0","                  0","                  0","                  0","             72538","                  1.16"
"1402","遠東新","         31159369","         28630347","          2529022","                  0","                  0","          2446686","             82336","          6975191","            715775","          6341752","              6379","          6335373","                  0","                  0","                  0","                  0","          6335373","                  1.29"
"1409","新纖","         13309271","         12677436","            631835","             15924","             40677","            501029","            155559","            640831","            227401","            568989","             60815","            508174","                  0","                  0","                  0","                  0","            508174","                  0.29"
"1410","南染","            171498","            107608","             63890","                  0","                  0","             27444","             36446","             21319","                626","             57139","               -215","             57354","                  0","                  0","                  0","                  0","             57354","                  0.64"
"1413","宏洲纖維","          2075565","          2095133","            -19568","                  0","                  0","             52896","            -72464","              4860","              9683","            -77287","             -3758","            -73529","                  0","                  0","                  0","                  0","            -73529","                 -0.44"
"1414","東和","            738210","            670490","             67720","                  0","                  0","             37990","             29730","             10924","              1488","             39166","                  0","             39166","                  0","                  0","                  0","                  0","             39166","                  0.18"
"1416","廣豐","            123982","             96278","             27704","              1682","                  0","             76549","            -50527","          1024154","              5589","            968038","             21599","            946439","                  0","                  0","                  0","                  0","            946439","                  2.65"
"1417","嘉裕","            983124","            721797","            261327","                  0","                  0","            267148","             -5821","            194248","             10698","            177729","             22977","            154752","                  0","                  0","                  0","                  0","            154752","                  0.41"
"1418","東華","          1268554","          1277873","             -9319","                  0","                  0","             94186","           -103505","             31373","              7334","            -79466","             -2373","            -77093","                  0","                  0","                  0","                  0","            -77093","                 -0.64"
"1419","新紡","            390510","            274463","            116047","                  0","                  0","            113214","              2833","             25449","             13079","             15203","             -4882","             20085","                  0","                  0","                  0","                  0","             20085","                  0.07"
"1423","利華羊毛","            643011","            637285","              5726","                  0","                  0","             20566","            -14840","             10446","             23541","            -27935","               -106","            -27829","                  0","                  0","                  0","                  0","            -27829","                 -0.16"
"1432","大魯閣實業","              6767","              3615","              3152","                  0","                  0","             17913","            -14761","              4454","             43244","            -53551","               -116","            -53435","                  0","                  0","                  0","                  0","            -53435","                 -0.61"
"1434","福懋興業","         18054085","         16270276","          1783809","                  0","                  0","            996027","            787782","            494020","            135997","          1145805","             57365","          1088440","                  0","                  0","                  0","                  0","          1088440","                  0.65"
"1435","中福國際","             12573","              1998","             10575","                  0","                  0","             17973","             -7398","             49518","             28392","             13728","                  0","             13728","                  0","                  0","                  0","                  0","             13728","                  0.11"
"1436","華友聯","              1435","              1149","                286","                  0","                  0","             26000","            -25714","             66552","            173206","           -132368","             90461","           -222829","                  0","                  0","                  0","                  0","           -222829","                 -0.74"
"1437","勤益投控","            455044","            494286","            -39242","                  0","                  0","             28477","            -67719","             49005","              8925","            -27639","            -21574","             -6065","                  0","                  0","                  0","                  0","             -6065","                 -0.03"
"1438","裕豐","             18685","              8064","             10621","                  0","                  0","              6128","              4493","              2354","                  1","              6846","                  0","              6846","                  0","                  0","                  0","                  0","              6846","                  0.07"
"1439","中和羊毛","            399237","            391052","              8185","                  0","                  0","             18739","            -10554","              7327","              1204","             -4431","              1162","             -5593","                  0","                  0","                  0","                  0","             -5593","                 -0.06"
"1440","南紡","          7840221","          7203221","            637000","                  0","                  0","            482066","            154934","            163798","            102017","            216715","             26633","            190082","                  0","                  0","                  0","                  0","            190082","                  0.12"
"1441","大東紡織","            746756","            742395","              4361","                  0","                  0","             74339","            -69978","             77266","             11677","             -4389","               -749","             -3640","                  0","                  0","                  0","                  0","             -3640","                 -0.04"
"1442","名軒","            979995","            606534","            373461","                  0","                  0","             80591","            292870","             13141","             33066","            272945","             27902","            245043","                  0","                  0","                  0","                  0","            245043","                  1.19"
"1443","立益紡織","            472992","            511669","            -38677","                  0","                  0","             19589","            -58266","             12680","            127283","           -172869","                  0","           -172869","                  0","                  0","                  0","                  0","           -172869","                 -1.28"
"1444","力麗","          6261136","          5887261","            373875","                 15","                  0","            262280","            111580","             66098","            267267","            -89589","             18190","           -107779","                  0","                  0","                  0","                  0","           -107779","                 -0.12"
"1445","大宇紡織","          1044950","            954864","             90086","                  0","                  0","             77189","             12897","             10719","              2747","             20869","              1242","             19627","                  0","                  0","                  0","                  0","             19627","                  0.14"
"1446","宏和","            171895","            150164","             21731","                  0","                  0","             32838","            -11107","             38230","              3633","             23490","             14527","              8963","                  0","                  0","                  0","                  0","              8963","                  0.06"
"1447","力鵬","         12514224","         12535450","            -21226","               -313","                  0","            355080","           -375993","             34263","            170866","           -512596","             -8530","           -504066","                  0","                  0","                  0","                  0","           -504066","                 -0.71"
"1449","佳和實業","          1044171","            980840","             63331","                  0","                  0","            101307","            -37976","             56422","             43544","            -25098","                  0","            -25098","                  0","                  0","                  0","                  0","            -25098","                 -0.16"
"1451","年興紡織","          5481828","          5465495","             16333","                  0","                  0","            286674","           -270341","            929032","             18912","            639779","             59689","            580090","                  0","                  0","                  0","                  0","            580090","                  1.21"
"1452","宏益","          1058202","            979801","             78401","                  0","                  0","             37964","             40437","             10407","              1149","             49695","              9201","             40494","                  0","                  0","                  0","                  0","             40494","                  0.31"
"1453","大將","            195397","            182075","             13322","                  0","                  0","             18752","             -5430","              2171","              3453","             -6712","             -1193","             -5519","                  0","                  0","                  0","                  0","             -5519","                 -0.07"
"1454","台富","          1121442","          1047656","             73786","                  0","                  0","             68310","              5476","                740","              3730","              2486","              8446","             -5960","                  0","                  0","                  0","                  0","             -5960","                 -0.05"
"1455","集盛","          8688449","          8700774","            -12325","                  0","                  0","            224644","           -236969","             76856","             64630","           -224743","            -44111","           -180632","                  0","                  0","                  0","                  0","           -180632","                 -0.33"
"1456","怡華","          1022443","          1022045","                398","                  0","                  0","             68124","            -67726","             41020","             38336","            -65042","              2119","            -67161","                  0","                  0","                  0","                  0","            -67161","                 -0.40"
"1457","宜進","          2495650","          2436810","             58840","                  0","                  0","             71426","            -12586","             91517","             38995","             39936","                  0","             39936","                  0","                  0","                  0","                  0","             39936","                  0.15"
"1459","聯發紡織","          1533801","          1440351","             93450","                  0","                  0","             50091","             43359","             10816","            105094","            -50919","              3178","            -54097","                  0","                  0","                  0","                  0","            -54097","                 -0.17"
"1460","宏遠","          3202530","          2634559","            567971","              1806","                  0","            389724","            176441","            495963","             90949","            581455","                  0","            581455","                  0","                  0","                  0","                  0","            581455","                  1.33"
"1463","強盛染整","            222568","            214148","              8420","                  0","                  0","             38207","            -29787","             11165","             11694","            -30316","                  0","            -30316","                  0","                  0","                  0","                  0","            -30316","                 -0.19"
"1464","得力實業","          1041961","            881257","            160704","              1861","              1940","            149670","             11113","             20446","             20003","             11556","              3341","              8215","                  0","                  0","                  0","                  0","              8215","                  0.04"
"1465","偉全實業","            789940","            715253","             74687","                  0","              1662","             57509","             18840","             36969","              5779","             50030","              5476","             44554","                  0","                  0","                  0","                  0","             44554","                  0.52"
"1466","聚隆","          2768673","          2536821","            231852","                  0","                  0","            164764","             67088","             14214","             13501","             67801","             21808","             45993","                  0","                  0","                  0","                  0","             45993","                  0.48"
"1467","南緯實業","          1446951","          1308960","            137991","              9958","              8873","            157804","            -20898","            156476","             31244","            104334","                 97","            104237","                  0","                  0","                  0","                  0","            104237","                  0.62"
"1468","昶和纖維","            299867","            305163","             -5296","              1105","              1818","             59876","            -64459","             14428","             61666","           -111697","                  0","           -111697","                  0","                  0","                  0","                  0","           -111697","                 -0.70"
"1470","大統新創","            362549","            324983","             37566","                  0","                  0","             33017","              4549","             10209","                102","             14656","              2410","             12246","                  0","                  0","                  0","                  0","             12246","                  0.14"
"1471","首利","          2994737","          2922669","             72068","                  0","                  0","             74762","             -2694","             20147","            184172","           -166719","              1470","           -168189","                  0","                  0","                  0","                  0","           -168189","                 -0.83"
"1472","三洋紡","            284676","            290539","             -5863","                  0","                  0","             38927","            -44790","             15117","             48974","            -78647","                  0","            -78647","                  0","                  0","                  0","                  0","            -78647","                 -1.41"
"1473","台南企業","          3856596","          3613608","            242988","                  0","                  0","            252103","             -9115","            173180","            110308","             53757","             46013","              7744","                  0","                  0","                  0","                  0","              7744","                  0.05"
"1474","弘裕","          1501615","          1376532","            125083","                  0","                  0","             85097","             39986","             19518","             44846","             14658","              6817","              7841","                  0","                  0","                  0","                  0","              7841","                  0.06"
"1475","本盟光電","            130383","            125963","              4420","                 33","                 82","             16496","            -12027","              6877","             33214","            -38364","                  0","            -38364","                  0","                  0","                  0","                  0","            -38364","                 -0.73"
"1476","儒鴻","          5580024","          4118814","          1461210","                  0","                  0","            526408","            934802","             21686","             40398","            916090","            196055","            720035","                  0","                  0","                  0","                  0","            720035","                  3.19"
"1477","聚陽實業","          7199751","          5830242","          1369509","                  0","                  0","            657486","            712023","            103448","             39959","            775512","            137408","            638104","                  0","                  0","                  0","                  0","            638104","                  3.92"
"1503","士電","          7966187","          6582825","          1383362","                  0","                  0","            897821","            485541","            314175","             40231","            759485","            155753","            603732","                  0","                  0","                  0","                  0","            603732","                  1.16"
"1504","東元電機","         12811108","         10189750","          2621358","            423978","            372691","          1668690","            901381","            837459","            193875","          1544965","            291165","          1253800","                  0","                  0","                  0","                  0","          1253800","                  0.69"
"1506","正道","            530184","            460384","             69800","              2118","              3134","             68778","              2038","             12822","              7207","              7653","                  0","              7653","                  0","                  0","                  0","                  0","              7653","                  0.07"
"1507","永大機電","          1998391","          1359732","            638659","                676","              1276","            261422","            377837","            381724","              1234","            758327","            122931","            635396","                  0","                  0","                  0","                  0","            635396","                  1.55"
"1512","瑞利","          1140976","          1015598","            125378","                  0","              1535","            169519","            -42606","             76013","             28031","              5376","              2527","              2849","                  0","                  0","                  0","                  0","              2849","                  0.02"
"1513","中興電","          3779881","          2989471","            790410","              2631","                733","            459358","            329154","             16829","             58147","            287836","             33540","            254296","                  0","                  0","                  0","                  0","            254296","                  0.54"
"1514","亞力電機","          1748294","          1507089","            241205","                558","                  0","            183629","             57018","             13477","             12140","             58355","              9606","             48749","              6079","                  0","                  0","                  0","             54828","                  0.28"
"1515","力山","          1521990","          1240237","            281753","                338","                  0","            244914","             36501","             17550","             22915","             31136","               -655","             31791","                  0","                  0","                  0","                  0","             31791","                  0.14"
"1516","川飛","             85050","             82365","              2685","                  0","                  0","              5927","             -3242","              1195","             82550","            -84597","                  0","            -84597","                  0","                  0","                  0","                  0","            -84597","                 -1.52"
"1517","利奇機械","          1142968","            935212","            207756","                  0","                  0","             78747","            129009","             28269","             20170","            137108","             35237","            101871","                  0","                  0","                  0","                  0","            101871","                  0.45"
"1519","華城電機","          1488347","          1322969","            165378","                  0","                  0","            280911","           -115533","             34637","             24081","           -104977","            -16937","            -88040","                  0","                  0","                  0","                  0","            -88040","                 -0.34"
"1521","大億","          2161108","          1817661","            343447","              4883","              1088","            196675","            142977","             43651","              8359","            178269","             18804","            159465","                  0","                  0","                  0","                  0","            159465","                  2.09"
"1522","堤維西","          4358727","          3847854","            510873","            104699","            122171","            517358","             10987","             77068","             84817","              3238","             27560","            -24322","                  0","                  0","                  0","                  0","            -24322","                 -0.08"
"1524","耿鼎企業","          1379619","          1268616","            111003","                  0","                  0","            163963","            -52960","             28744","             32165","            -56381","             -9044","            -47337","                  0","                  0","                  0","                  0","            -47337","                 -0.30"
"1525","江申工業","            721373","            625756","             95617","                  0","                  0","             52462","             43155","            156510","                288","            199377","             23300","            176077","                  0","                  0","                  0","                  0","            176077","                  2.54"
