"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1308","亞聚","          1863277","          1158499","            704778","                  0","                  0","             59987","            644791","             45646","             14303","            676134","            111598","            564536","                  0","                  0","                  0","                  0","            564536","                  1.80"
"1309","台達化工","          2865548","          2565453","            300095","                  0","                  0","            126388","            173707","             68033","              8599","            233141","             27408","            205733","                  0","                  0","                  0","                  0","            205733","                  0.74"
"1310","台苯","          3421525","          3573272","           -151747","                  0","                  0","             29560","           -181307","             14097","              7208","           -174418","                181","           -174599","                  0","                  0","                  0","                  0","           -174599","                 -0.30"
"1312","國喬石化","          4949772","          4608032","            341740","                326","              3407","             91632","            253189","            451952","             19715","            685426","             43009","            642417","                  0","                  0","                  0","                  0","            642417","                  0.71"
"1313","聯成","          1989510","          1752697","            236813","                  0","                  0","            103864","            132949","            443929","             12276","            564602","             25610","            538992","                  0","                  0","                  0","                  0","            538992","                  0.52"
"1314","中石化","          9947996","          8107069","          1840927","                969","              2331","            214053","          1628236","          1511828","             73160","          3066904","            189700","          2877204","                  0","                  0","                  0","                  0","          2877204","                  1.60"
"1315","達新工業","            535400","            476276","             59124","                  0","                  0","             58632","                492","             31607","             29744","              2355","             -1073","              3428","                  0","                  0","                  0","                  0","              3428","                  0.02"
"1316","上曜","             38149","             38906","               -757","                  0","                  0","             14490","            -15247","              2440","                164","            -12971","                 93","            -13064","                  0","                  0","                  0","                  0","            -13064","                 -0.20"
"1319","東陽","          3167160","          2430913","            736247","             15880","             19075","            535097","            204345","            230442","             50140","            384647","             42683","            341964","                  0","                  0","                  0","                  0","            341964","                  0.66"
"1321","大洋","          1300858","          1266805","             34053","                  0","                  0","             75875","            -41822","                815","             26733","            -67740","             -4686","            -63054","                  0","                  0","                  0","                  0","            -63054","                 -0.29"
"1323","永裕","            390832","            322972","             67860","              2065","              2444","             45262","             22977","             25678","              2857","             45798","              4288","             41510","                  0","                  0","                  0","                  0","             41510","                  0.50"
"1324","地球工業","            376208","            312956","             63252","                  0","              1320","             42990","             21582","              2130","              3388","             20324","              4021","             16303","                  0","                  0","                  0","                  0","             16303","                  0.22"
"1325","恒大","            297136","            224653","             72483","                  0","                  0","             17247","             55236","             22334","             16243","             61327","              7820","             53507","                  0","                  0","                  0","                  0","             53507","                  0.57"
"1326","台化","         81654847","         68383571","         13271276","            589400","            205796","          1716180","         11171492","          9454176","            324011","         20301657","          1974907","         18326750","                  0","                  0","                  0","                  0","         18326750","                  3.23"
"1402","遠東新","         15721005","         14027716","          1693289","                  0","                  0","          1138256","            555033","          4722410","            192270","          5085173","            318162","          4767011","                  0","                  0","                  0","                  0","          4767011","                  1.00"
"1409","新纖","          7012769","          6408540","            604229","                  0","                  0","            273278","            330951","            365606","             82188","            614369","             55773","            558596","                  0","                  0","                  0","                  0","            558596","                  0.34"
"1410","南染","             78315","             53525","             24790","                  0","                  0","             13714","             11076","             11298","                496","             21878","              2060","             19818","                  0","                  0","                  0","                  0","             19818","                  0.22"
"1413","宏洲纖維","          1253378","          1140318","            113060","                  0","                  0","             28617","             84443","              1081","              2922","             82602","              4105","             78497","                  0","                  0","                  0","                  0","             78497","                  0.47"
"1414","東和","            304216","            194891","            109325","                  0","                  0","             20104","             89221","            172276","              8031","            253466","                  0","            253466","            206077","                  0","                  0","                  0","            459543","                  2.09"
"1416","廣豐","             29715","             25519","              4196","                  0","                  0","             17034","            -12838","              2311","             37303","            -47830","                  0","            -47830","                  0","                  0","                  0","                  0","            -47830","                 -0.13"
"1417","嘉裕","            318778","            190376","            128402","                  0","                  0","            135499","             -7097","             43859","              5068","             31694","              3600","             28094","                  0","                  0","                  0","                  0","             28094","                  0.07"
"1418","東華","            877436","            778588","             98848","                  0","                  0","             41965","             56883","                601","              6166","             51318","             14532","             36786","                  0","                  0","                  0","                  0","             36786","                  0.30"
"1419","新紡","            183511","            131346","             52165","                  0","                  0","             52871","               -706","             11861","              5525","              5630","               -332","              5962","                  0","                  0","                  0","                  0","              5962","                  0.02"
"1423","利華羊毛","            384597","            354395","             30202","                  0","                  0","             12140","             18062","              5336","              3058","             20340","              3347","             16993","                  0","                  0","                  0","                  0","             16993","                  0.10"
"1432","大魯閣實業","              5340","              3742","              1598","                  0","                  0","              7138","             -5540","              2195","             13343","            -16688","                  0","            -16688","                  0","                  0","                  0","                  0","            -16688","                 -0.20"
"1434","福懋興業","          8972188","          7998276","            973912","                  0","                  0","            499051","            474861","            416972","             57240","            834593","            109310","            725283","                  0","                  0","                  0","                  0","            725283","                  0.43"
"1435","中福國際","              5614","                856","              4758","                  0","                  0","              6258","             -1500","              1091","                470","               -879","                735","             -1614","                  0","                  0","                  0","                  0","             -1614","                 -0.01"
"1436","華友聯","              2239","              1217","              1022","                  0","                  0","             12200","            -11178","              9786","            121267","           -122659","                  0","           -122659","                  0","                  0","                  0","                  0","           -122659","                 -0.39"
"1437","勤益投控","            338872","            333542","              5330","                  0","                  0","             15441","            -10111","             11095","             12952","            -11968","             -2591","             -9377","                  0","                  0","                  0","                  0","             -9377","                 -0.05"
"1438","裕豐","             23371","              8765","             14606","                  0","                  0","              3601","             11005","             28852","                  1","             39856","                  0","             39856","                  0","                  0","                  0","                  0","             39856","                  0.39"
"1439","中和羊毛","            121274","            117434","              3840","                  0","                  0","              6228","             -2388","              5168","                680","              2100","                805","              1295","                  0","                  0","                  0","                  0","              1295","                  0.01"
"1440","南紡","          4915070","          4066367","            848703","                  0","                  0","            257033","            591670","            796213","              1881","          1386002","            231532","          1154470","                  0","                  0","                  0","                  0","          1154470","                  0.76"
"1441","大東紡織","            526256","            356252","            170004","                  0","                  0","             38322","            131682","             30864","             12251","            150295","              7099","            143196","                  0","                  0","                  0","                  0","            143196","                  2.18"
"1442","名軒","            722874","            416763","            306111","                  0","                  0","             40294","            265817","              3841","                  0","            269658","             13030","            256628","                  0","                  0","                  0","                  0","            256628","                  1.49"
"1443","立益紡織","            329951","            260089","             69862","                  0","                  0","              8159","             61703","             53048","             52045","             62706","                  0","             62706","                  0","                  0","                  0","                  0","             62706","                  0.22"
"1444","力麗","          3626482","          2921021","            705461","                  0","               -488","            136710","            568263","            216207","              7346","            777124","             73900","            703224","                  0","                  0","                  0","                  0","            703224","                  0.91"
"1445","大宇紡織","            550954","            501458","             49496","                  0","                  0","             35858","             13638","             14347","                  0","             27985","                772","             27213","                  0","                  0","                  0","                  0","             27213","                  0.20"
"1446","宏和","            196808","            187049","              9759","                  0","                  0","             16399","             -6640","             29720","              3363","             19717","                592","             19125","                  0","                  0","                  0","                  0","             19125","                  0.14"
"1447","力鵬","          6464286","          5887160","            577126","                  0","                  0","            144730","            432396","            137693","             84497","            485592","             77800","            407792","                  0","                  0","                  0","                  0","            407792","                  0.67"
"1449","佳和實業","            529304","            502975","             26329","                  0","                  0","             58821","            -32492","             21103","             30290","            -41679","                  0","            -41679","                  0","                  0","                  0","                  0","            -41679","                 -0.29"
"1451","年興紡織","          2560439","          2205765","            354674","                  0","                  0","            150089","            204585","            251957","             12113","            444429","             66388","            378041","                  0","                  0","                  0","                  0","            378041","                  0.69"
"1452","宏益","            645450","            544233","            101217","                  0","                  0","             20237","             80980","             24531","             13173","             92338","             15185","             77153","                  0","                  0","                  0","                  0","             77153","                  0.60"
"1453","大將","            114109","             85926","             28183","                  0","                  0","              8104","             20079","              1462","              2815","             18726","              2679","             16047","                  0","                  0","                  0","                  0","             16047","                  0.24"
"1454","台富","            704644","            647466","             57178","                  0","                  0","             40470","             16708","            153852","              1496","            169064","              3975","            165089","                  0","                  0","                  0","                  0","            165089","                  1.32"
"1455","集盛","          5048107","          4412132","            635975","                  0","                  0","            109749","            526226","            118043","             15247","            629022","             71329","            557693","                  0","                  0","                  0","                  0","            557693","                  1.14"
"1456","怡華","            594232","            556603","             37629","                  0","                  0","             34129","              3500","              3921","             17779","            -10358","                  0","            -10358","                  0","                  0","                  0","                  0","            -10358","                 -0.06"
"1457","宜進","          1659468","          1521408","            138060","                  0","                  0","             40893","             97167","             22381","             18400","            101148","                  0","            101148","                  0","                  0","                  0","                  0","            101148","                  0.44"
"1459","聯發紡織","            954931","            822874","            132057","                  0","                  0","             38092","             93965","            218580","             11028","            301517","             25252","            276265","                  0","                  0","                  0","                  0","            276265","                  0.95"
"1460","宏遠","          1342799","          1173897","            168902","              1054","                  0","            157434","             10414","             34942","             12069","             33287","                  0","             33287","                  0","                  0","                  0","                  0","             33287","                  0.08"
"1463","強盛染整","            145430","            132782","             12648","                  0","                  0","             20162","             -7514","              4699","              3714","             -6529","                  0","             -6529","                  0","                  0","                  0","                  0","             -6529","                 -0.04"
"1464","得力實業","            387147","            348346","             38801","              2993","                  0","             63676","            -27868","              7999","              4373","            -24242","               -320","            -23922","                  0","                  0","                  0","                  0","            -23922","                 -0.15"
"1465","偉全實業","            355928","            325685","             30243","                  0","              2432","             26163","              6512","             39459","              7953","             38018","              1284","             36734","                  0","                  0","                  0","                  0","             36734","                  0.43"
"1466","聚隆","          1698098","          1439248","            258850","                  0","                  0","             76901","            181949","              2912","              4756","            180105","             30554","            149551","                  0","                  0","                  0","                  0","            149551","                  1.63"
"1467","南緯實業","            716981","            654063","             62918","             13089","             13117","             93135","            -30189","            131573","             15625","             85759","               -135","             85894","                  0","                  0","                  0","                  0","             85894","                  0.52"
"1468","昶和纖維","            186439","            161148","             25291","              4701","              3421","             31090","             -7079","              5717","             26728","            -28090","                  0","            -28090","                  0","                  0","                  0","                  0","            -28090","                 -0.18"
"1470","大統新創","            216379","            182059","             34320","                  0","                  0","             16132","             18188","              3916","                144","             21960","              3758","             18202","                  0","                  0","                  0","                  0","             18202","                  0.21"
"1471","首利","          1587605","          1558092","             29513","                  0","                  0","             33108","             -3595","             12838","              7395","              1848","               -676","              2524","                  0","                  0","                  0","                  0","              2524","                  0.01"
"1472","三洋紡","            342837","            300846","             41991","                  0","                931","             13575","             29347","              4319","              1118","             32548","                968","             31580","                  0","                  0","                  0","                  0","             31580","                  0.38"
"1473","台南企業","          2013648","          1866283","            147365","                  0","                  0","            118756","             28609","            158729","              6100","            181238","             21735","            159503","                  0","                  0","                  0","                  0","            159503","                  1.09"
"1474","弘裕","            972399","            862378","            110021","                  0","                  0","             51802","             58219","              3807","             10779","             51247","              8712","             42535","                  0","                  0","                  0","                  0","             42535","                  0.31"
"1475","本盟光電","            139464","            137540","              1924","                  0","                  0","             14202","            -12278","             48566","             17615","             18673","                  0","             18673","                  0","                  0","                  0","                  0","             18673","                  0.34"
"1476","儒鴻","          2173031","          1744256","            428775","                  0","                  0","            206749","            222026","             65748","              2210","            285564","             41301","            244263","                  0","                  0","                  0","                  0","            244263","                  1.23"
"1477","聚陽實業","          3457943","          2866014","            591929","                  0","                  0","            256109","            335820","             37143","             46135","            326828","             51394","            275434","                  0","                  0","                  0","                  0","            275434","                  1.73"
"1503","士電","          3867917","          3174728","            693189","                  0","                  0","            417478","            275711","            158899","             16553","            418057","             72425","            345632","                  0","                  0","                  0","                  0","            345632","                  0.66"
"1504","東元電機","          5832157","          4692202","          1139955","            343747","            373809","            863341","            306676","            524544","             72646","            758574","             93354","            665220","                  0","                  0","                  0","                  0","            665220","                  0.37"
"1506","正道","            235575","            218873","             16702","                256","                304","             28331","            -11581","             20197","              1770","              6846","                  0","              6846","                  0","                  0","                  0","                  0","              6846","                  0.07"
"1507","永大機電","            932075","            631494","            300581","                603","                736","            111834","            188880","            168694","                708","            356866","             26647","            330219","                  0","                  0","                  0","                  0","            330219","                  0.81"
"1512","瑞利","            654830","            554677","            100153","                  0","                 11","            118420","            -18256","             49580","             12797","             18527","              2000","             16527","                  0","                  0","                  0","                  0","             16527","                  0.09"
"1513","中興電","          1663910","          1366114","            297796","                302","                311","            192404","            105401","             29575","             53570","             81406","             18836","             62570","                  0","                  0","                  0","                  0","             62570","                  0.13"
"1514","亞力電機","            673361","            589770","             83591","                  0","                 11","             73215","             10387","             18058","              1604","             26841","                734","             26107","                  0","                  0","                  0","                  0","             26107","                  0.14"
"1515","力山","            514787","            433816","             80971","               -213","                  0","            105147","            -23963","             15939","             16652","            -24676","                122","            -24798","                  0","                  0","                  0","                  0","            -24798","                 -0.11"
"1516","川飛","                  0","                163","               -163","                  0","                  0","              8777","             -8940","              1080","              2250","            -10110","                  0","            -10110","                  0","                  0","                  0","                  0","            -10110","                 -0.10"
"1517","利奇機械","            490719","            412706","             78013","                  0","                  0","             38924","             39089","             34072","              1321","             71840","              5300","             66540","                  0","                  0","                  0","                  0","             66540","                  0.29"
"1519","華城電機","            986180","            810786","            175394","                  0","                  0","             99782","             75612","              7636","             13716","             69532","             11843","             57689","                  0","                  0","                  0","                  0","             57689","                  0.22"
"1521","大億","          1097374","            898365","            199009","                  0","                634","            102735","             96908","             35846","              3838","            128916","             21484","            107432","                  0","                  0","                  0","                  0","            107432","                  1.41"
"1522","堤維西","          2000210","          1787852","            212358","            116309","            111677","            222665","            -14939","             96131","             17243","             63949","             23234","             40715","                  0","                  0","                  0","                  0","             40715","                  0.13"
"1524","耿鼎企業","            791833","            724852","             66981","                  0","                  0","             85861","            -18880","             26243","             13274","             -5911","               -128","             -5783","                  0","                  0","                  0","                  0","             -5783","                 -0.04"
"1525","江申工業","            351431","            302614","             48817","                  0","                  0","             22928","             25889","             53060","                 12","             78937","              4659","             74278","                  0","                  0","                  0","                  0","             74278","                  1.13"
"1526","日馳","            137711","            114562","             23149","                  0","                  0","             19331","              3818","              7124","              5334","              5608","                673","              4935","                  0","                  0","                  0","                  0","              4935","                  0.10"
