"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1301","台塑","         96577618","         80193376","         16384242","             52226","                  0","          4177732","         12154284","         10984149","            544967","         22593466","          2608538","         19984928","                  0","                  0","                  0","                  0","         19984928","                  3.27"
"1303","南亞塑膠","        106824775","         88709682","         18115093","                228","                  0","          6048785","         12066080","         11963553","            852112","         23177521","          2698813","         20478708","                  0","                  0","                  0","                  0","         20478708","                  2.61"
"1304","台聚","          6055699","          4857053","          1198646","                174","                  0","            257201","            941271","            342366","             59727","          1223910","            203975","          1019935","                  0","                  0","                  0","                  0","          1019935","                  1.41"
"1305","華夏","          4192894","          3891552","            301342","                 94","                  0","            261472","             39776","             50385","             34114","             56047","             40554","             15493","                  0","                  0","                  0","                  0","             15493","                  0.04"
"1307","三芳化工","          2868283","          2339811","            528472","             -2448","                  0","            413491","            117429","            471469","             11199","            577699","             45589","            532110","                  0","                  0","                  0","                  0","            532110","                  1.79"
"1308","亞聚","          3154624","          2388885","            765739","                  0","                  0","            115196","            650543","             75448","             30161","            695830","            144111","            551719","                  0","                  0","                  0","                  0","            551719","                  2.11"
"1309","台達化工","          5314870","          4864230","            450640","                  0","                  0","            260759","            189881","             35005","            104290","            120596","             18166","            102430","                  0","                  0","                  0","                  0","            102430","                  0.37"
"1310","台苯","          6484266","          6757665","           -273399","                  0","                  0","             87010","           -360409","            803869","            327434","            116026","             46201","             69825","                  0","                  0","                  0","                  0","             69825","                  0.12"
"1312","國喬石化","          8211362","          7940655","            270707","             -3768","              2233","            160640","            116068","            646239","             65359","            696948","              6583","            690365","                  0","                  0","                  0","                  0","            690365","                  0.76"
"1313","聯成","          4111242","          3556289","            554953","                  0","                  0","            229104","            325849","          1170359","             18302","          1477906","             85976","          1391930","                  0","                  0","                  0","                  0","          1391930","                  1.40"
"1314","中石化","         19020428","         16275503","          2744925","                 74","               -116","            410453","          2334282","          1000730","            380322","          2954690","            264416","          2690274","                  0","                  0","                  0","                  0","          2690274","                  1.50"
"1315","達新工業","          1037567","            896725","            140842","                  0","                  0","            129382","             11460","            161939","            127194","             46205","             20420","             25785","                  0","                  0","                  0","                  0","             25785","                  0.12"
"1316","上曜","            100403","             97510","              2893","                  0","                  0","             23108","            -20215","             16439","             15872","            -19648","                -38","            -19610","                  0","                  0","                  0","                  0","            -19610","                 -0.30"
"1319","東陽","          4638433","          3285760","          1352673","             18903","             31855","            801985","            563640","            489802","             51336","          1002106","            205609","            796497","                  0","                  0","                  0","                  0","            796497","                  1.77"
"1321","大洋","          2637576","          2452980","            184596","                  0","                  0","            158837","             25759","             14501","            108475","            -68215","             13502","            -81717","                  0","                  0","                  0","                  0","            -81717","                 -0.37"
"1323","永裕","            758905","            601034","            157871","              3374","              2343","             87773","             69067","             31672","              4476","             96263","              3953","             92310","                  0","                  0","                  0","                  0","             92310","                  1.18"
"1324","地球工業","            696261","            566632","            129629","              1771","                  0","             84678","             43180","              2112","              9105","             36187","              9957","             26230","                  0","                  0","                  0","                  0","             26230","                  0.35"
"1325","恒大","            542750","            434865","            107885","                  0","                  0","             32256","             75629","              5330","              1513","             79446","             16380","             63066","                  0","                  0","                  0","                  0","             63066","                  0.69"
"1326","台化","        142729396","        126174769","         16554627","             22237","                  0","          3502144","         13030246","         11116627","            687874","         23458999","          1023908","         22435091","                  0","                  0","                  0","                  0","         22435091","                  3.95"
"1402","遠東新","         25853180","         23029476","          2823704","                  0","                  0","          2468884","            354820","          5469737","            540586","          5283971","             24205","          5259766","                  0","                  0","                  0","                  0","          5259766","                  1.13"
"1409","新纖","         12774718","         11611166","          1163552","                  0","                  0","            529239","            634313","            447086","            184790","            896609","            254474","            642135","                  0","                  0","                  0","                  0","            642135","                  0.42"
"1410","南染","            142309","            102231","             40078","                  0","                  0","             24201","             15877","             21948","              5064","             32761","              2110","             30651","                  0","                  0","                  0","                  0","             30651","                  0.34"
"1413","宏洲纖維","          2024564","          1934530","             90034","                  0","                  0","             53010","             37024","              3797","             12519","             28302","             23863","              4439","                  0","                  0","                  0","                  0","              4439","                  0.03"
"1414","東和","          2131500","          2030441","            101059","                  0","                  0","             66381","             34678","              8414","             22230","             20862","              8924","             11938","                  0","                  0","                  0","                  0","             11938","                  0.05"
"1416","廣豐","            127607","             93465","             34142","                  0","                  0","             48985","            -14843","            151478","             22812","            113823","                  0","            113823","                  0","                  0","                  0","                  0","            113823","                  0.22"
"1417","嘉裕","            568723","            357598","            211125","                  0","                  0","            284467","            -73342","            168928","             17765","             77821","              9700","             68121","                  0","                  0","                  0","                  0","             68121","                  0.18"
"1418","東華","          1600870","          1479698","            121172","                  0","                  0","             86831","             34341","              2753","             24682","             12412","             10448","              1964","                  0","                  0","                  0","                  0","              1964","                  0.02"
"1419","新紡","            323413","            231339","             92074","                  0","                  0","             90883","              1191","            101049","              9533","             92707","              1231","             91476","                  0","                  0","                  0","                  0","             91476","                  0.30"
"1423","利華羊毛","            530150","            530194","                -44","                  0","                  0","             24489","            -24533","             21896","             13923","            -16560","              3217","            -19777","                  0","                  0","                  0","                  0","            -19777","                 -0.11"
"1432","大魯閣實業","            854154","            292708","            561446","                  0","                  0","             19358","            542088","             40450","             10105","            572433","                  0","            572433","                  0","                  0","                  0","                  0","            572433","                  6.75"
"1434","福懋興業","         15873641","         13944238","          1929403","                  0","                  0","            932558","            996845","            745180","            134984","          1607041","            365646","          1241395","                  0","                  0","                  0","                  0","          1241395","                  0.74"
"1435","中福國際","             19100","              8981","             10119","                  0","                  0","             13411","             -3292","            443702","             40369","            400041","              2995","            397046","                  0","                  0","                  0","                  0","            397046","                  3.17"
"1436","華友聯","              4927","              2461","              2466","                  0","                  0","             27455","            -24989","              9786","             98901","           -114104","                 14","           -114118","                  0","                  0","                  0","                  0","           -114118","                 -0.36"
"1437","勤益投控","            879967","            848527","             31440","                  0","                  0","             29471","              1969","            126818","              5509","            123278","             21325","            101953","                  0","                  0","                  0","                  0","            101953","                  0.50"
"1438","裕豐","             48880","             27620","             21260","                  0","                  0","             10188","             11072","              6847","             16709","              1210","                  0","              1210","                  0","                  0","                  0","                  0","              1210","                  0.01"
"1439","中和羊毛","            257875","            253939","              3936","                  0","                  0","             14348","            -10412","          2046212","              2940","          2032860","             21789","          2011071","                  0","                  0","                  0","                  0","          2011071","                 21.86"
"1440","南紡","          7180596","          6150867","          1029729","                  0","                  0","            457149","            572580","            755752","             28002","          1300330","            192272","          1108058","                  0","                  0","                  0","                  0","          1108058","                  0.73"
"1441","大東紡織","            768357","            677310","             91047","                  0","                  0","             68873","             22174","              7759","             29803","                130","              4681","             -4551","                  0","                  0","             -1135","                  0","             -5686","                 -0.09"
"1442","名軒","          1023967","            637503","            386464","                  0","                  0","             79491","            306973","              9917","              3280","            313610","             16433","            297177","                  0","                  0","                  0","                  0","            297177","                  1.72"
"1443","立益紡織","            784586","            747287","             37299","                  0","                  0","             16636","             20663","             19039","             46987","             -7285","                  0","             -7285","                  0","                  0","                  0","                  0","             -7285","                 -0.03"
"1444","力麗","          4718287","          3965037","            753250","             -1940","                  0","            255199","            499991","            250958","             10652","            740297","             28300","            711997","                  0","                  0","                  0","                  0","            711997","                  0.94"
"1445","大宇紡織","          1019726","            951787","             67939","                  0","                  0","             70986","             -3047","             21598","                  6","             18545","              4295","             14250","                  0","                  0","                  0","                  0","             14250","                  0.10"
"1446","宏和","            473560","            440342","             33218","                  0","                  0","             33442","               -224","             41062","              7693","             33145","             36910","             -3765","                  0","                  0","                  0","                  0","             -3765","                 -0.03"
"1447","力鵬","         11151287","         10315590","            835697","                  0","                  0","            294295","            541402","            101870","             36215","            607057","             64000","            543057","                  0","                  0","                  0","                  0","            543057","                  0.91"
"1449","佳和實業","            998502","            960353","             38149","                  0","                  0","            113736","            -75587","             74486","             74337","            -75438","                  0","            -75438","                  0","                  0","                  0","                  0","            -75438","                 -0.54"
"1451","年興紡織","          4331921","          3859352","            472569","              1484","                  0","            327988","            143097","            822156","             21872","            943381","            173791","            769590","                  0","                  0","                  0","                  0","            769590","                  1.30"
"1452","宏益","          1005746","            901692","            104054","                  0","                  0","             38852","             65202","             45157","              1812","            108547","             14670","             93877","                  0","                  0","                  0","                  0","             93877","                  0.74"
"1453","大將","            138399","            122776","             15623","                  0","                  0","             15312","                311","              4699","              7200","             -2190","              2768","             -4958","                  0","                  0","                  0","                  0","             -4958","                 -0.12"
"1454","台富","          1177780","          1105054","             72726","                  0","                  0","             72778","                -52","              1049","              2896","             -1899","             10315","            -12214","                  0","                  0","                  0","                  0","            -12214","                 -0.10"
"1455","集盛","          8191613","          7426721","            764892","                  0","                  0","            207569","            557323","             95448","             37827","            614944","            113468","            501476","                  0","                  0","                  0","                  0","            501476","                  1.04"
"1456","怡華","          1026572","            982758","             43814","                  0","                  0","             75937","            -32123","             18209","             37257","            -51171","              3152","            -54323","                  0","                  0","                  0","                  0","            -54323","                 -0.33"
"1457","宜進","          2000027","          1856928","            143099","                  0","                  0","             64967","             78132","             82630","             60864","             99898","              9000","             90898","                  0","                  0","                  0","                  0","             90898","                  0.48"
"1459","聯發紡織","          1448588","          1274353","            174235","                  0","                  0","             40057","            134178","             88428","             23235","            199371","             15198","            184173","                  0","                  0","                  0","                  0","            184173","                  0.64"
"1460","宏遠","          2142845","          1788354","            354491","                  0","                  0","            333463","             21028","             29109","          1336461","         -1286324","             16196","         -1302520","                  0","                  0","                  0","                  0","         -1302520","                 -2.98"
"1463","強盛染整","            285935","            257781","             28154","                  0","                  0","             42545","            -14391","             22457","                 98","              7968","                  0","              7968","                  0","                  0","                  0","                  0","              7968","                  0.05"
"1464","得力實業","            802185","            679999","            122186","                  0","                  0","            138575","            -16389","             25726","              6821","              2516","             -3563","              6079","                  0","                  0","                  0","                  0","              6079","                  0.04"
"1465","偉全實業","            664069","            595725","             68344","                  0","              1597","             56430","             13511","             51255","              3950","             60816","              2468","             58348","                  0","                  0","                  0","                  0","             58348","                  0.68"
"1466","聚隆","          2468176","          2164373","            303803","                  0","                  0","            130161","            173642","             11670","             87993","             97319","            -22128","            119447","                  0","                  0","                  0","                  0","            119447","                  1.67"
"1467","南緯實業","          1795572","          1596753","            198819","              9166","             18627","            177696","             30584","             31294","             32114","             29764","            -10342","             40106","                  0","                  0","                  0","                  0","             40106","                  0.24"
"1468","昶和纖維","            354745","            386384","            -31639","              5672","              4018","             68246","           -101539","             29318","             66462","           -138683","              5104","           -143787","                  0","                  0","                  0","                  0","           -143787","                 -0.90"
"1470","大統新創","            399960","            339663","             60297","                  0","                  0","             31569","             28728","              5732","                129","             34331","              7719","             26612","                  0","                  0","                  0","                  0","             26612","                  0.31"
"1471","首利","          4244211","          4141752","            102459","                  0","                  0","             92401","             10058","             34171","                514","             43715","             -1431","             45146","                  0","                  0","                  0","                  0","             45146","                  0.25"
"1472","三洋紡","            405217","            380564","             24653","                  0","                785","             27387","             -1949","             10022","             25365","            -17292","              1669","            -18961","                  0","                  0","                  0","                  0","            -18961","                 -0.23"
"1473","台南企業","          3582191","          3257216","            324975","                  0","                  0","            227254","             97721","            201919","              4931","            294709","             41491","            253218","                  0","                  0","                  0","                  0","            253218","                  1.72"
"1474","弘裕","          1529449","          1356863","            172586","                  0","                  0","             75387","             97199","             10315","             18418","             89096","             18531","             70565","                  0","                  0","                  0","                  0","             70565","                  0.51"
"1475","本盟光電","            352195","            334519","             17676","              1500","              1500","             20355","             -2679","              2659","             41474","            -41494","                  0","            -41494","                  0","                  0","                  0","                  0","            -41494","                 -0.89"
"1476","儒鴻","          3714267","          2952711","            761556","                  0","                  0","            403145","            358411","             60932","                802","            418541","             64872","            353669","                  0","                  0","                  0","                  0","            353669","                  1.83"
"1477","聚陽實業","          6238772","          5124142","          1114630","                  0","                  0","            523572","            591058","             85637","             54864","            621831","             99856","            521975","                  0","                  0","                  0","                  0","            521975","                  3.39"
"1503","士電","          7272907","          5995968","          1276939","                  0","                  0","            823995","            452944","            339003","             70136","            721811","            261997","            459814","                  0","                  0","                  0","                  0","            459814","                  0.88"
"1504","東元電機","         11430516","          9190868","          2239648","            391172","            391172","          1741130","            498518","          1147833","            166501","          1479850","            195659","          1284191","                  0","                  0","                  0","                  0","          1284191","                  0.71"
"1506","正道","            372836","            361695","             11141","                216","                410","             70956","            -59621","             52974","             14895","            -21542","             -6640","            -14902","                  0","                  0","                  0","                  0","            -14902","                 -0.15"
"1507","永大機電","          1807996","          1195807","            612189","              1025","              1494","            253837","            358821","            421711","              5446","            775086","            130086","            645000","                  0","                  0","                  0","                  0","            645000","                  1.58"
"1512","瑞利","          1146365","          1013461","            132904","              2819","                  0","            224819","            -94734","             75298","             25759","            -45195","                945","            -46140","                  0","                  0","                  0","                  0","            -46140","                 -0.25"
"1513","中興電","          3970013","          3176884","            793129","                549","                974","            468724","            324830","             30209","             89846","            265193","             20064","            245129","                  0","                  0","                  0","                  0","            245129","                  0.52"
"1514","亞力電機","          1202456","          1075793","            126663","                  0","                176","            146846","            -20007","             31147","              2124","              9016","             14700","             -5684","                  0","                  0","                  0","                  0","             -5684","                 -0.03"
"1515","力山","          1553510","          1185361","            368149","                562","                  0","            253694","            113893","             17947","             36488","             95352","             13280","             82072","                  0","                  0","                  0","                  0","             82072","                  0.36"
"1516","川飛","            159563","            155583","              3980","                  0","                  0","             53340","            -49360","             12999","              6237","            -42598","                  0","            -42598","                  0","                  0","                  0","                  0","            -42598","                 -0.42"
"1517","利奇機械","          1062192","            853222","            208970","                  0","                  0","             84339","            124631","             35631","             31888","            128374","             32578","             95796","                  0","             93857","                  0","                  0","            189653","                  0.83"
"1519","華城電機","          2112074","          1670303","            441771","                  0","                  0","            282005","            159766","             31087","             10383","            180470","             40914","            139556","                  0","                  0","                  0","                  0","            139556","                  0.56"
"1521","大億","          1883719","          1527728","            355991","                615","              1124","            181934","            174566","             78188","             10227","            242527","             47399","            195128","                  0","                  0","                  0","                  0","            195128","                  2.56"
"1522","堤維西","          4064648","          3508973","            555675","            102794","            185020","            455661","            182240","            104304","            121989","            164555","             43501","            121054","                  0","                  0","                  0","                  0","            121054","                  0.40"
"1524","耿鼎企業","          1631410","          1401812","            229598","                  0","                  0","            189415","             40183","             14344","             26007","             28520","              6315","             22205","                  0","                  0","                  0","                  0","             22205","                  0.14"
"1525","江申工業","            559094","            498118","             60976","                  0","                  0","             40733","             20243","            150281","                229","            170295","             11538","            158757","                  0","                  0","                  0","                  0","            158757","                  2.41"
"1526","日馳","            296440","            233667","             62773","                  0","                  0","             41772","             21001","              3775","             13968","             10808","              6954","              3854","                  0","                  0","                  0","                  0","              3854","                  0.06"
