"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1235","興泰","             97180","             86912","             10268","                  0","                  0","             11194","               -926","              3476","              1579","                971","                414","                557","                  0","                  0","                  0","                  0","                557","                  0.01"
"1236","宏亞食品","            621917","            402300","            219617","                  0","                -12","            110629","            108976","              2952","              3683","            108245","             22264","             85981","                  0","                  0","                  0","                  0","             85981","                  1.01"
"1301","台塑","         46215179","         39865592","          6349587","             38855","                  0","          2023880","          4286852","          5159848","            366938","          9079762","            888287","          8191475","                  0","                  0","                  0","                  0","          8191475","                  1.34"
"1303","南亞塑膠","         51364327","         42927071","          8437256","              2707","                  0","          2859198","          5575351","          5096583","            517258","         10154676","          1148191","          9006485","                  0","                  0","                  0","                  0","          9006485","                  1.15"
"1304","台聚","          2899709","          2312241","            587468","              1943","                  0","            127684","            457841","            191044","             21154","            627731","            117994","            509737","                  0","                  0","                  0","                  0","            509737","                  0.70"
"1305","華夏","          2069808","          1891602","            178206","               -111","                  0","            129567","             48750","             65086","             22913","             90923","             11591","             79332","                  0","                  0","                  0","                  0","             79332","                  0.19"
"1307","三芳化工","          1381109","          1098884","            282225","              5118","                  0","            208154","             68953","            240355","              9083","            300225","             -5329","            305554","                  0","                  0","                  0","                  0","            305554","                  1.03"
"1308","亞聚","          1483878","          1135200","            348678","                  0","                  0","             54416","            294262","             21301","             10934","            304629","             58714","            245915","                  0","                  0","                  0","                  0","            245915","                  0.94"
"1309","台達化工","          2361563","          2144178","            217385","                  0","                  0","            113993","            103392","             53766","             23329","            133829","             11154","            122675","                  0","                  0","                  0","                  0","            122675","                  0.44"
"1310","台苯","          3159123","          3164318","             -5195","                  0","                  0","             28143","            -33338","            106564","             94384","            -21158","            -15628","             -5530","                  0","                  0","                  0","                  0","             -5530","                 -0.01"
"1312","國喬石化","          4120554","          3892868","            227686","              3190","              2233","             76832","            149897","            277937","             30518","            397316","              6408","            390908","                  0","                  0","                  0","                  0","            390908","                  0.43"
"1313","聯成","          2000292","          1719744","            280548","                  0","                  0","            129357","            151191","            729698","              9799","            871090","             34476","            836614","                  0","                  0","                  0","                  0","            836614","                  0.88"
"1314","中石化","          9254584","          8070216","          1184368","                185","               -116","            121219","          1062848","             87697","            235648","            914897","            176664","            738233","                  0","                  0","                  0","                  0","            738233","                  0.41"
"1315","達新工業","            471753","            409276","             62477","                  0","                  0","             62487","                -10","            125136","            116304","              8822","             -3343","             12165","                  0","                  0","                  0","                  0","             12165","                  0.06"
"1316","上曜","             50668","             47927","              2741","                  0","                  0","             10245","             -7504","              1156","              3600","             -9948","                -77","             -9871","                  0","                  0","                  0","                  0","             -9871","                 -0.15"
"1319","東陽","          2260749","          1573225","            687524","             19464","             25410","            386088","            307382","            256307","             37286","            526403","             64118","            462285","                  0","                  0","                  0","                  0","            462285","                  1.03"
"1321","大洋","          1216364","          1110694","            105670","                  0","                  0","             75144","             30526","              4984","             35256","                254","              5793","             -5539","                  0","                  0","                  0","                  0","             -5539","                 -0.03"
"1323","永裕","            372162","            293343","             78819","              3259","              2343","             42257","             35646","             15946","              2572","             49020","              3712","             45308","                  0","                  0","                  0","                  0","             45308","                  0.58"
"1324","地球工業","            330636","            262255","             68381","              1099","                  0","             40675","             26607","                518","              4520","             22605","              5420","             17185","                  0","                  0","                  0","                  0","             17185","                  0.23"
"1325","恒大","            263945","            220368","             43577","                  0","                  0","             13325","             30252","              2801","              2332","             30721","              2661","             28060","                  0","                  0","                  0","                  0","             28060","                  0.31"
"1326","台化","         70990234","         62929792","          8060442","            311628","            185087","          1733892","          6200009","          5542350","            384882","         11357477","                  0","         11357477","                  0","                  0","                  0","                  0","         11357477","                  2.00"
"1402","遠東新","         12052829","         10899480","          1153349","                  0","                  0","          1145535","              7814","          2281760","            291340","          1998234","            -12498","          2010732","                  0","                  0","                  0","                  0","          2010732","                  0.43"
"1409","新纖","          6017060","          5603850","            413210","                  0","                  0","            240056","            173154","            147448","            119887","            200715","             35348","            165367","                  0","                  0","                  0","                  0","            165367","                  0.11"
"1410","南染","             56286","             42602","             13684","                  0","                  0","             10473","              3211","              9995","              1879","             11327","                452","             10875","                  0","                  0","                  0","                  0","             10875","                  0.12"
"1413","宏洲纖維","            958975","            931605","             27370","                  0","                  0","             26757","                613","              3039","              4567","               -915","             10072","            -10987","                  0","                  0","                  0","                  0","            -10987","                 -0.07"
"1414","東和","          1124577","          1098914","             25663","                  0","                  0","             37414","            -11751","              4543","             10030","            -17238","                  0","            -17238","                  0","                  0","                  0","                  0","            -17238","                 -0.08"
"1416","廣豐","             69241","             40713","             28528","                  0","                  0","             24640","              3888","                173","             35822","            -31761","                  0","            -31761","                  0","                  0","                  0","                  0","            -31761","                 -0.06"
"1417","嘉裕","            316925","            199185","            117740","                  0","                  0","            137498","            -19758","             62766","              9264","             33744","             -2000","             35744","                  0","                  0","                  0","                  0","             35744","                  0.09"
"1418","東華","            906717","            813999","             92718","                  0","                  0","             46579","             46139","              1037","              4133","             43043","              1998","             41045","                  0","                  0","                  0","                  0","             41045","                  0.34"
"1419","新紡","            156125","            110193","             45932","                  0","                  0","             44410","              1522","             13947","              5091","             10378","                321","             10057","                  0","                  0","                  0","                  0","             10057","                  0.03"
"1423","利華羊毛","            211235","            205387","              5848","                  0","                  0","             11127","             -5279","              4217","              8429","             -9491","             -1564","             -7927","                  0","                  0","                  0","                  0","             -7927","                 -0.04"
"1432","大魯閣實業","              3046","              3025","                 21","                  0","                  0","              6167","             -6146","              1940","             31826","            -36032","                  0","            -36032","                  0","                  0","                  0","                  0","            -36032","                 -0.42"
"1434","福懋興業","          7358406","          6590976","            767430","                  0","                  0","            431132","            336298","            214348","             61784","            488862","             73335","            415527","                  0","                  0","                  0","                  0","            415527","                  0.25"
"1435","中福國際","              7255","              2126","              5129","                  0","                  0","              5680","               -551","                373","              3465","             -3643","                141","             -3784","                  0","                  0","                  0","                  0","             -3784","                 -0.03"
"1436","華友聯","              2570","              1245","              1325","                  0","                  0","             13983","            -12658","              8169","             85440","            -89929","                  1","            -89930","                  0","                  0","                  0","                  0","            -89930","                 -0.28"
"1437","勤益投控","            416610","            402751","             13859","                  0","                  0","             14281","               -422","             30358","              2969","             26967","              1414","             25553","                  0","                  0","                  0","                  0","             25553","                  0.13"
"1438","裕豐","             19568","             10559","              9009","                  0","                  0","              6990","              2019","              4853","              9924","             -3052","                  0","             -3052","                  0","                  0","                  0","                  0","             -3052","                 -0.03"
"1439","中和羊毛","            135647","            134367","              1280","                  0","                  0","              6799","             -5519","              3732","              1411","             -3198","                  0","             -3198","                  0","                  0","                  0","                  0","             -3198","                 -0.03"
"1440","南紡","          3404082","          2992954","            411128","                  0","                  0","            217933","            193195","            272533","             24280","            441448","             83301","            358147","                  0","                  0","                  0","                  0","            358147","                  0.24"
"1441","大東紡織","            348995","            305857","             43138","                  0","                  0","             33597","              9541","              4897","             14329","                109","              2797","             -2688","                  0","                  0","             -1094","                  0","             -3782","                 -0.04"
"1442","名軒","            548690","            372723","            175967","                  0","                  0","             33696","            142271","                189","                177","            142283","              1883","            140400","                  0","                  0","                  0","                  0","            140400","                  0.81"
"1443","立益紡織","            293685","            273628","             20057","                  0","                  0","              7064","             12993","              7281","             37096","            -16822","                  0","            -16822","                  0","                  0","                  0","                  0","            -16822","                 -0.06"
"1444","力麗","          2214025","          1872684","            341341","                  0","               -828","            116772","            223741","             34457","              7808","            250390","                  0","            250390","                  0","                  0","                  0","                  0","            250390","                  0.34"
"1445","大宇紡織","            472088","            448713","             23375","                  0","                  0","             32215","             -8840","             12387","                223","              3324","                137","              3187","                  0","                  0","                  0","                  0","              3187","                  0.02"
"1446","宏和","            213816","            199111","             14705","                  0","                  0","             17263","             -2558","             26141","              4105","             19478","              3889","             15589","                  0","                  0","                  0","                  0","             15589","                  0.11"
"1447","力鵬","          6172827","          5629923","            542904","                  0","                  0","            163477","            379427","             22227","             19046","            382608","              2500","            380108","                  0","                  0","                  0","                  0","            380108","                  0.64"
"1449","佳和實業","            441018","            434293","              6725","                  0","                  0","             59054","            -52329","              7870","             26524","            -70983","                  0","            -70983","                  0","                  0","                  0","                  0","            -70983","                 -0.51"
"1451","年興紡織","          1899373","          1731739","            167634","              1323","                  0","            144074","             22237","            276279","              9918","            288598","             53090","            235508","                  0","                  0","                  0","                  0","            235508","                  0.40"
"1452","宏益","            481257","            428486","             52771","                  0","                  0","             20038","             32733","              6520","                860","             38393","              6077","             32316","                  0","                  0","                  0","                  0","             32316","                  0.25"
"1453","大將","             47796","             42458","              5338","                  0","                  0","              6560","             -1222","              3398","              3063","               -887","              1730","             -2617","                  0","                  0","                  0","                  0","             -2617","                 -0.06"
"1454","台富","            547586","            524041","             23545","                  0","                  0","             34129","            -10584","                589","              2089","            -12084","             -2090","             -9994","                  0","                  0","                  0","                  0","             -9994","                 -0.08"
"1455","集盛","          4059619","          3680337","            379282","                  0","                  0","             96758","            282524","             30211","             14094","            298641","             43340","            255301","                  0","                  0","                  0","                  0","            255301","                  0.53"
"1456","怡華","            464552","            442970","             21582","                  0","                  0","             35755","            -14173","              7849","             14684","            -21008","                715","            -21723","                  0","                  0","                  0","                  0","            -21723","                 -0.13"
"1457","宜進","            965818","            893148","             72670","                  0","                  0","             29457","             43213","             13003","             12167","             44049","                  0","             44049","                  0","                  0","                  0","                  0","             44049","                  0.23"
"1459","聯發紡織","            722345","            628112","             94233","                  0","                  0","             14351","             79882","              6234","             17036","             69080","              7143","             61937","                  0","                  0","                  0","                  0","             61937","                  0.22"
"1460","宏遠","            888200","            735248","            152952","                  0","                  0","            151373","              1579","              6396","          1303032","         -1295057","                178","         -1295235","                  0","                  0","                  0","                  0","         -1295235","                 -2.96"
"1463","強盛染整","            114408","            113425","                983","                  0","                  0","             19766","            -18783","              1899","                838","            -17722","                  0","            -17722","                  0","                  0","                  0","                  0","            -17722","                 -0.09"
"1464","得力實業","            322482","            278131","             44351","                  0","                  0","             61350","            -16999","              5007","             11753","            -23745","              1523","            -25268","                  0","                  0","                  0","                  0","            -25268","                 -0.16"
"1465","偉全實業","            324389","            295472","             28917","                  0","              2172","             24733","              6356","             17499","              1006","             22849","              2340","             20509","                  0","                  0","                  0","                  0","             20509","                  0.24"
"1466","聚隆","          1138659","          1015592","            123067","                  0","                  0","             68305","             54762","              4425","             16532","             42655","                328","             42327","                  0","                  0","                  0","                  0","             42327","                  0.59"
"1467","南緯實業","            896992","            774963","            122029","             24225","             18627","             85490","             30941","             46594","             11187","             66348","              8533","             57815","                  0","                  0","                  0","                  0","             57815","                  0.35"
"1468","昶和纖維","            159822","            205348","            -45526","              1901","              1275","             32419","            -78571","              2610","             34465","           -110426","                  0","           -110426","                  0","                  0","                  0","                  0","           -110426","                 -0.69"
"1470","大統新創","            186768","            162055","             24713","                  0","                  0","             14941","              9772","              1882","                  0","             11654","              2341","              9313","                  0","                  0","                  0","                  0","              9313","                  0.11"
"1471","首利","          1768603","          1721122","             47481","                  0","                  0","             38697","              8784","             29574","              3931","             34427","              2869","             31558","                  0","                  0","                  0","                  0","             31558","                  0.18"
"1472","三洋紡","            181512","            165088","             16424","                  0","                785","             13679","              3530","              1598","             12050","             -6922","                  0","             -6922","                  0","                  0","                  0","                  0","             -6922","                 -0.08"
"1473","台南企業","          1979347","          1779456","            199891","                  0","                  0","            130919","             68972","            113176","             13028","            169120","             30027","            139093","                  0","                  0","                  0","                  0","            139093","                  0.95"
"1474","弘裕","            700703","            626378","             74325","                  0","                  0","             38099","             36226","              5194","              9123","             32297","              6843","             25454","                  0","                  0","                  0","                  0","             25454","                  0.23"
"1475","本盟光電","             97200","             87237","              9963","                  0","                  0","              8805","              1158","              1408","             26642","            -24076","                  0","            -24076","                  0","                  0","                  0","                  0","            -24076","                 -0.52"
"1476","儒鴻","          1681332","          1343197","            338135","                  0","                  0","            170769","            167366","             16288","             52987","            130667","             36356","             94311","                  0","                  0","                  0","                  0","             94311","                  0.49"
"1477","聚陽實業","          3306555","          2666998","            639557","                  0","                  0","            268227","            371330","             20617","             30115","            361832","             70659","            291173","                  0","                  0","                  0","                  0","            291173","                  1.91"
"1503","士電","          3674444","          3028027","            646417","                  0","                  0","            404447","            241970","            174532","             28293","            388209","             51199","            337010","                  0","                  0","                  0","                  0","            337010","                  0.65"
"1504","東元電機","          5250281","          4195812","          1054469","            391172","            391172","            812876","            241593","            538818","             84659","            695752","            122804","            572948","                  0","                  0","                  0","                  0","            572948","                  0.32"
"1506","正道","            190120","            170281","             19839","                304","                410","             35277","            -15332","             27962","              6081","              6549","                  0","              6549","                  0","                  0","                  0","                  0","              6549","                  0.06"
"1507","永大機電","            831152","            541539","            289613","              3140","              1494","            110218","            177749","            169926","              2881","            344794","             59856","            284938","                  0","                  0","                  0","                  0","            284938","                  0.70"
"1512","瑞利","            600214","            546915","             53299","                  0","              1675","            108223","            -53249","             28912","             15461","            -39798","                197","            -39995","                  0","                  0","                  0","                  0","            -39995","                 -0.22"
"1513","中興電","          1415967","          1083324","            332643","                509","                706","            225025","            107815","             23825","             24007","            107633","             12090","             95543","                  0","                  0","                  0","                  0","             95543","                  0.20"
"1514","亞力電機","            526360","            472070","             54290","                  0","                  0","             70585","            -16295","             11143","              1474","             -6626","              6000","            -12626","                  0","                  0","                  0","                  0","            -12626","                 -0.07"
"1515","力山","            815115","            611607","            203508","                  0","                  0","            128043","             75465","              2982","             22406","             56041","               -867","             56908","                  0","                  0","                  0","                  0","             56908","                  0.25"
"1516","川飛","             86286","             83547","              2739","                  0","                  0","             21421","            -18682","                107","                445","            -19020","                  0","            -19020","                  0","                  0","                  0","                  0","            -19020","                 -0.19"
"1517","利奇機械","            548724","            441428","            107296","                  0","                  0","             43419","             63877","             24476","             18274","             70079","             13578","             56501","                  0","             90465","                  0","                  0","            146966","                  0.65"
"1519","華城電機","          1035294","            769169","            266125","                  0","                  0","            154080","            112045","             16050","             12444","            115651","             19797","             95854","                  0","                  0","                  0","                  0","             95854","                  0.39"
"1521","大億","          1008284","            802457","            205827","                  0","                454","             94858","            111423","             33509","              3174","            141758","             27462","            114296","                  0","                  0","                  0","                  0","            114296","                  1.50"
"1522","堤維西","          1924185","          1649699","            274486","            113278","            182146","            218955","            124399","             29608","             88158","             65849","             15205","             50644","                  0","                  0","                  0","                  0","             50644","                  0.18"
"1524","耿鼎企業","            843480","            719952","            123528","                  0","                  0","             92248","             31280","              3431","             15825","             18886","              2877","             16009","                  0","                  0","                  0","                  0","             16009","                  0.10"
"1525","江申工業","            240248","            221169","             19079","                  0","                  0","             18888","                191","             73988","                734","             73445","                295","             73150","                  0","                  0","                  0","                  0","             73150","                  1.11"
"1526","日馳","            134860","            106146","             28714","                  0","                  0","             20420","              8294","              2955","              6054","              5195","                520","              4675","                  0","                  0","                  0","                  0","              4675","                  0.07"
