"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1445","大宇紡織","          1587442","          1484963","            102479","                  0","                  0","            114276","            -11797","            137593","              1493","            124303","              4684","            119619","                  0","                  0","                  0","                  0","            119619","                  0.85"
"1446","宏和","            724888","            674175","             50713","                  0","                  0","             50640","                 73","             39199","             11588","             27684","             36430","             -8746","                  0","                  0","                  0","                  0","             -8746","                 -0.06"
"1447","力鵬","         17190042","         16229144","            960898","                 57","                  0","            449990","            510851","            260135","             51550","            719436","             68600","            650836","                  0","                  0","                  0","                  0","            650836","                  1.09"
"1449","佳和實業","          1501584","          1457772","             43812","                  0","                  0","            178348","           -134536","             71922","            107089","           -169703","                  0","           -169703","                  0","                  0","                  0","                  0","           -169703","                 -1.17"
"1451","年興紡織","          7224876","          6390544","            834332","                  0","                  0","            538734","            295598","          1365756","             48961","          1612393","            261512","          1350881","                  0","                  0","                  0","                  0","          1350881","                  2.30"
"1452","宏益","          1528641","          1373387","            155254","                  0","                  0","             60332","             94922","            117566","             17428","            195060","             21912","            173148","                  0","                  0","                  0","                  0","            173148","                  1.36"
"1453","大將","            329908","            293148","             36760","                  0","                  0","             22957","             13803","              6800","              9102","             11501","              2051","              9450","                  0","                  0","                  0","                  0","              9450","                  0.23"
"1454","台富","          1857084","          1733272","            123812","                  0","                  0","            112934","             10878","              5749","              6154","             10473","             11653","             -1180","                  0","                  0","                  0","                  0","             -1180","                 -0.01"
"1455","集盛","         12462427","         11527859","            934568","                  0","                  0","            303336","            631232","            181650","             55412","            757470","            128963","            628507","                  0","                  0","                  0","                  0","            628507","                  1.28"
"1456","怡華","          1518146","          1460533","             57613","                  0","                  0","            116198","            -58585","             30015","             48233","            -76803","             10251","            -87054","                  0","                  0","                  0","                  0","            -87054","                 -0.53"
"1457","宜進","          2989310","          2798861","            190449","                  0","                  0","             92040","             98409","            147437","             61300","            184546","              9000","            175546","                  0","                  0","                  0","                  0","            175546","                  0.92"
"1459","聯發紡織","          2365766","          2106398","            259368","                  0","                  0","             79135","            180233","            244627","             34785","            390075","             20453","            369622","                  0","                  0","                  0","                  0","            369622","                  1.25"
"1460","宏遠","          3369878","          2805254","            564624","                  0","                  0","            497488","             67136","             39375","          1382817","         -1276306","             17955","         -1294261","                  0","                  0","                  0","                  0","         -1294261","                 -2.96"
"1463","強盛染整","            432352","            387481","             44871","                  0","                  0","             62037","            -17166","             30135","                 97","             12872","                  0","             12872","                  0","                  0","                  0","                  0","             12872","                  0.08"
"1464","得力實業","          1241055","          1046285","            194770","                  0","                  0","            204997","            -10227","             26540","             10858","              5455","             -5032","             10487","                  0","                  0","                  0","                  0","             10487","                  0.07"
"1465","偉全實業","          1084955","            970267","            114688","                  0","                  0","            113154","              1534","            262288","              9529","            254293","             27273","            227020","                  0","                  0","                  0","                  0","            227020","                  2.63"
"1466","聚隆","          3880804","          3419093","            461711","                  0","                  0","            217266","            244445","             12550","             97538","            159457","            -15191","            174648","                  0","                  0","                  0","                  0","            174648","                  2.44"
"1467","南緯實業","          2931685","          2581953","            349732","             20871","             18627","            267592","             79896","            163362","             39482","            203776","             -1442","            205218","                  0","                  0","                  0","                  0","            205218","                  1.24"
"1468","昶和纖維","            500299","            538958","            -38659","              5926","              6161","            101229","           -139653","             28041","             82145","           -193757","              5104","           -198861","                  0","                  0","                  0","                  0","           -198861","                 -1.24"
"1470","大統新創","            583633","            498179","             85454","                  0","                  0","             46585","             38869","              6154","                147","             44876","              9947","             34929","                  0","                  0","                  0","                  0","             34929","                  0.41"
"1471","首利","          6438608","          6301498","            137110","                  0","                  0","            134827","              2283","             25252","             16189","             11346","             -6325","             17671","                  0","                  0","                  0","                  0","             17671","                  0.10"
"1472","三洋紡","            635533","            607761","             27772","                  0","                785","             40950","            -12393","              9370","             24035","            -27058","                650","            -27708","                  0","                  0","                  0","                  0","            -27708","                 -0.33"
"1473","台南企業","          5283664","          4923733","            359931","                  0","                  0","            327048","             32883","            394583","             21354","            406112","             40393","            365719","                  0","                  0","                  0","                  0","            365719","                  2.49"
"1474","弘裕","          2348189","          2094129","            254060","                  0","                  0","            113590","            140470","             13745","             34960","            119255","             24270","             94985","                  0","                  0","                  0","                  0","             94985","                  0.69"
"1475","本盟光電","            605139","            579258","             25881","              1500","              1500","             36881","            -11000","              2905","             58602","            -66697","                  0","            -66697","                  0","                  0","                  0","                  0","            -66697","                 -1.42"
"1476","儒鴻","          6241199","          4929766","          1311433","                  0","                  0","            696786","            614647","            135645","             15690","            734602","            109756","            624846","                  0","                  0","                  0","                  0","            624846","                  3.14"
"1477","聚陽實業","         10628042","          8874053","          1753989","                  0","                  0","            815332","            938657","            137380","             78088","            997949","            160403","            837546","                  0","                  0","                  0","                  0","            837546","                  5.42"
"1503","士電","         10777732","          8949436","          1828296","                  0","                  0","          1253469","            574827","            503212","             46882","          1031157","            334664","            696493","                  0","                  0","                  0","                  0","            696493","                  1.34"
"1504","東元電機","         17470659","         14127482","          3343177","            394680","            391172","          2632246","            707423","          1784299","            238960","          2252762","            306126","          1946636","                  0","                  0","                  0","                  0","          1946636","                  1.08"
"1506","正道","            581270","            556788","             24482","                149","                410","            101076","            -76333","             62542","             25743","            -39534","             -8967","            -30567","                  0","                  0","                  0","                  0","            -30567","                 -0.41"
"1507","永大機電","          2769548","          1866086","            903462","              1025","              1494","            419256","            484675","            711196","              3341","          1192530","            168378","          1024152","                  0","                  0","                  0","                  0","          1024152","                  2.51"
"1512","瑞利","          1774007","          1574709","            199298","                  0","             -3394","            340038","           -144134","            330025","             86060","             99831","             -2640","            102471","                  0","                  0","                  0","                  0","            102471","                  0.56"
"1513","中興電","          5611618","          4427794","          1183824","                317","              1242","            714636","            470113","             48761","             45303","            473571","             36818","            436753","                  0","                  0","                  0","                  0","            436753","                  0.93"
"1514","亞力電機","          1968353","          1755985","            212368","                  0","                176","            217144","             -4600","             42430","              8329","             29501","             14700","             14801","                  0","                  0","                  0","                  0","             14801","                  0.08"
"1515","力山","          2579850","          2015686","            564164","              1650","                  0","            399257","            163257","             47539","             54119","            156677","             15052","            141625","                  0","                  0","                  0","                  0","            141625","                  0.62"
"1516","川飛","            173947","            169366","              4581","                  0","                  0","             67390","            -62809","             71053","              5020","              3224","                  0","              3224","                  0","                  0","                  0","                  0","              3224","                  0.03"
"1517","利奇機械","          1631039","          1304854","            326185","                  0","                  0","            126614","            199571","             67221","             30837","            235955","             47026","            188929","                  0","             93857","                  0","                  0","            282786","                  1.24"
"1519","華城電機","          3220081","          2711055","            509026","                  0","                  0","            438124","             70902","             41311","              4936","            107277","             29833","             77444","                  0","                  0","                  0","                  0","             77444","                  0.30"
"1521","大億","          2871140","          2323124","            548016","              2115","              1721","            277214","            270408","            105130","             23975","            351563","             68369","            283194","                  0","                  0","                  0","                  0","            283194","                  3.71"
"1522","堤維西","          6081166","          5268472","            812694","            112245","            187657","            697683","            190423","            152060","            166195","            176288","             40650","            135638","                  0","                  0","                  0","                  0","            135638","                  0.45"
"1524","耿鼎企業","          2411162","          2087154","            324008","                  0","                  0","            271213","             52795","             15466","             49589","             18672","              4632","             14040","                  0","                  0","                  0","                  0","             14040","                  0.09"
"1525","江申工業","            852501","            747790","            104711","                  0","                  0","             63067","             41644","            205398","              1130","            245912","             13514","            232398","                  0","                  0","                  0","                  0","            232398","                  3.52"
"1526","日馳","            432764","            345790","             86974","                  0","                  0","             63066","             23908","              4037","             12484","             15461","              7543","              7918","                  0","                  0","                  0","                  0","              7918","                  0.16"
