"V1","V2"
"1101","1752202"
"1102","849543"
"1103","71381"
"1104","227507"
"1108","226636"
"1109","105552"
"1110","115318"
"1201","1115106"
"1203","177912"
"1210","1857729"
"1213","82266"
"1215","1270520"
"1216","4079804"
"1217","180185"
"1218","586036"
"1219","777964"
"1220","206418"
"1225","700701"
"1227","1242961"
"1229","286114"
"1231","551920"
"1232","1187742"
"1233","231366"
"1234","513396"
"1235","21042"
"1236","256873"
"1702","194107"
"1737","175294"
"1301","13394420"
"1303","14821158"
"1304","856707"
"1305","588418"
"1307","386761"
"1308","359988"
"1309","750360"
"1310","1263762"
"1312","1473686"
"1313","516018"
"1314","3161444"
"1315","193633"
"1319","885416"
"1321","276400"
"1323","128520"
"1324","97442"
"1325","67405"
"1326","24236785"
"1339","80236"
"1715","342634"
"4306","398659"
"1402","4366612"
"1409","1775653"
"1410","18256"
"1413","262743"
"1414","92361"
"1416","13679"
"1417","193137"
"1418","235020"
"1419","59300"
"1423","82386"
"1432","1149"
"1434","2743102"
"1439","64196"
"1440","998992"
"1441","109219"
"1443","52325"
"1444","911353"
"1445","148517"
"1446","22879"
"1447","2225463"
"1449","158082"
"1451","717168"
"1452","156464"
"1453","8289"
"1454","155796"
"1455","1454966"
"1456","143313"
"1457","424104"
"1459","186976"
"1460","478725"
"1463","19767"
"1464","129861"
"1465","113469"
"1466","520399"
"1467","308049"
"1468","38000"
"1469","19780"
"1470","46574"
"1472","69466"
"1473","715241"
"1474","234544"
"1475","18465"
"1476","903802"
"1477","1478989"
"4414","221235"
"4426","39958"
"1503","1321514"
"1504","2007893"
"1506","84032"
"1507","295555"
"1512","178766"
"1513","634172"
"1514","260452"
"1515","205036"
"1517","183085"
"1519","72367"
"1521","322890"
"1522","644218"
"1524","203519"
"1525","90935"
"1526","35637"
"1527","225776"
"1528","160234"
"1529","3825"
"1530","202491"
"1531","156542"
"1533","117859"
"1535","585377"
"1536","272146"
"1537","309909"
"1538","62523"
"1539","106830"
"1540","144095"
"1541","137834"
"1558","280380"
"1560","302006"
"1568","122440"
"1583","209060"
"2049","764058"
"2228","164211"
"2231","76184"
"2371","2648218"
"3167","121348"
"4526","215012"
"4532","386583"
"6605","681221"
"8222","70866"
"8374","75035"
"8996","107972"
"1603","131466"
"1604","876259"
"1605","5110910"
"1608","327498"
"1609","621130"
"1611","549081"
"1612","312086"
"1613","375249"
"1614","746208"
"1615","269362"
"1616","212121"
"1617","266883"
"1618","87873"
"4930","82339"
"1316","9289"
"1704","2009358"
"1708","213872"
"1709","790119"
"1710","975010"
"1711","421465"
"1712","468336"
"1713","41192"
"1714","1093235"
"1717","1061722"
"1718","1384405"
"1721","72080"
"1722","1582407"
"1723","689063"
"1724","163188"
"1725","682024"
"1726","566842"
"1727","144801"
"1730","117765"
"1732","74816"
"1735","89496"
"1773","484081"
"4720","77489"
"4722","232967"
"4725","1834764"
"4733","99440"
"1701","220381"
"1707","199621"
"1720","183699"
"1729","55334"
"1731","211038"
"1733","152330"
"1734","121116"
"1736","659880"
"1762","52487"
"1783","9842"
"1786","9394"
"1789","260045"
"3164","13502"
"3705","56291"
"4104","252948"
"4106","79801"
"4108","6151"
"4119","146811"
"4133","37909"
"4142","20"
"4164","5735"
"4737","105960"
"4746","156500"
"1802","937263"
"1806","201341"
"1809","135364"
"1810","211168"
"1817","54645"
"1902","276742"
"1903","89989"
"1904","1693498"
"1905","494135"
"1906","28517"
"1907","1207486"
"1909","449094"
"1532","378813"
"2002","16446145"
"2006","2860998"
"2007","575348"
"2008","342900"
"2009","270447"
"2010","1171914"
"2012","303717"
"2013","1036241"
"2014","3668834"
"2015","2330678"
"2017","423373"
"2020","344820"
"2022","156407"
"2023","2112760"
"2024","82531"
"2025","193105"
"2027","469687"
"2028","764432"
"2029","1425561"
"2030","838760"
"2031","440430"
"2032","289974"
"2033","69516"
"2034","1697458"
"2038","953074"
"3004","74444"
"5007","415550"
"9958","111086"
"2101","526153"
"2102","409439"
"2103","1132587"
"2104","421344"
"2105","1391116"
"2106","462444"
"2107","118647"
"2108","451427"
"2109","159153"
"2114","121116"
"2201","5417178"
"2204","4773102"
"2206","1729636"
"2207","9030825"
"2227","4402283"
"1437","56300"
"2302","22958"
"2303","8050922"
"2311","5237381"
"2325","4655930"
"2329","869405"
"2330","34053091"
"2337","1666448"
"2338","129797"
"2342","136877"
"2344","1779795"
"2351","435152"
"2363","8343"
"2369","369643"
"2379","1552789"
"2388","302938"
"2401","171173"
"2408","2569616"
"2434","20375"
"2436","121337"
"2441","613051"
"2449","901020"
"2451","1854714"
"2454","2919283"
"2458","517683"
"2481","306297"
"3006","385031"
"3014","259752"
"3016","48344"
"3034","2322047"
"3035","580407"
"3041","329907"
"3054","275597"
"3094","25277"
"3189","1336097"
"3257","33618"
"3443","454760"
"3474","2816398"
"3519","815803"
"3532","559773"
"3545","237747"
"3559","75901"
"3579","25439"
"3588","78517"
"3598","545235"
"3686","83329"
"4919","481657"
"4952","125712"
"5269","130474"
"5305","457919"
"5471","172397"
"6202","183492"
"6239","2431610"
"6243","53138"
"6257","321690"
"6271","423172"
"6286","817563"
"8016","257577"
"8081","320351"
"8110","513521"
"8131","805974"
"8150","1276603"
"8261","181941"
"8271","543424"
"2301","5464476"
"2305","3601"
"2324","37232952"
"2331","2868655"
"2352","6430590"
"2353","27201119"
"2356","27378466"
"2357","21818720"
"2358","16624"
"2361","80272"
"2362","687296"
"2364","98784"
"2365","587048"
"2376","2726079"
"2377","4260501"
"2380","172453"
"2382","78033133"
"2385","1248014"
"2387","171572"
"2395","1115053"
