"V1","V2"
"1101","2016287"
"1102","1116753"
"1103","94668"
"1104","318461"
"1108","309670"
"1109","142214"
"1110","171133"
"1201","1199157"
"1203","146586"
"1210","2040013"
"1213","43036"
"1215","1325239"
"1216","3535395"
"1217","220344"
"1218","730124"
"1219","894955"
"1220","228877"
"1225","1126473"
"1227","1098390"
"1229","353771"
"1231","400465"
"1232","1567154"
"1233","171530"
"1234","390411"
"1235","24158"
"1236","274172"
"1702","199158"
"1737","206006"
"1301","14781874"
"1303","14816161"
"1304","769322"
"1305","697146"
"1307","471735"
"1308","302902"
"1309","840992"
"1310","1255009"
"1312","1213142"
"1313","521655"
"1314","2569111"
"1315","180453"
"1319","1191087"
"1321","429837"
"1323","149528"
"1324","118108"
"1325","72818"
"1326","25040187"
"1339","117913"
"1715","393340"
"4306","459675"
"1402","4820616"
"1409","1547452"
"1410","24307"
"1413","365683"
"1414","96776"
"1416","7230"
"1417","123816"
"1418","98382"
"1419","111674"
"1423","75531"
"1432","455"
"1434","2683084"
"1439","57963"
"1440","1293522"
"1441","122991"
"1443","84947"
"1444","839185"
"1445","154077"
"1446","44171"
"1447","1602200"
"1449","153610"
"1451","938946"
"1452","171314"
"1453","93517"
"1454","174000"
"1455","1264724"
"1456","145304"
"1457","349946"
"1459","252058"
"1460","536564"
"1463","36873"
"1464","219758"
"1465","78859"
"1466","354739"
"1467","228910"
"1468","40475"
"1469","26853"
"1470","62338"
"1472","72474"
"1473","567488"
"1474","294764"
"1475","13391"
"1476","1726784"
"1477","944651"
"4414","187381"
"4426","86978"
"1503","1115337"
"1504","1928564"
"1506","79474"
"1507","359421"
"1512","233326"
"1513","503559"
"1514","247671"
"1515","293931"
"1517","197679"
"1519","287710"
"1521","388841"
"1522","712506"
"1524","232018"
"1525","116865"
"1526","44167"
"1527","159943"
"1528","147039"
"1529","6430"
"1530","271433"
"1531","162883"
"1533","94137"
"1535","966962"
"1536","260418"
"1537","405741"
"1538","62320"
"1539","94714"
"1540","64479"
"1541","90360"
"1558","346301"
"1560","319904"
"1568","123544"
"1583","194005"
"2049","812515"
"2228","119971"
"2231","110207"
"2371","2120899"
"3167","35008"
"4526","362561"
"4532","435446"
"6605","890512"
"8222","63651"
"8374","92435"
"8996","158967"
"1603","235257"
"1604","597602"
"1605","4923636"
"1608","647162"
"1609","532133"
"1611","581363"
"1612","419081"
"1613","336133"
"1614","326459"
"1615","313550"
"1616","192623"
"1617","269782"
"1618","573560"
"4930","133316"
"1316","16085"
"1704","2487913"
