"V1","V2"
"1101","1984646"
"1102","871181"
"1103","21831"
"1104","270906"
"1108","285623"
"1109","118585"
"1110","95690"
"1201","1263103"
"1203","180603"
"1210","2013621"
"1213","102626"
"1215","1307175"
"1216","4875928"
"1217","445076"
"1218","784931"
"1219","913024"
"1220","302007"
"1225","862646"
"1227","981117"
"1229","341131"
"1231","417931"
"1232","1523877"
"1233","182535"
"1234","601250"
"1235","29666"
"1236","160035"
"1702","200352"
"1301","15821342"
"1303","15598114"
"1304","1318462"
"1305","742042"
"1307","636183"
"1308","576173"
"1309","741924"
"1310","636216"
"1312","1766291"
"1313","631903"
"1314","4151953"
"1315","275860"
"1316","15290"
"1319","1035638"
"1321","438828"
"1323","134383"
"1324","153278"
"1325","63198"
"1326","21638189"
"1339","81432"
"1715","470610"
"4306","459476"
"1402","5120241"
"1409","2184470"
"1410","32252"
"1413","320909"
"1414","146159"
"1416","12001"
"1417","117565"
"1418","205487"
"1419","62906"
"1423","85898"
"1432","461"
"1434","2940187"
"1438","5075"
"1439","48400"
"1440","1474403"
"1441","149125"
"1443","42894"
"1444","1237648"
"1445","210549"
"1446","25193"
"1447","3097630"
"1449","156386"
"1451","949120"
"1452","189264"
"1453","12646"
"1454","239468"
"1455","1880396"
"1456","146956"
"1457","494580"
"1459","340872"
"1460","534460"
"1463","48759"
"1464","141078"
"1465","202949"
"1466","588669"
"1467","427253"
"1468","35920"
"1469","67849"
"1470","53308"
"1472","98249"
"1473","595181"
"1474","305006"
"1475","19674"
"1476","958215"
"1477","1298971"
"4414","164226"
"4426","54860"
"1503","1543464"
"1504","2596117"
"1506","76182"
"1507","316335"
"1512","224404"
"1513","526653"
"1514","279605"
"1515","179801"
"1516","762"
"1517","205068"
"1519","396364"
"1521","347183"
"1522","674912"
"1524","256521"
"1525","95848"
"1526","61970"
"1527","265122"
"1528","279457"
"1529","7039"
"1530","280127"
"1531","266511"
"1533","143524"
"1535","502807"
"1536","285352"
"1537","362737"
"1538","70329"
"1539","69173"
"1540","106217"
"1541","107351"
"1560","311142"
"1583","229762"
"2049","1335939"
"2231","86502"
"4526","551496"
"4532","468510"
"6605","801175"
"8374","137318"
"1603","408995"
"1604","622576"
"1605","6489981"
"1608","906614"
"1609","772062"
"1611","549241"
"1612","546626"
"1613","567464"
"1614","516272"
"1615","333115"
"1616","317947"
"1617","355479"
"1618","319520"
"4930","55636"
"1704","2462952"
"1708","252548"
