"V1","V2"
"1101","9543782"
"1102","6239676"
"1103","382601"
"1104","406677"
"1108","381384"
"1109","328876"
"1110","161033"
"1201","2652825"
"1203","523073"
"1210","6997335"
"1213","50838"
"1215","1333094"
"1216","35982680"
"1217","387196"
"1218","807457"
"1219","847110"
"1220","306987"
"1225","1204594"
"1227","1574032"
"1229","452628"
"1231","394522"
"1232","1805494"
"1233","164969"
"1234","551334"
"1235","27815"
"1236","165683"
"1702","1133656"
"1737","212403"
"1301","19977671"
"1303","25819585"
"1304","5334684"
"1305","1307673"
"1307","858962"
"1308","491671"
"1309","2077199"
"1310","1773746"
"1312","2590103"
"1313","4763068"
"1314","2706417"
"1315","208089"
"1319","1668463"
"1321","566740"
"1323","288288"
"1324","134300"
"1325","88283"
"1326","36791129"
"1339","113660"
"4306","1649796"
"1402","20817977"
"1409","4028017"
"1410","52964"
"1413","437387"
"1414","119655"
"1416","46865"
"1417","293999"
"1418","147915"
"1419","95756"
"1423","80219"
"1434","4293428"
"1439","28776"
"1440","1964883"
"1441","116431"
"1443","181023"
"1444","1056945"
"1445","206655"
"1446","84996"
"1447","2576586"
"1449","358476"
"1451","1314877"
"1452","185781"
"1453","21457"
"1454","197568"
"1455","1603909"
"1456","63974"
"1457","394801"
"1459","325630"
"1460","659205"
"1463","88782"
"1464","425294"
"1465","240975"
"1466","459151"
"1467","514030"
"1468","75172"
"1470","52788"
"1472","83391"
"1473","677575"
"1474","330368"
"1475","24230"
"1476","1578306"
"1477","1273185"
"4414","303715"
"4426","77049"
"1503","1490604"
"1504","4918183"
"1506","117860"
"1507","1681994"
"1512","285214"
"1513","658052"
"1514","312672"
"1515","227931"
"1517","333576"
"1519","596781"
"1521","302021"
"1522","1434340"
"1524","245095"
"1525","113542"
"1526","56775"
"1527","231831"
"1528","470238"
"1529","7973"
"1530","296709"
"1531","273064"
"1532","1682624"
"1533","187177"
"1535","902542"
"1536","249568"
"1537","471198"
"1538","74705"
"1539","174839"
"1540","90648"
"1541","192323"
"1558","416489"
"1560","335547"
"1568","140430"
"1583","519952"
"1587","133724"
"2049","898023"
"2228","251123"
"2231","119076"
"2371","10356294"
"3167","241594"
"3346","94847"
"4526","691176"
"4532","1464572"
"6605","1223408"
"8374","402999"
"8996","213967"
"1603","240185"
"1604","1032416"
"1605","12710601"
"1608","926299"
"1609","1495035"
"1611","250126"
"1612","296983"
"1614","487535"
"1615","242486"
"1616","304915"
"1617","338824"
"1618","244290"
"4930","956871"
"1316","118847"
"1708","346276"
"1709","1050822"
"1710","1212006"
"1711","793687"
"1712","1299662"
"1713","61307"
"1714","4021364"
"1717","3379381"
"1718","2931028"
"1721","160658"
"1722","1090754"
"1723","820817"
"1724","169550"
"1725","888907"
"1726","687120"
"1727","185820"
"1730","124058"
"1732","52400"
"1735","438741"
"1773","558431"
"1776","202632"
"4720","191047"
"4722","417557"
"4725","1821251"
"4739","206645"
"4755","277846"
"1598","168637"
"1701","432531"
"1707","520639"
"1720","229854"
"1731","96155"
"1733","172628"
"1734","175010"
"1736","1093369"
"1760","74610"
"1762","70909"
"1783","18232"
"1786","12390"
"1789","522051"
"3164","32615"
"3705","474995"
"4104","505210"
