"V1","V2"
"1101","8250361"
"1102","5746639"
"1103","175596"
"1104","412816"
"1108","463001"
"1109","336770"
"1110","147765"
"1201","2026924"
"1203","541313"
"1210","6517264"
"1213","102021"
"1215","1444896"
"1216","36452231"
"1217","601653"
"1218","831275"
"1219","875546"
"1220","301623"
"1225","1004967"
"1227","1854576"
"1229","462339"
"1231","626209"
"1232","1518587"
"1233","167480"
"1234","717998"
"1235","11281"
"1236","165934"
"1702","1276023"
"1737","247934"
"1301","15886838"
"1303","24451220"
"1304","4233207"
"1305","1021597"
"1307","907332"
"1308","387570"
"1309","1485593"
"1310","1264506"
"1312","1839707"
"1313","3479901"
"1314","2524528"
"1315","240697"
"1319","1818390"
"1321","474270"
"1323","249466"
"1324","106610"
"1325","77106"
"1326","27738675"
"1339","170758"
"4306","1655505"
"1402","17257221"
"1409","3078493"
"1410","53201"
"1413","211798"
"1414","89508"
"1416","12383"
"1417","323965"
"1418","58005"
"1419","83218"
"1423","45799"
"1434","3412706"
"1439","34690"
"1440","1887942"
"1441","136878"
"1443","132473"
"1444","830668"
"1445","155559"
"1446","70853"
"1447","1122588"
"1449","239389"
"1451","1195374"
"1452","152378"
"1453","4614"
"1454","176632"
"1455","1170484"
"1456","43957"
"1457","443843"
"1459","306614"
"1460","565990"
"1463","39605"
"1464","483131"
"1465","235090"
"1466","372059"
"1467","650238"
"1468","33960"
"1470","54083"
"1472","64584"
"1473","993771"
"1474","289989"
"1475","14860"
"1476","2575310"
"1477","2100185"
"4414","232136"
"4426","150886"
"4438","1540858"
"1503","1651656"
"1504","4218729"
"1506","121284"
"1507","2105205"
"1512","214952"
"1513","696807"
"1514","308321"
"1515","305014"
"1517","303886"
"1519","375345"
"1521","500413"
"1522","1287931"
"1524","193513"
"1525","118991"
"1526","92977"
"1527","353403"
"1528","232893"
"1529","2746"
"1530","377447"
"1531","201000"
"1532","1166298"
"1533","205908"
"1535","614190"
"1536","468171"
"1537","594085"
"1538","66114"
"1539","267901"
"1540","72328"
"1541","305383"
"1558","479482"
"1560","345058"
"1568","198525"
"1583","598755"
"1587","121605"
"2049","1323396"
"2228","345873"
"2231","241149"
"2371","7304025"
"3167","149508"
"3346","166323"
"4526","657083"
"4532","1206226"
"4540","153308"
"4551","242738"
"4555","156050"
"6605","1180513"
"8222","77841"
"8374","320764"
"8996","172428"
"1603","284203"
"1604","923394"
"1605","12507293"
"1608","720289"
"1609","1295799"
"1611","214554"
"1612","276184"
"1614","640414"
"1615","228848"
"1616","290560"
"1617","240247"
"1618","204771"
"4930","1260446"
"1316","58285"
"1708","440029"
"1709","714073"
"1710","1153278"
"1711","833147"
"1712","1313145"
"1713","56483"
"1714","3974901"
"1717","3366858"
"1718","3122040"
"1721","115472"
"1722","1820438"
"1723","485647"
"1724","152203"
"1725","784979"
"1726","690414"
"1727","172810"
"1730","160666"
"1732","48964"
"1735","269888"
"1773","550286"
"1776","186564"
"4720","219028"
"4722","367767"
"4725","1178264"
"4739","306392"
"4755","314220"
"1598","330441"
"1701","440946"
"1707","568419"
"1720","285230"
"1731","111536"
"1733","161961"
"1734","182604"
"1736","1221301"
"1760","64090"
"1762","65126"
"1783","18962"
"1786","26016"
"1789","332159"
"3164","45060"
"3705","496872"
"4104","525662"
"4106","140881"
"4108","1786"
"4119","140235"
"4133","37243"
"4142","7494"
"4155","73295"
"4164","122525"
"4737","147839"
"4746","240016"
"1802","3589671"
"1806","533069"
"1809","220373"
"1810","468388"
"1817","179465"
"1902","542325"
"1903","15393"
"1904","3787852"
"1905","1819822"
"1906","29366"
"1907","5432991"
"1909","2374042"
"2002","23940466"
"2006","2442990"
"2007","648300"
"2008","104989"
"2009","280048"
"2010","1373155"
"2012","733736"
"2013","1201025"
"2014","2938272"
"2015","1939389"
"2017","413062"
"2020","356606"
"2022","595418"
"2023","4205462"
"2024","112543"
"2025","303309"
"2027","4314499"
"2028","221707"
"2029","1149736"
"2030","1044795"
"2031","610716"
"2032","257709"
"2033","63365"
"2034","1582096"
"2038","799217"
"2069","747539"
"3004","140574"
"5007","536215"
"9958","184345"
"2101","932939"
"2102","638548"
"2103","2129724"
"2104","1404926"
"2105","9621334"
"2106","2708870"
"2107","115627"
"2108","829468"
"2109","555804"
"2114","155569"
"2201","10067447"
"2204","3493699"
"2206","2957608"
"2207","15575363"
"2227","3577535"
"2302","39380"
"2303","12703929"
"2329","1271031"
"2330","80952810"
"2337","1851276"
"2338","73089"
"2342","114295"
"2344","3094742"
"2351","740469"
"2363","12662"
"2369","446670"
"2379","2302723"
"2388","379295"
"2401","726178"
"2408","3528150"
"2434","17466"
"2436","150113"
"2441","765622"
"2449","1501070"
"2451","2090908"
"2454","17912254"
"2458","517998"
"2481","1042124"
"3006","759744"
"3014","238351"
"3016","84097"
"3034","4397086"
"3035","545544"
"3041","261909"
"3054","48761"
"3094","28714"
"3189","1890959"
"3257","67735"
"3413","452080"
"3443","722004"
"3519","1188727"
"3530","33593"
"3532","838708"
"3536","107419"
"3545","914270"
"3579","1212214"
"3583","272986"
"3588","94003"
"3686","125506"
"4919","708007"
"4952","331787"
"4961","502716"
"4967","321417"
"4968","152626"
"5269","106484"
"5285","210393"
"5305","730844"
"5471","305354"
"6202","348001"
"6239","3465627"
"6243","30662"
"6257","442727"
"6271","724356"
"6531","137194"
"6533","18262"
"6552","123781"
"8016","770813"
"8028","122028"
"8081","263861"
"8110","614795"
"8131","663540"
"8150","1635888"
"8261","130565"
"8271","602581"
"2301","17483188"
"2305","61801"
"2324","60127150"
"2331","3800989"
"2352","10747520"
"2353","16880833"
"2356","32214051"
"2357","34546785"
"2362","1363053"
"2364","61083"
