"V1","V2"
"1101","10654077"
"1102","6478670"
"1103","429783"
"1104","521445"
"1108","450770"
"1109","536767"
"1110","188902"
"1201","2448759"
"1203","408637"
"1210","7951762"
"1213","42159"
"1215","1608977"
"1216","34184673"
"1217","261488"
"1218","731209"
"1219","1063170"
"1220","282160"
"1225","1292061"
"1227","1467373"
"1229","466870"
"1231","365007"
"1232","1778606"
"1233","160922"
"1234","535119"
"1235","21492"
"1236","220710"
"1702","1088522"
"1737","208439"
"1301","17556100"
"1303","26526215"
"1304","5102128"
"1305","1187528"
"1307","984710"
"1308","581679"
"1309","1829005"
"1310","2050356"
"1312","2245847"
"1313","4075495"
"1314","2964454"
"1315","269553"
"1319","1718070"
"1321","432027"
"1323","278022"
"1324","134001"
"1325","95389"
"1326","35616621"
"1339","107365"
"4306","1734403"
"1402","19735696"
"1409","3322194"
"1410","46579"
"1413","379067"
"1414","85834"
"1416","34326"
"1417","307695"
"1418","306146"
"1419","109113"
"1423","52170"
"1434","3899104"
"1439","34103"
"1440","1846262"
"1441","113863"
"1443","190466"
"1444","968808"
"1445","167335"
"1446","56784"
"1447","2450843"
"1449","418668"
"1451","1182522"
"1452","211489"
"1453","45764"
"1454","157868"
"1455","1665489"
"1456","75121"
"1457","429235"
"1459","369171"
"1460","747711"
"1463","107610"
"1464","499848"
"1465","236435"
"1466","510276"
"1467","560596"
"1468","29177"
"1470","63051"
"1472","75695"
"1473","651650"
"1474","325235"
"1475","19265"
"1476","1866636"
"1477","1909885"
"4414","201311"
"4426","133911"
"1503","1645478"
"1504","4553885"
"1506","124092"
"1507","1721635"
"1512","297389"
"1513","707373"
"1514","241649"
"1515","328241"
"1517","282409"
"1519","345664"
"1521","489690"
"1522","1505994"
"1524","223466"
"1525","106311"
"1526","62511"
"1527","226135"
"1528","209639"
"1529","7145"
"1530","223119"
"1531","158788"
"1532","1309786"
"1533","211264"
"1535","669188"
"1536","360191"
"1537","528247"
"1538","49868"
"1539","202754"
"1540","120159"
"1541","181407"
"1558","536694"
"1560","347575"
"1568","158084"
"1583","389036"
"1587","113041"
"2049","1310005"
"2228","249602"
"2231","134094"
"2371","10034447"
"3167","216504"
"3346","150892"
"4526","580732"
"4532","1233798"
"6605","1215566"
"8222","61831"
"8374","281011"
"8996","190894"
"1603","204164"
"1604","804360"
"1605","12165285"
"1608","883744"
"1609","1509215"
"1611","207360"
"1612","342386"
"1614","269575"
"1615","244816"
"1616","286618"
"1617","312736"
"1618","223084"
"4930","1282065"
"1316","107281"
"1708","341004"
"1709","1047152"
"1710","1296441"
"1711","746755"
"1712","1429398"
"1713","62198"
"1714","6027540"
"1717","3307101"
"1718","2722957"
"1721","143369"
"1722","1280970"
"1723","772277"
"1724","52428"
"1725","864930"
"1726","692208"
"1727","189775"
"1730","136621"
"1732","41545"
"1735","436904"
"1773","550668"
"1776","227872"
"4720","172237"
"4722","436909"
"4725","1843442"
"4739","199706"
"4755","303937"
"1598","374117"
"1701","436119"
"1707","506050"
"1720","271324"
"1731","98302"
"1733","114435"
"1734","213357"
"1736","1571714"
"1760","64169"
"1762","80400"
"1783","21575"
"1786","21186"
"1789","333151"
"3164","25130"
"3705","468866"
"4104","514925"
"4106","174898"
"4108","8949"
"4119","99913"
"4133","38544"
"4142","114869"
"4155","58309"
"4164","112945"
"4737","128522"
"4746","226453"
"1802","3658201"
"1806","673947"
"1809","289294"
"1810","664698"
"1817","165859"
"1902","573533"
"1903","151688"
"1904","3505776"
"1905","1752984"
"1906","29779"
"1907","4951197"
"1909","2185454"
"2002","29690795"
"2006","2928841"
"2007","488777"
"2008","119215"
"2009","308043"
"2010","1663036"
"2012","725247"
"2013","1523640"
"2014","3045954"
"2015","2534423"
"2017","494902"
"2020","510037"
"2022","684554"
"2023","4645594"
"2024","175478"
"2025","376882"
"2027","3868884"
"2028","879483"
"2029","1287947"
"2030","1050123"
"2031","778790"
"2032","285359"
"2033","62310"
"2034","2142546"
"2038","1079284"
"3004","100622"
"5007","556881"
"9958","255738"
"2101","1016798"
"2102","608609"
"2103","2193283"
"2104","1766725"
"2105","10821845"
"2106","2119169"
"2107","438388"
"2108","677643"
"2109","659396"
"2114","150876"
"2201","7339690"
"2204","3143211"
"2206","2624732"
"2207","13496888"
"2227","3039349"
"2302","49190"
"2303","10467850"
"2329","800820"
"2330","51794813"
"2337","2286434"
"2338","143197"
"2342","164804"
"2344","2813395"
"2351","742750"
"2363","40802"
"2369","534776"
"2379","2183343"
"2388","590361"
"2401","689605"
"2408","4401784"
"2434","45558"
"2436","177173"
"2441","826785"
"2449","1263045"
"2451","2164250"
"2454","13887691"
"2458","635083"
"2481","1149067"
"3006","672912"
"3014","308118"
"3016","65318"
"3034","3514463"
"3035","530776"
"3041","388750"
"3054","154060"
"3094","31441"
"3189","2057121"
"3257","68225"
"3413","277776"
"3443","566933"
"3519","1244337"
"3530","11676"
"3532","765139"
"3536","88364"
"3545","734003"
"3579","1297955"
"3583","269254"
"3588","93118"
"3686","108549"
"4919","521346"
"4952","215481"
"4961","324350"
"4967","569316"
"4968","111676"
"5269","90383"
"5285","185306"
"5305","796952"
"5471","300312"
"6202","320126"
"6239","3201739"
"6243","53376"
"6257","441867"
"6271","756214"
"8016","611181"
"8081","314190"
"8110","800104"
"8131","717131"
"8150","1635511"
"8261","174936"
"8271","906131"
"2301","19448265"
"2305","47223"
"2324","62774194"
"2331","5349277"
"2352","11003020"
"2353","27571827"
"2356","44980136"
"2357","41521835"
"2362","1511343"
"2364","79481"
"2365","763153"
"2376","4460476"
"2377","6651805"
"2380","264461"
"2382","78555888"
"2387","1229819"
"2395","2717394"
"2397","174955"
"2399","420027"
"2405","1350652"
"2417","82047"
"2424","97161"
"2425","572195"
"2442","62368"
"2465","231486"
"3002","50706"
"3005","1288869"
"3013","267131"
"3017","1815053"
"3022","357713"
"3046","106991"
"3057","312539"
"3060","537115"
"3231","45601972"
"3416","119963"
"3494","176164"
"3515","822717"
"3701","1067630"
"3706","3024574"
"4916","157804"
"4938","89995891"
"5258","189212"
"6117","324310"
"6128","148958"
"6166","555171"
"6172","20037"
"6206","334010"
"6230","447951"
"6235","207037"
"6277","413217"
"6414","237001"
"8114","250266"
"8163","1872958"
"8210","312530"
"9912","61016"
"2323","1356173"
"2340","518668"
"2349","1247668"
"2374","2715382"
"2393","2238469"
"2406","749094"
"2409","33921834"
"2426","541731"
"2438","1744"
"2448","1982450"
"2466","150633"
"2475","5093030"
"2486","543798"
"2489","3343498"
"2491","61276"
"2499","530029"
"3008","2923481"
"3019","1587054"
"3024","523450"
"3031","209409"
"3038","358076"
"3049","683128"
"3050","83792"
"3051","300440"
"3059","1405229"
"3149","743733"
"3356","215237"
"3383","374948"
"3406","929138"
"3437","598463"
"3454","353248"
"3481","32391755"
"3504","375993"
"3535","5785"
"3557","58219"
"3563","35947"
"3576","2300006"
"3591","218234"
"3622","509917"
"3669","147697"
"3698","1059033"
"4934","489673"
"4942","884120"
"4956","117401"
"4960","1315143"
"4976","152281"
"5234","314219"
"5259","60337"
"5484","184989"
"6116","2420474"
"6120","1345344"
"6131","54186"
"6164","116426"
"6168","467924"
"6176","5553601"
"6209","512629"
"6225","12088"
"6226","270007"
"6278","2962779"
"6288","171615"
"6289","35218"
"6405","183146"
"8105","1351781"
"8215","1354395"
"2314","544046"
"2321","458986"
"2332","2824537"
"2345","1600005"
"2412","18868445"
"2419","570031"
"2439","1131628"
"2444","126837"
"2450","3482450"
"2455","140485"
"2485","748052"
"2496","14843"
"2498","14995072"
"3025","65132"
"3027","95939"
"3045","9368178"
"3047","434229"
"3062","1063963"
"3311","492774"
"3380","1947694"
"3419","235797"
"3596","1469016"
"3682","1528612"
"3694","599780"
"3704","1597786"
"4904","7616446"
"4906","1402460"
"5388","1545105"
"6136","67304"
"6142","585420"
"6152","981658"
"6216","76376"
"6285","3646427"
"6416","132990"
"8011","127232"
"8101","3185914"
"1471","373387"
"1582","685555"
"2059","337804"
"2308","16186071"
"2313","2917841"
"2316","634690"
"2327","1991879"
"2328","1788835"
"2355","1711220"
"2367","1072400"
"2368","1567354"
"2375","130887"
"2383","1418859"
"2385","6512235"
"2392","9868693"
"2402","861170"
"2413","333794"
"2415","166277"
"2420","297103"
"2421","689004"
"2428","363219"
"2429","51152"
"2431","271633"
"2440","184561"
"2456","270975"
"2457","1036290"
"2460","329860"
"2462","343877"
"2467","267246"
"2472","448014"
"2476","399683"
"2478","327999"
"2483","120646"
"2484","210067"
"2492","1079638"
"2493","157917"
"3003","230622"
"3011","213076"
"3015","1257485"
"3021","116303"
"3023","900100"
"3026","1377896"
"3032","175287"
"3037","5211349"
"3042","798905"
"3044","3434496"
"3058","574156"
"3090","624234"
"3229","57154"
"3296","204569"
"3308","195515"
"3338","253467"
"3376","630367"
"3432","107800"
"3501","428686"
"3533","666645"
"3550","349975"
"3593","4232"
"3605","342697"
"3607","937209"
"3645","80424"
"3653","324042"
"3679","415372"
"4545","217606"
"4915","3432244"
"4989","242772"
"4999","226827"
"5469","4723784"
"6108","612411"
"6115","689125"
"6133","97936"
"6141","267739"
"6153","1485393"
"6155","57125"
"6165","44238"
"6191","3086629"
"6197","436702"
"6205","185168"
"6213","1587823"
"6224","119082"
"6251","904585"
"6269","1806728"
"6282","2008813"
"6412","2386640"
"8039","978939"
"8046","3200863"
"8103","226157"
"8213","1782288"
"8249","442373"
"2347","28115678"
"2414","1290009"
"2430","1901983"
"2459","1379427"
"3010","2885828"
"3028","2554372"
"3033","2742427"
"3036","7663090"
"3048","3266838"
"3055","306514"
"3209","1606440"
"3312","1408785"
"3528","210898"
"3702","35945645"
"5434","1228340"
"6189","1797945"
"6281","969014"
"8070","1296227"
"8072","202318"
"8112","2164795"
"2427","126520"
"2453","710785"
"2468","108620"
"2471","62326"
"2480","283451"
"3029","322122"
"3130","185255"
"4994","151451"
"5203","179182"
"6112","581193"
"6183","95125"
"6214","1120792"
"2312","2637196"
"2317","382620610"
"2354","9808564"
"2359","373126"
"2360","836818"
"2373","916486"
"2390","63267"
"2404","813283"
"2423","178266"
"2433","172114"
"2461","359462"
"2464","518844"
"2474","4553560"
"2477","398333"
"2482","75292"
"2488","274954"
"2495","161143"
"2497","313546"
"3018","50363"
"3030","537623"
"3043","213874"
"3305","471211"
"3450","479763"
"3518","119842"
"3617","470010"
"6139","1318292"
"6192","450502"
"6196","1387992"
"6201","305961"
"6215","113814"
"6283","233348"
"6409","423661"
"8021","227399"
"8201","129346"
"2616","1745066"
"6505","76860786"
"8926","205891"
"9908","413318"
"9918","177802"
"9926","206723"
"9931","122856"
"9937","2567627"
"1436","198"
"1438","11686"
"1442","122397"
"1805","17221"
"1808","54369"
"2501","186743"
"2504","3093969"
"2505","430"
"2506","336508"
"2509","3754"
"2511","974230"
"2515","1100768"
"2516","821208"
"2520","399156"
"2524","250253"
"2527","32943"
"2528","1674"
"2530","531"
"2534","2522"
"2535","1325823"
"2536","701239"
"2537","26921"
"2538","111138"
"2539","280"
"2540","20717"
"2542","739815"
"2543","370577"
"2545","67819"
"2546","567715"
"2547","3877070"
"2548","1228"
"2597","1395749"
"2841","82648"
"3052","236251"
"3056","6265"
"3266","305018"
"3703","1353341"
"5515","628591"
"5519","322733"
"5521","479778"
"5522","3354059"
"5525","12511"
"5531","234897"
"5533","277760"
"5534","5160"
"6177","46168"
"9906","290951"
"9946","139647"
"2208","1921200"
"2603","11139359"
"2605","335999"
"2606","662534"
"2607","498569"
"2608","666710"
"2609","8925060"
"2610","11822554"
"2611","168850"
"2612","291209"
"2613","211573"
"2615","4874324"
"2617","219260"
"2618","10947790"
"2633","3049055"
"2634","1931377"
"2636","689052"
"2642","195598"
"5607","101620"
"5608","372872"
"2701","24631"
"2702","53059"
"2704","271910"
"2705","194355"
"2706","30167"
"2707","509986"
"2712","48511"
"2722","54117"
"2727","1217873"
"2731","1595578"
"5706","300667"
"8940","93322"
"9943","252443"
"2801","1978564"
"2809","584730"
"2812","847284"
"2816","456357"
"2820","146135"
"2823","25478471"
"2832","332399"
"2834","1582299"
"2836","238850"
"2838","915730"
"2845","794707"
"2849","408499"
"2850","874440"
"2851","1215529"
"2852","403017"
"2855","522638"
"2867","12675319"
"2880","3064710"
"2881","26939794"
"2882","46548502"
"2883","2718697"
"2884","2205621"
"2885","2570853"
"2886","5135244"
"2887","4577801"
"2888","10824231"
"2889","413542"
"2890","2928537"
"2891","11074476"
"2892","2947207"
"2897","534264"
"5876","2227524"
"5880","2528482"
"6005","560604"
"6024","87377"
"1432","38245"
"2601","753734"
"2614","1005988"
"2901","7667"
"2903","4338000"
"2905","13233148"
"2906","505032"
"2908","2719240"
"2910","131135"
"2911","911754"
"2912","16866546"
"2913","153089"
"8443","249584"
"1435","2009"
"1437","124280"
"1516","13492"
"2062","495104"
"2348","139065"
"2358","133578"
"2443","50315"
"2514","7648710"
"2904","44254"
"3040","17373"
"4536","477166"
"6184","66816"
"6504","400362"
"8033","90740"
"8422","202948"
"9902","1178"
"9904","19352843"
"9905","586975"
"9907","3000882"
"9910","3115917"
"9911","390226"
"9914","2451225"
"9917","1047953"
"9919","375687"
"9921","4395387"
"9924","434836"
"9925","793422"
"9927","795509"
"9928","112650"
"9929","104578"
"9930","589692"
"9933","4926046"
"9934","1601245"
"9935","326555"
"9938","841613"
"9939","1082050"
"9940","1052550"
"9941","1254729"
"9942","207777"
"9944","344739"
"9945","1074823"
"9955","363766"
