"V1","V2"
"1101","10327799"
"1102","6647943"
"1103","246735"
"1104","491532"
"1108","413460"
"1109","358231"
"1110","161173"
"1201","2795122"
"1203","646386"
"1210","7456796"
"1213","103223"
"1215","1487997"
"1216","37878264"
"1217","592324"
"1218","941679"
"1219","930389"
"1220","344068"
"1225","1043879"
"1227","1867907"
"1229","461606"
"1231","650409"
"1232","1818232"
"1233","168328"
"1234","733160"
"1235","10411"
"1236","179418"
"1702","1208800"
"1737","236215"
"1301","19948042"
"1303","29625737"
"1304","5489302"
"1305","1172871"
"1307","871266"
"1308","512931"
"1309","1960440"
"1310","1672940"
"1312","2190379"
"1313","4040501"
"1314","2909904"
"1315","269955"
"1319","1753885"
"1321","519928"
"1323","293035"
"1324","127604"
"1325","80478"
"1326","36554138"
"1339","102229"
"4306","1701017"
"1402","19486324"
"1409","3670574"
"1410","61395"
"1413","309567"
"1414","127557"
"1416","15956"
"1417","269975"
"1418","153487"
"1419","75040"
"1423","70634"
"1434","3969838"
"1439","42398"
"1440","1923041"
"1441","145510"
"1443","236010"
"1444","923713"
"1445","146070"
"1446","50446"
"1447","1876370"
"1449","353582"
"1451","1154661"
"1452","173380"
"1453","32867"
"1454","202000"
"1455","1540411"
"1456","69999"
"1457","391258"
"1459","287685"
"1460","558958"
"1463","83067"
"1464","429507"
"1465","214194"
"1466","413703"
"1467","658076"
"1468","50694"
"1470","47269"
"1472","91329"
"1473","833941"
"1474","292032"
"1475","15931"
"1476","1736234"
"1477","1651113"
"4414","285496"
"4426","102765"
"4438","1161825"
"1503","1551992"
"1504","4822283"
"1506","141769"
"1507","2122749"
"1512","318232"
"1513","1133639"
"1514","255491"
"1515","313023"
"1517","331416"
"1519","311944"
"1521","415993"
"1522","1496672"
"1524","191754"
"1525","110417"
"1526","69223"
"1527","340804"
"1528","258483"
"1529","12266"
"1530","304847"
"1531","220708"
"1532","1206518"
"1533","227044"
"1535","661770"
"1536","345940"
"1537","575313"
"1538","83319"
"1539","280426"
"1540","75002"
"1541","230383"
"1558","643674"
"1560","381203"
"1568","178361"
"1583","632235"
"1587","152826"
"2049","1350471"
"2228","305201"
"2231","190011"
"2371","8677449"
"3167","206247"
"3346","151401"
"4526","835001"
"4532","1604437"
"4551","233578"
"4555","158398"
"6605","1184481"
"8222","60914"
"8374","367597"
"8996","202749"
"1603","177684"
"1604","1046099"
"1605","13860734"
"1608","938637"
"1609","1421375"
"1611","231310"
"1612","307336"
"1614","803869"
"1615","273942"
"1616","317983"
"1617","333880"
"1618","175637"
"4930","1255408"
"1316","54530"
"1708","346308"
"1709","920800"
"1710","1247516"
"1711","867826"
"1712","1326715"
"1713","69565"
"1714","3868014"
"1717","3544749"
"1718","3083797"
"1721","151585"
"1722","1130900"
"1723","853224"
"1724","140019"
"1725","957222"
"1726","722473"
"1727","190441"
"1730","115466"
"1732","46612"
"1735","388320"
"1773","609034"
"1776","211208"
"4720","208939"
"4722","441143"
"4725","2309251"
"4739","264425"
"4755","292867"
"1598","370587"
"1701","423982"
"1707","490460"
"1720","301631"
"1731","100862"
"1733","163293"
"1734","172095"
"1736","1242450"
"1760","70546"
"1762","61969"
"1783","19730"
"1786","10067"
"1789","256355"
"3164","40607"
"3705","474567"
"4104","506968"
"4106","215279"
"4108","9328"
"4119","129359"
"4133","38145"
"4142","2857"
"4155","45604"
"4164","117459"
"4737","120002"
"4746","251869"
"1802","3644730"
"1806","618459"
"1809","329432"
"1810","501213"
"1817","172388"
"1902","556104"
"1903","153990"
"1904","3769830"
"1905","1660026"
"1906","32545"
"1907","5054942"
"1909","2447560"
"2002","30642700"
"2006","2843345"
"2007","746725"
"2008","117821"
"2009","393066"
"2010","1740151"
"2012","809214"
"2013","1374372"
"2014","3412527"
"2015","2736061"
"2017","532543"
"2020","460688"
"2022","801083"
"2023","5130104"
"2024","153732"
"2025","632441"
"2027","4652249"
"2028","839420"
"2029","1450050"
"2030","1327937"
"2031","790566"
"2032","297788"
"2033","74228"
"2034","2338909"
"2038","1108261"
"3004","100692"
"5007","644468"
"9958","167653"
"2101","1011818"
"2102","619747"
"2103","2545029"
"2104","1855628"
"2105","11504702"
"2106","2824516"
"2107","445011"
"2108","677742"
"2109","586152"
"2114","192383"
"2201","11513564"
"2204","3296355"
"2206","3519472"
"2207","16391649"
"2227","3523731"
"2302","42152"
"2303","11541996"
"2329","1145990"
"2330","64924870"
"2337","1826755"
"2338","145307"
"2342","139203"
"2344","3337870"
"2351","872987"
"2363","40037"
"2369","519396"
"2379","2663253"
"2388","484140"
"2401","801398"
"2408","4392528"
"2434","22250"
"2436","201290"
"2441","925616"
"2449","1500070"
"2451","2543027"
"2454","19270385"
"2458","663366"
"2481","1417992"
"3006","920237"
"3014","344538"
"3016","69787"
"3034","4813575"
"3035","418262"
"3041","391477"
"3054","249170"
"3094","28131"
"3189","2376911"
"3257","91273"
"3413","268154"
"3443","522070"
"3519","1221077"
"3530","26663"
"3532","937555"
"3536","153608"
"3545","833874"
"3579","1283859"
"3583","178511"
"3588","95274"
"3686","146926"
"4919","666272"
"4952","341366"
"4961","482327"
"4967","680667"
"4968","116585"
"5269","137988"
"5285","197868"
"5305","871570"
"5471","336738"
"6202","324968"
"6239","3470360"
"6243","65968"
"6257","451821"
"6271","785888"
"8016","632679"
"8081","337265"
"8110","903403"
"8131","789389"
"8150","1943939"
"8261","195445"
"8271","959126"
"2301","20805607"
"2305","56263"
"2324","69602576"
"2331","5613481"
"2352","11957935"
"2353","25112128"
"2356","33262740"
"2357","40189968"
"2362","1456254"
"2364","66162"
"2365","604331"
"2376","4709987"
"2377","6741287"
"2380","215155"
"2382","77927545"
"2387","1529591"
"2395","3152872"
"2397","195291"
"2399","355698"
"2405","359174"
"2417","69654"
"2424","1401"
"2425","420089"
"2442","79838"
"2465","211733"
