"V1","V2"
"1101","10060975"
"1102","5879394"
"1103","314563"
"1104","448691"
"1108","387362"
"1109","367941"
"1110","161952"
"1201","2642064"
"1203","521744"
"1210","8121104"
"1213","58460"
"1215","1667967"
"1216","35846642"
"1217","415275"
"1218","767613"
"1219","872071"
"1220","286383"
"1225","1069826"
"1227","2103415"
"1229","429951"
"1231","389291"
"1232","1637724"
"1233","187607"
"1234","615620"
"1235","20518"
"1236","305164"
"1702","1229422"
"1737","208795"
"1301","16374212"
"1303","26063016"
"1304","5196426"
"1305","1109555"
"1307","983107"
"1308","540620"
"1309","2077436"
"1310","1626233"
"1312","2229507"
"1313","4364856"
"1314","3048807"
"1315","272823"
"1319","1524253"
"1321","471845"
"1323","273434"
"1324","119430"
"1325","76056"
"1326","35120260"
"1339","83039"
"4306","1610535"
"1402","19547404"
"1409","3320453"
"1410","53747"
"1413","361481"
"1414","121855"
"1416","11327"
"1417","199888"
"1418","180215"
"1419","98612"
"1423","64511"
"1434","3827790"
"1439","44679"
"1440","1796308"
"1441","115385"
"1443","207772"
"1444","1114805"
"1445","163309"
"1446","41227"
"1447","2354607"
"1449","306463"
"1451","1234670"
"1452","164369"
"1453","17062"
"1454","169769"
"1455","1595632"
"1456","53933"
"1457","360909"
"1459","366485"
"1460","731855"
"1463","80382"
"1464","453375"
"1465","256016"
"1466","393407"
"1467","766373"
"1468","51074"
"1470","50320"
"1472","74681"
"1473","696105"
"1474","302397"
"1475","18159"
"1476","1689833"
"1477","2120702"
"4414","253159"
"4426","124216"
"1503","1639048"
"1504","4385109"
"1506","118552"
"1507","1651683"
"1512","246767"
"1513","1243539"
"1514","269907"
"1515","358813"
"1517","316611"
"1519","451154"
"1521","363315"
"1522","1365185"
"1524","158790"
"1525","143521"
"1526","49373"
"1527","224115"
"1528","203474"
"1529","5977"
"1530","223246"
"1531","243170"
"1532","1254194"
"1533","226726"
"1535","937080"
"1536","302298"
"1537","496625"
"1538","76037"
"1539","216645"
"1540","65047"
"1541","191480"
"1558","692279"
"1560","346125"
"1568","164904"
"1583","453203"
"1587","90550"
"2049","1233572"
"2228","292371"
"2231","121392"
"2371","9585471"
"3167","113383"
"3346","158357"
"4526","644423"
"4532","1222382"
"6605","1105235"
"8374","306621"
"8996","236970"
"1603","154548"
"1604","675921"
"1605","12087581"
"1608","926221"
"1609","1483712"
"1611","217267"
"1612","373352"
"1614","396301"
"1615","167458"
"1616","338967"
"1617","314408"
"1618","223497"
"4930","1252659"
"1316","105526"
"1708","293616"
"1709","896161"
"1710","1393332"
"1711","748236"
"1712","1521290"
"1713","52323"
"1714","4468591"
"1717","3448795"
"1718","2674382"
"1721","132919"
"1722","1180198"
"1723","751399"
"1724","71426"
"1725","774329"
"1726","654845"
"1727","157126"
"1730","135558"
"1732","42467"
"1735","406261"
"1773","592580"
"1776","212643"
"4720","177121"
"4722","382439"
"4725","1774625"
"4739","206444"
"4755","251410"
"1598","291817"
"1701","419473"
"1707","462765"
"1720","239156"
"1731","95572"
"1733","154423"
"1734","186650"
"1736","1450013"
"1760","79384"
"1762","52041"
"1783","19548"
"1786","19145"
"1789","358124"
"3164","28772"
"3705","430054"
"4104","486424"
"4106","151226"
"4108","8864"
"4119","89765"
"4133","35269"
"4142","44602"
"4155","104730"
"4164","201605"
"4737","130039"
"4746","207012"
"1802","3480263"
"1806","645781"
"1809","322194"
"1810","594749"
"1817","140603"
"1902","498671"
"1903","145125"
"1904","3373447"
"1905","1666013"
"1906","33127"
"1907","4722789"
"1909","2228151"
"2002","28709310"
"2006","2775207"
"2007","398780"
"2008","107392"
"2009","314688"
"2010","1582990"
"2012","686971"
"2013","1667822"
"2014","3513533"
"2015","2148704"
"2017","448952"
"2020","442343"
"2022","760425"
"2023","4444405"
"2024","149961"
"2025","346851"
"2027","2996624"
"2028","925485"
"2029","1322823"
"2030","982684"
"2031","574946"
"2032","235570"
"2033","63106"
"2034","2000542"
"2038","809310"
"3004","81462"
"5007","545396"
"9958","401695"
"2101","1001190"
"2102","619678"
"2103","2449060"
"2104","1737245"
"2105","11202614"
"2106","2395561"
"2107","384385"
"2108","682841"
"2109","577241"
"2114","155780"
"2201","8979404"
"2204","2549030"
"2206","2970542"
"2207","10515676"
"2227","2806342"
"2302","55125"
"2303","10850515"
"2329","818219"
"2330","55382473"
"2337","2377816"
"2338","124264"
"2342","196895"
"2344","2650026"
"2351","767663"
"2363","45311"
"2369","479394"
"2379","2540641"
"2388","1109027"
"2401","697015"
"2408","3804586"
"2434","30626"
"2436","162486"
"2441","788727"
"2449","1232732"
"2451","2270267"
"2454","13041509"
"2458","649282"
"2481","1256674"
"3006","628926"
"3014","345492"
"3016","47118"
"3034","3647945"
"3035","565002"
"3041","419712"
"3054","240615"
"3094","33468"
"3189","2016844"
"3257","65319"
"3413","217389"
"3443","654849"
"3519","1159606"
"3530","17001"
"3532","854573"
"3536","93008"
"3545","771485"
"3579","1220205"
"3583","259477"
"3588","98251"
"3686","103634"
"4919","548527"
"4952","225613"
"4961","310608"
"4967","485532"
"4968","103527"
"5269","88818"
"5285","187279"
"5305","893061"
"5471","294058"
"6202","308081"
"6239","3014971"
"6243","79159"
"6257","445319"
"6271","746965"
"8016","610670"
"8081","337682"
"8110","800797"
"8131","700546"
"8150","1681113"
"8261","158851"
"8271","988308"
"2301","20361095"
"2305","50732"
"2324","61936567"
"2331","5302626"
"2352","10595785"
"2353","32966091"
"2356","47542794"
"2357","42110798"
"2362","1652339"
"2364","66481"
"2365","880773"
"2376","5139524"
"2377","6456296"
"2380","208418"
"2382","76141365"
"2387","1104897"
"2395","2803563"
"2397","192635"
"2399","364863"
"2405","1977961"
"2417","92774"
"2424","1972"
"2425","500004"
"2442","68754"
"2465","155703"
"3002","45065"
"3005","1242880"
"3013","327368"
"3017","1683973"
"3022","352787"
"3046","81000"
"3057","326929"
"3060","511743"
"3231","58583448"
"3416","110023"
"3494","183294"
"3515","952039"
"3701","1121245"
"3706","1703657"
"4916","160837"
"4938","116859607"
"5258","195541"
"6117","244215"
"6128","137782"
"6166","549380"
"6172","19549"
"6206","380122"
"6230","507072"
"6235","166066"
"6277","386118"
"6414","279603"
"8114","231907"
"8163","1965957"
"8210","316372"
"9912","54434"
"2323","1265295"
"2340","535207"
"2349","1307044"
"2374","2210175"
"2393","2412574"
"2406","614785"
"2409","36896732"
"2426","438287"
"2438","5916"
"2448","1865617"
"2466","133567"
"2475","5019611"
"2486","589824"
"2489","2667454"
"2491","51285"
"2499","512826"
"3008","2653362"
"3019","1623269"
"3024","574610"
"3031","210411"
"3038","312093"
"3049","807069"
"3050","93856"
"3051","232360"
"3059","2076740"
"3149","768861"
"3356","191724"
"3383","356036"
"3406","1172125"
"3437","687699"
"3454","326992"
"3481","32392551"
"3504","530714"
"3535","38081"
"3557","65099"
"3563","75300"
"3576","2270341"
"3591","234998"
"3622","707237"
"3669","138462"
"3698","1139209"
"4934","434843"
"4942","856868"
"4956","105652"
"4960","1300115"
"4976","146475"
"5234","288598"
"5259","64705"
"5484","192128"
"6116","2898052"
"6120","1393102"
"6131","69584"
"6164","175159"
"6168","410595"
"6176","4900048"
"6209","476713"
"6225","17966"
"6226","194545"
"6278","3004515"
"6288","133731"
"6289","31083"
"6405","195986"
"8105","1043879"
"8215","1444806"
"2314","603250"
"2321","476066"
"2332","3066501"
"2345","1983859"
"2412","18975435"
"2419","463495"
"2439","1038052"
"2444","127809"
"2450","3259454"
"2455","158778"
"2485","857613"
"2496","15213"
"2498","18151219"
"3025","37125"
"3027","103615"
"3045","8829633"
"3047","537841"
"3062","1227306"
"3311","557484"
"3380","2253041"
"3419","248685"
"3596","1275358"
"3682","1502412"
"3694","670724"
"3704","1644200"
"4904","7153585"
"4906","1531640"
"5388","1581811"
"6136","65863"
"6142","616824"
"6152","778493"
"6216","76070"
"6285","3669082"
"6416","215172"
"8011","126983"
"8101","3649591"
"1471","423299"
"1582","807192"
"2059","272615"
"2308","15963337"
"2313","2958357"
"2316","594387"
"2327","2185624"
"2328","1675303"
"2355","1669554"
"2367","1199801"
"2368","1713177"
"2375","126901"
"2383","1526528"
"2385","6682871"
"2392","10018559"
"2402","871164"
"2413","302744"
"2415","164618"
"2420","266235"
"2421","705022"
"2428","370802"
"2429","52891"
"2431","275676"
"2440","208366"
"2456","352786"
"2457","1099953"
"2460","349291"
"2462","373828"
"2467","347941"
"2472","467556"
"2476","405737"
"2478","340958"
"2483","128284"
"2484","197054"
"2492","1121813"
"2493","165437"
"3003","213476"
"3011","198527"
"3015","1345333"
"3021","111933"
"3023","942015"
"3026","1510080"
"3032","223756"
"3037","5421737"
"3042","855027"
"3044","3320151"
"3058","627924"
"3090","659847"
"3229","47460"
"3296","174087"
"3308","186816"
"3338","231297"
"3376","644986"
"3432","113836"
"3501","460420"
"3533","814921"
"3550","337253"
"3593","4546"
"3605","385241"
"3607","848035"
"3645","66804"
"3653","351319"
"3679","439271"
"4545","228207"
"4915","3421844"
"4989","249948"
"4999","210385"
"5469","4303436"
"6108","625908"
"6115","690792"
"6133","99010"
"6141","263408"
"6153","1292368"
"6155","58056"
"6165","47914"
"6191","2600298"
"6197","445822"
"6205","206095"
"6213","1694269"
"6224","131277"
"6251","899683"
"6269","1592840"
"6282","2148603"
"6412","2449696"
"8039","1023256"
"8046","3100668"
"8103","234312"
"8213","1988872"
"8249","476672"
"2347","31234608"
"2414","1259881"
"2430","2053301"
"2459","1333775"
"3010","3055366"
"3028","2811161"
"3033","3171638"
"3036","8167137"
"3048","3678848"
"3055","249736"
"3209","1684039"
"3312","1687780"
"3528","213685"
"3702","37895589"
"5434","1236172"
"6189","1823913"
"6281","1074593"
"8070","1357484"
"8072","216890"
"8112","2349217"
"2427","285112"
"2453","440987"
"2468","100108"
"2471","34682"
"2480","270884"
"3029","408589"
"3130","193835"
"4994","155988"
"5203","347263"
"6112","685129"
"6183","105848"
"6214","1453317"
"2312","2624170"
"2317","337862387"
"2354","9878201"
"2359","455105"
"2360","853312"
"2373","939202"
"2390","66524"
"2404","793844"
"2423","170365"
"2433","167869"
"2461","364290"
"2464","555875"
"2474","3810028"
"2477","2636075"
"2482","43480"
"2488","249758"
"2495","141348"
"2497","299623"
"3018","40796"
"3030","558191"
"3043","164871"
"3305","510515"
"3450","539190"
"3518","107454"
"3617","425280"
"6139","1010864"
"6192","589057"
"6196","934137"
"6201","328758"
