"V1","V2"
"1101","11416657"
"1102","7124072"
"1103","591641"
"1104","516301"
"1108","440515"
"1109","547737"
"1110","204062"
"1201","2087971"
"1203","487333"
"1210","8294173"
"1213","45670"
"1215","1641025"
"1216","29721240"
"1217","446325"
"1218","622098"
"1219","835272"
"1220","333580"
"1225","1156278"
"1227","2319207"
"1229","462846"
"1231","633900"
"1232","1815074"
"1233","192067"
"1234","359018"
"1235","18867"
"1236","367032"
"1702","1230345"
"1737","215401"
"1301","19882337"
"1303","27569021"
"1304","4943282"
"1305","1151987"
"1307","780696"
"1308","534191"
"1309","1716528"
"1310","1952553"
"1312","2219699"
"1313","4566451"
"1314","3119529"
"1315","216972"
"1319","1864379"
"1321","548469"
"1323","301536"
"1324","149617"
"1325","113544"
"1326","37750588"
"1339","121159"
"4306","1601741"
"1402","20949664"
"1409","3000621"
"1410","54943"
"1413","380669"
"1414","89346"
"1416","15747"
"1417","305622"
"1418","149985"
"1419","81146"
"1423","50359"
"1434","3961981"
"1439","55867"
"1440","1638408"
"1441","132656"
"1443","215091"
"1444","975476"
"1445","174396"
"1446","55975"
"1447","2140551"
"1449","342420"
"1451","1101252"
"1452","163383"
"1453","29438"
"1454","155055"
"1455","1772466"
"1456","85044"
"1457","363002"
"1459","399032"
"1460","718524"
"1463","74945"
"1464","429954"
"1465","252347"
"1466","475015"
"1467","555689"
"1468","46749"
"1470","65629"
"1472","70132"
"1473","725697"
"1474","284419"
"1475","22798"
"1476","1532517"
"1477","1285952"
"4414","329320"
"4426","103256"
"1503","2083037"
"1504","5015136"
"1506","117006"
"1507","2185541"
"1512","698923"
"1513","1283554"
"1514","295561"
"1515","279037"
"1517","402176"
"1519","563419"
"1521","408513"
"1522","1478942"
"1524","230956"
"1525","154092"
"1526","84718"
"1527","257110"
"1528","247328"
"1529","18354"
"1530","361499"
"1531","229325"
"1532","1342338"
"1533","209543"
"1535","892238"
"1536","363250"
"1537","446158"
"1538","81219"
"1539","144097"
"1540","64609"
"1541","158866"
"1558","291181"
"1560","333003"
"1568","167861"
"1583","665746"
"1587","98561"
"2049","1283111"
"2228","236760"
"2231","144480"
"2371","9844845"
"3167","218980"
"3346","231839"
"4526","823666"
"4532","1553614"
"4551","226446"
"6605","1226096"
"8222","44031"
"8374","362161"
"8996","180113"
"1603","469675"
"1604","920788"
"1605","13993908"
"1608","997803"
"1609","1538328"
"1611","246548"
"1612","485500"
"1614","453283"
"1615","319593"
"1616","308751"
"1617","349026"
"1618","132310"
"4930","1140230"
"1316","98273"
"1708","382504"
"1709","704180"
"1710","1357155"
"1711","810673"
"1712","1346645"
"1713","55274"
"1714","5896435"
"1717","3402391"
"1718","2899645"
"1721","129429"
"1722","1004029"
"1723","765499"
"1724","36084"
"1725","980294"
"1726","753357"
"1727","181374"
"1730","154727"
"1732","57396"
"1735","407801"
"1773","629238"
"1776","215733"
"4720","196060"
"4722","419324"
"4725","1817779"
"4739","155955"
"4755","254775"
"1598","491822"
"1701","462280"
"1707","523365"
"1720","264134"
"1731","104391"
"1733","125591"
"1734","247740"
"1736","2107954"
"1760","84311"
"1762","100215"
"1783","26780"
"1786","9567"
"1789","646722"
"3164","21150"
"3705","457396"
"4104","518315"
"4106","173760"
"4108","9967"
"4119","102352"
"4133","30961"
"4142","19904"
"4155","59521"
"4164","192312"
"4737","141475"
"4746","349574"
"1802","3718438"
"1806","633080"
"1809","289552"
"1810","565952"
"1817","189990"
"1902","503468"
"1903","129963"
"1904","4645326"
"1905","1820033"
"1906","30817"
"1907","4861267"
"1909","2331012"
"2002","29110892"
"2006","3368505"
"2007","547659"
"2008","140474"
"2009","370704"
"2010","1668916"
"2012","842406"
"2013","1420028"
"2014","2623648"
"2015","2572861"
"2017","426175"
"2020","433185"
"2022","681298"
"2023","4914797"
"2024","174944"
"2025","384492"
"2027","3123244"
"2028","1048036"
"2029","1462372"
"2030","1109338"
"2031","829051"
"2032","288879"
"2033","63090"
"2034","2140825"
"2038","1391822"
"3004","107708"
"5007","584404"
"9958","312585"
"2101","1013690"
"2102","646937"
"2103","2530681"
"2104","1699244"
"2105","10853186"
"2106","5885009"
"2107","285603"
"2108","678572"
"2109","637643"
"2114","158637"
"2201","9849219"
"2204","2783329"
"2206","2423656"
"2207","12458618"
"2227","2835853"
"2302","60293"
"2303","9905479"
"2329","940037"
"2330","49681037"
"2337","1673088"
"2338","150011"
"2342","148046"
"2344","2682529"
"2351","699933"
"2363","24032"
"2369","504743"
"2379","2539866"
"2388","680630"
"2401","749085"
"2408","4168898"
"2434","36336"
"2436","151927"
"2441","779376"
"2449","1203036"
"2451","2120860"
"2454","13088021"
"2458","613799"
"2481","1426820"
"3006","612666"
"3014","285059"
"3016","59303"
"3034","3537506"
"3035","512151"
"3041","490080"
"3054","301951"
"3094","27356"
"3189","1860353"
"3257","83367"
"3413","307877"
"3443","569409"
"3519","1320042"
"3530","31419"
"3532","749416"
"3536","103308"
"3545","767395"
"3579","1363848"
"3583","357206"
"3588","88406"
"3686","116815"
"4919","499433"
"4952","161037"
"4961","339882"
"4967","630335"
"4968","114266"
"5269","112180"
"5285","211087"
"5305","747766"
"5471","303024"
"6202","318605"
"6239","3166521"
"6243","74116"
"6257","417654"
"6271","611121"
"8016","609179"
"8081","303148"
"8110","723559"
"8131","812049"
"8150","1634119"
"8261","164995"
"8271","821994"
"2301","20182420"
"2305","80265"
"2324","64672232"
"2331","5872400"
"2352","10594107"
"2353","28384988"
"2356","45049319"
"2357","39900466"
"2362","1792749"
"2364","64606"
"2365","663946"
"2376","4055602"
"2377","7060988"
"2380","237984"
"2382","94598747"
"2387","1212116"
"2395","2826660"
"2397","194062"
"2399","381446"
"2405","1579704"
"2417","90162"
"2424","201837"
"2425","758405"
"2442","101381"
"2465","134545"
"3002","46449"
"3005","1427920"
"3013","291438"
"3017","2033937"
"3022","399114"
"3046","78541"
"3057","306170"
"3060","678958"
"3231","48242135"
"3416","125242"
"3494","184104"
"3515","802704"
"3701","1378022"
"3706","3144070"
"4916","157175"
"4938","88392169"
"5258","198929"
"6117","278648"
