"V1","V2"
"1101","7087046"
"1102","5078411"
"1103","277340"
"1104","293590"
"1108","335445"
"1109","345658"
"1110","83555"
"1201","1672012"
"1203","507478"
"1210","6539518"
"1213","48340"
"1215","1532451"
"1216","35517051"
"1217","337564"
"1218","721550"
"1219","863652"
"1220","202700"
"1225","849522"
"1227","2646459"
"1229","415700"
"1231","544213"
"1232","1412122"
"1233","172743"
"1234","833496"
"1235","19746"
"1236","224374"
"1702","1388798"
"1737","236086"
"1301","13095242"
"1303","22981375"
"1304","4093903"
"1305","1051260"
"1307","982022"
"1308","449147"
"1309","1256667"
"1310","1128310"
"1312","1568418"
"1313","3499966"
"1314","2414307"
"1315","265971"
"1319","1898005"
"1321","361813"
"1323","279824"
"1324","90397"
"1325","74969"
"1326","25432717"
"1339","200347"
"4306","1856833"
"1402","17283161"
"1409","2728297"
"1410","40621"
"1413","175256"
"1414","85769"
"1416","15184"
"1417","199434"
"1418","112330"
"1419","122262"
"1423","38302"
"1434","3210671"
"1439","15375"
"1440","1675633"
"1441","124549"
"1443","108464"
"1444","735091"
"1445","116352"
"1446","109942"
"1447","1069477"
"1449","281686"
"1451","983006"
"1452","134342"
"1453","4901"
"1454","134524"
"1455","954490"
"1456","40875"
"1457","347954"
"1459","204005"
"1460","878255"
"1463","33818"
"1464","631802"
"1465","177175"
"1466","287036"
"1467","678249"
"1468","35261"
"1470","51960"
"1472","81142"
"1473","816683"
"1474","239544"
"1475","11770"
"1476","2171359"
"1477","2420140"
"4414","128062"
"4426","251292"
"4438","1875057"
"1503","1589436"
"1504","4318697"
"1506","106692"
"1507","1471991"
"1512","317281"
"1513","705596"
"1514","271604"
"1515","368198"
"1517","210980"
"1519","384928"
"1521","441061"
"1522","1266361"
"1524","206812"
"1525","88025"
"1526","68997"
"1527","283395"
"1528","402336"
"1529","28765"
"1530","319579"
"1531","194543"
"1532","1953564"
"1533","204477"
"1535","680967"
"1536","459754"
"1537","617599"
"1538","40730"
"1539","200329"
"1540","42508"
"1541","329806"
"1558","560514"
"1560","344364"
"1568","253536"
"1583","540114"
"1587","110071"
"2049","1388270"
"2228","373365"
"2231","307102"
"2371","6068762"
"3167","160131"
"3346","400325"
"4526","918174"
"4532","1161650"
"4540","145394"
