"V1","V2"
"1101","5540346"
"1102","2552357"
"1103","166638"
"1104","299860"
"1108","276936"
"1109","149301"
"1110","113585"
"1201","2065554"
"1203","505506"
"1210","5933139"
"1213","61451"
"1215","1308013"
"1216","29510151"
"1217","260450"
"1218","685922"
"1219","667854"
"1220","222809"
"1225","910219"
"1227","1146421"
"1229","317176"
"1231","351653"
"1232","1389500"
"1233","179468"
"1234","479548"
"1235","13444"
"1236","145587"
"1702","735402"
"1737","162502"
"1301","14810319"
"1303","22403745"
"1304","3627236"
"1305","931275"
"1307","720604"
"1308","400351"
"1309","1106901"
"1310","1760021"
"1312","1862987"
"1313","2658513"
"1314","3047369"
"1315","166974"
"1319","1263649"
"1321","323661"
"1323","222745"
"1324","111881"
"1325","70720"
"1326","31790570"
"1339","78311"
"4306","1160684"
"1402","17252878"
"1409","2790883"
"1410","34632"
"1413","280850"
"1414","74970"
"1416","12981"
"1417","270449"
"1418","144900"
"1419","72082"
"1423","58438"
"1434","3498273"
"1439","18065"
"1440","1480009"
"1441","83374"
"1443","79612"
"1444","770054"
"1445","124383"
"1446","60173"
"1447","2087232"
"1449","224248"
"1451","946907"
"1452","139703"
"1453","13623"
"1454","148919"
"1455","1159804"
"1456","60018"
"1457","253321"
"1459","209067"
"1460","437737"
"1463","45380"
"1464","225464"
"1465","105454"
"1466","392147"
"1467","455030"
"1468","38467"
"1470","30388"
"1472","51435"
"1473","948447"
"1474","228959"
"1475","14850"
"1476","990472"
"1477","1366814"
"4414","163973"
"4426","68093"
"1503","1091269"
"1504","3947521"
"1506","102018"
"1507","1293576"
"1512","206671"
"1513","501342"
"1514","295626"
"1515","130299"
"1517","211747"
"1519","348474"
"1521","292397"
"1522","1014797"
"1524","161238"
"1525","70168"
"1526","44057"
"1527","157727"
"1528","217935"
"1529","3536"
"1530","125080"
"1531","171600"
"1532","859260"
"1533","134337"
"1535","897048"
"1536","251564"
"1537","412695"
"1538","41541"
"1539","110892"
"1540","46631"
"1541","95928"
"1558","318250"
"1560","327721"
"1568","118098"
"1583","346817"
"1587","78739"
"2049","698446"
"2228","205141"
"2231","90297"
"2371","7399089"
"3167","96843"
"3346","93682"
"4526","434923"
"4532","1115311"
"6605","908467"
"8374","187777"
"8996","162984"
"1603","119269"
"1604","800953"
"1605","9504704"
"1608","623069"
"1609","973598"
"1611","310728"
"1612","342024"
"1614","370792"
"1615","292688"
"1616","222389"
"1617","243283"
"1618","147071"
"4930","845072"
"1316","85974"
"1708","276600"
"1709","654163"
"1710","1108045"
"1711","548594"
"1712","1093611"
"1713","37622"
"1714","3935212"
"1717","1720338"
"1718","2591950"
"1721","84963"
"1722","1950004"
"1723","565580"
"1724","111370"
"1725","614250"
"1726","559799"
"1727","141259"
"1730","90634"
"1732","41641"
"1735","184688"
"1773","436651"
"1776","86882"
"4720","105603"
"4722","307971"
"4725","1860130"
"4739","205119"
"4755","243180"
"1598","161602"
"1701","355574"
"1707","347828"
"1720","222871"
"1731","135509"
"1733","158353"
"1734","131391"
"1736","989787"
"1760","40262"
"1762","37126"
"1783","16683"
"1786","11197"
"1789","303407"
"3164","23393"
"3705","307691"
"4104","401406"
"4106","136879"
"4108","12577"
"4119","101758"
"4133","44295"
"4142","0"
"4155","52187"
"4164","94615"
"4737","93895"
"4746","53046"
"1802","1933138"
"1806","241220"
"1809","140003"
"1810","319601"
"1817","73998"
"1902","456678"
"1903","141969"
"1904","3027424"
"1905","1410401"
"1906","35217"
"1907","3754159"
"1909","1390062"
"2002","24709286"
"2006","2521189"
"2007","463220"
"2008","70213"
"2009","189633"
"2010","1228222"
"2012","503567"
"2013","1182100"
"2014","3792139"
"2015","1655992"
"2017","581963"
"2020","339950"
"2022","993862"
"2023","4359225"
"2024","101149"
"2025","277149"
"2027","2888624"
"2028","415571"
"2029","1167182"
"2030","810571"
"2031","483833"
"2032","203655"
"2033","60614"
"2034","1294734"
"2038","718319"
"3004","53787"
"5007","410580"
"9958","166364"
"2101","817839"
"2102","589673"
"2103","3179379"
"2104","1658538"
"2105","8237488"
"2106","1726671"
"2107","82190"
"2108","708095"
"2109","539454"
"2114","120616"
"2201","4713843"
"2204","2110610"
"2206","2024074"
"2207","9849678"
"2227","1621839"
"2302","38937"
"2303","8730655"
"2329","650908"
"2330","41182084"
"2337","1315314"
"2338","137179"
"2342","114688"
"2344","2407504"
"2351","575992"
"2363","25303"
"2369","381997"
"2379","1848074"
"2388","249314"
"2401","414796"
"2408","3062645"
"2434","30961"
"2436","99972"
"2441","591467"
"2449","1041344"
"2451","2114208"
"2454","6092037"
"2458","528715"
"2481","717708"
"3006","429828"
"3014","209761"
"3016","60407"
"3034","2734319"
"3035","587889"
"3041","224618"
"3054","118058"
"3094","22089"
"3189","1586698"
"3257","46265"
"3413","98934"
"3443","312309"
"3530","12676"
"3532","761107"
"3536","60936"
"3545","504611"
"3579","951237"
"3583","191958"
"3588","75012"
"3686","45173"
"4919","522349"
"4952","130011"
"4961","241867"
"4967","347823"
"4968","70392"
"5269","95478"
"5285","172350"
"5305","597613"
"5471","203561"
"6202","213229"
"6239","2924205"
"6243","43285"
"6257","346275"
"6271","502087"
"8016","360529"
"8081","247604"
"8110","601105"
"8131","618556"
"8150","1355258"
"8261","123948"
"8271","508477"
"2301","13233451"
"2305","26781"
"2324","45286426"
"2331","3110786"
"2352","7680886"
"2353","28103205"
"2356","30969745"
"2357","32315539"
"2362","1438338"
"2364","41215"
"2365","479208"
"2376","3403569"
"2377","4397461"
"2380","194591"
"2382","56498986"
"2387","731264"
"2395","1785337"
"2397","136325"
"2399","348669"
"2405","861458"
"2417","95696"
"2424","14350"
"2425","409891"
"2442","56508"
"2465","115834"
"3002","12085"
"3005","845595"
"3013","142366"
"3017","1215921"
"3022","316611"
"3046","91841"
"3057","296286"
"3060","481796"
"3231","44414708"
"3416","86150"
"3494","116215"
"3515","789097"
"3701","587050"
"4916","129040"
"4938","68668679"
"5258","58627"
"6117","212796"
"6128","105495"
"6166","328118"
"6172","17135"
"6206","280111"
"6230","389798"
"6235","144032"
"6277","312067"
"6414","245904"
"8114","109259"
"8163","1733509"
"8210","210841"
"9912","46638"
"2323","1183378"
"2340","424883"
"2349","1096583"
"2374","1935509"
"2393","1443594"
"2406","564955"
"2409","27732514"
"2426","217427"
"2438","912"
"2448","1258784"
"2466","54728"
"2475","3547736"
"2486","429196"
"2489","1508390"
"2491","65919"
"2499","500386"
"3008","1230627"
"3019","808551"
"3024","286220"
"3031","143336"
"3038","227591"
"3049","651626"
"3050","79470"
"3051","313448"
"3059","1251218"
"3149","879854"
"3356","154323"
"3383","244395"
"3406","546208"
"3454","312019"
"3481","33004141"
"3504","317586"
"3535","42769"
"3557","84576"
"3563","46293"
"3576","839361"
"3591","120929"
"3622","621404"
"3669","141688"
"3698","827927"
"4934","306031"
"4942","548785"
"4956","80032"
"4960","1290747"
"4976","115040"
"5234","278910"
"5259","70678"
"5484","145389"
"6116","2109147"
"6120","1244539"
"6131","60134"
"6164","101577"
"6168","221218"
"6176","5388537"
"6209","260904"
"6225","5295"
"6226","56804"
"6278","3050152"
"6288","113628"
"6289","76466"
"6405","139593"
"8105","545895"
"8215","1398387"
"2314","407066"
"2321","570761"
"2332","2284178"
"2345","1513814"
"2412","19250625"
"2419","433467"
"2439","565682"
"2444","98208"
"2450","3663867"
"2455","184250"
"2485","412266"
"2496","9889"
"2498","11369748"
"3025","20799"
"3027","81199"
"3045","8532905"
"3047","449316"
"3062","656298"
"3311","522658"
"3380","1162514"
"3419","169419"
"3596","1193328"
"3682","1794259"
"3694","308750"
"3704","997709"
"4904","7103255"
"4906","1338781"
"5388","1056588"
"6136","50786"
"6142","623428"
"6152","508852"
"6216","53868"
"6285","2266804"
"8011","69401"
"8101","1460504"
"1471","362603"
"1582","461825"
"2059","218855"
"2308","10339773"
"2313","2019629"
"2316","349352"
"2327","1603556"
"2328","756804"
"2355","1252349"
"2367","850234"
"2368","1094926"
"2375","106052"
"2383","1233338"
"2385","4721884"
"2392","7249054"
"2402","408618"
"2413","259058"
"2415","97030"
"2420","224646"
"2421","414761"
"2428","240146"
"2429","46653"
"2431","144341"
"2440","104291"
"2456","245570"
"2457","735574"
"2460","202849"
"2462","235669"
"2467","124025"
"2472","296012"
"2476","261578"
"2478","211728"
"2483","77677"
"2484","130508"
"2492","793523"
"2493","176164"
"3003","153513"
"3011","152109"
"3015","863330"
"3021","78895"
"3023","618017"
"3026","909058"
"3032","157885"
"3037","4215557"
"3042","646061"
"3044","2970308"
"3058","308223"
"3090","159254"
"3229","41589"
"3296","116115"
"3308","79270"
"3338","153450"
"3376","515252"
"3432","72300"
"3501","281939"
"3533","435943"
"3550","179864"
"3593","21464"
"3605","230988"
"3607","454224"
"3645","56436"
"3653","230308"
"3679","290967"
"4545","130352"
"4915","2761938"
"4989","224188"
"4999","101088"
"5469","3410430"
"6108","475261"
"6115","506056"
"6133","50743"
"6141","164807"
"6153","715058"
"6155","40461"
"6165","36838"
"6191","2402131"
"6197","215639"
"6205","145302"
"6213","1490765"
"6224","100926"
"6251","687290"
"6269","510264"
"6282","1482357"
"6412","1524533"
"8039","598087"
"8046","1788688"
"8103","117151"
"8213","1369700"
"8249","192545"
"2347","19310528"
"2414","838543"
"2430","2135600"
"2459","698609"
"3010","2022441"
"3028","1791339"
"3033","1527089"
"3036","5352700"
"3048","1750231"
"3055","161400"
"3209","1311069"
"3312","746048"
"3528","149227"
"3702","21442083"
"5434","1219311"
"6189","1285766"
"6281","1265371"
"8070","921287"
"8072","192557"
"8112","1084539"
"2427","141293"
"2453","158212"
"2468","84420"
"2471","52542"
"2480","247675"
"3029","218523"
"3130","150906"
"4994","97590"
"5203","213380"
"6112","590746"
"6183","83349"
"6214","883146"
"2312","2878367"
"2317","235059730"
"2354","5849249"
"2359","299557"
"2360","739705"
"2373","716552"
"2390","54634"
"2404","921481"
"2423","111833"
"2433","153176"
"2461","301430"
"2464","465215"
"2474","2052996"
"2477","152540"
"2482","42038"
"2488","103900"
"2495","135569"
"2497","173188"
"3018","12914"
"3030","123380"
"3043","82708"
"3305","403346"
"3450","312573"
"3518","79283"
"3617","342313"
"6139","792360"
"6192","322101"
"6196","796331"
"6201","176952"
"6215","85853"
"6283","146198"
"6409","327402"
"8021","166002"
"8201","356893"
"2616","1338265"
"6505","82173543"
"8926","180134"
"9908","449762"
"9918","262791"
"9926","221176"
"9931","147971"
"9937","2382752"
"1436","196"
"1438","0"
"1442","76869"
"1805","11189"
"1808","54302"
"2501","281071"
"2504","1789076"
"2505","388084"
"2506","163442"
"2509","29861"
"2511","674784"
"2515","991556"
"2516","827132"
"2520","202386"
"2524","125981"
"2527","26951"
"2528","162"
"2530","64540"
"2534","2522"
"2535","1066930"
"2536","183718"
"2537","95020"
"2538","7251"
"2539","270"
"2540","0"
"2542","2133439"
"2543","199258"
"2545","455557"
"2546","280178"
"2547","160577"
"2548","2030467"
"2597","658497"
"2841","10923"
"3052","156763"
"3056","0"
"3266","36"
"3703","859632"
"5515","228946"
"5519","116460"
"5521","249722"
"5522","1251864"
"5525","22284"
"5531","203266"
"5533","126987"
"5534","2097"
"6177","72475"
"9906","0"
"9946","177028"
"2208","1536450"
"2603","10476220"
"2605","446595"
"2606","527012"
"2607","425884"
"2608","438070"
"2609","7949795"
"2610","10754359"
"2611","109936"
"2612","222078"
"2613","162044"
"2615","4159350"
"2617","187887"
"2618","9278036"
"2633","3049601"
"2634","1739622"
"2636","476132"
"2642","228806"
"5607","81601"
"5608","347273"
"2701","37619"
"2702","48988"
"2704","261868"
"2705","225704"
"2706","28850"
"2707","442381"
"2712","44261"
"2722","51685"
"2727","1215412"
"2731","1386272"
"5706","363063"
"8940","100936"
"9943","344812"
"2801","1754767"
"2809","484000"
"2812","611512"
"2816","366688"
"2820","133459"
"2823","8393195"
"2832","314886"
"2834","1318104"
"2836","212688"
"2838","840231"
"2845","705371"
"2849","542221"
"2850","677032"
"2851","1235754"
"2852","504642"
"2855","400938"
"2867","8332635"
"2880","2596139"
"2881","20856458"
"2882","16910097"
"2883","1152751"
"2884","1980943"
"2885","1893161"
"2886","3955906"
"2887","3931112"
"2888","7675067"
"2889","299290"
"2890","2336286"
"2891","7389361"
"2892","2715960"
"2897","433745"
"5876","1992679"
"5880","2799177"
"6005","352508"
"6024","54401"
"1432","30532"
"2601","704951"
"2614","964262"
"2901","11485"
"2903","4044639"
"2905","10067736"
"2906","395621"
"2908","2630216"
"2910","46096"
"2911","773762"
"2912","16135292"
"2913","91832"
"2915","505486"
"8443","385726"
"1435","1900"
"1437","87593"
"1516","9504"
"2062","331330"
"2348","2564"
"2358","74184"
"2443","27224"
"2514","3951753"
"2904","44774"
"3040","14444"
"4536","317023"
"6184","67965"
"6504","262636"
"8033","73840"
"8422","159970"
"9902","9933"
"9904","14390331"
"9905","500062"
"9907","1993693"
"9910","2609919"
"9911","262311"
"9914","1378043"
"9917","975416"
"9919","293244"
"9921","3711993"
"9924","309955"
"9925","586142"
"9927","604568"
"9928","70461"
"9929","93162"
"9930","364588"
"9933","3565732"
"9934","1233374"
"9935","148044"
"9938","348206"
"9939","1082687"
"9940","549536"
"9941","1035595"
"9942","140150"
"9944","253338"
"9945","991617"
"9955","383183"
