"V1","V2"
"1101","7523593"
"1102","5338549"
"1103","200449"
"1104","434381"
"1108","392746"
"1109","400065"
"1110","143256"
"1201","1241896"
"1203","511693"
"1210","6301420"
"1213","35874"
"1215","1560252"
"1216","35787584"
"1217","265688"
"1218","595418"
"1219","864594"
"1220","242175"
"1225","882670"
"1227","1460198"
"1229","467929"
"1231","515146"
"1232","1402464"
"1233","165239"
"1234","501361"
"1235","6523"
"1236","141682"
"1702","1282002"
"1737","204287"
"1301","17461233"
"1303","25729722"
"1304","4954019"
"1305","1402179"
"1307","1298325"
"1308","513785"
"1309","1567521"
"1310","1325842"
"1312","1796339"
"1313","3656880"
"1314","1939183"
"1315","268832"
"1319","2248448"
"1321","430978"
"1323","266330"
"1324","113538"
"1325","102211"
"1326","28768227"
"1339","245445"
"4306","1515835"
"1402","18647674"
"1409","2920498"
"1410","64230"
"1413","201659"
"1414","75626"
"1416","1413184"
"1417","238446"
"1418","201884"
"1419","111404"
"1423","71004"
"1434","3888208"
"1439","21639"
"1440","1750254"
"1441","181394"
"1443","106958"
"1444","940354"
"1445","142402"
"1446","67730"
"1447","1359182"
"1449","254922"
"1451","1086656"
"1452","185275"
"1453","5741"
"1454","177878"
"1455","1213972"
"1456","40591"
"1457","474615"
"1459","305079"
"1460","779623"
"1463","55631"
"1464","683387"
"1465","218088"
"1466","358106"
"1467","507995"
"1468","70029"
"1470","72318"
"1472","63170"
"1473","1038168"
"1474","331942"
"1475","19416"
"1476","1808685"
"1477","2196574"
"4414","188584"
"4426","285330"
"4438","176472"
"1503","1784182"
"1504","4408656"
"1506","132399"
"1507","1790701"
"1512","368787"
"1513","1477839"
"1514","416221"
"1515","251669"
"1517","272495"
"1519","429038"
"1521","495794"
"1522","1513496"
"1524","230454"
"1525","111841"
"1526","81985"
"1527","359999"
"1528","369589"
"1529","82081"
"1530","278626"
"1531","276819"
"1532","1271149"
"1533","205584"
"1535","645773"
"1536","520620"
"1537","584951"
"1538","53635"
"1539","225848"
"1540","59134"
"1541","354097"
"1558","400764"
"1560","314515"
"1568","228197"
"1583","503062"
"1587","132832"
"2049","1160023"
"2228","383343"
"2231","302307"
"2371","6713554"
"3167","135720"
"3346","204364"
"4526","691664"
"4532","1642828"
"4540","165684"
"4551","291416"
"4555","94631"
"4562","80525"
"6605","1722310"
"8222","102624"
"8374","380441"
"8996","252960"
"1603","231673"
"1604","840140"
"1605","11846650"
"1608","648634"
"1609","1287372"
"1611","252457"
"1612","282299"
"1614","407626"
"1615","241376"
"1616","234686"
"1617","252483"
"1618","141206"
"4930","842159"
"1316","51210"
"1708","367643"
"1709","780469"
"1710","1469682"
"1711","941263"
"1712","1681254"
"1713","56177"
"1714","2218220"
"1717","3465535"
"1718","2914858"
"1721","846104"
"1722","1007255"
"1723","419290"
"1724","174822"
"1725","829266"
"1726","635198"
"1727","196018"
"1730","169693"
"1732","35745"
"1735","286731"
"1773","556516"
"1776","192189"
"4720","237784"
"4722","450281"
"4725","849406"
"4739","360403"
"4755","365070"
"1598","379141"
"1701","530148"
"1707","851163"
"1720","304120"
"1731","129325"
"1733","186842"
"1734","203694"
"1736","1555813"
"1760","93649"
"1762","109236"
"1783","23701"
"1786","15868"
"1789","307980"
"3164","39566"
"3705","455265"
"4104","538963"
"4106","176880"
"4108","955"
"4119","257042"
"4133","42374"
"4142","2832"
"4155","83652"
"4164","144171"
"4737","137934"
"4746","274598"
"1802","3788897"
"1806","448739"
"1809","259379"
"1810","507048"
"1817","186514"
"1902","411498"
"1903","5829"
"1904","3430947"
"1905","2025277"
"1906","81074"
"1907","5555608"
"1909","2915955"
"2002","24722332"
"2006","2303865"
"2007","657071"
"2008","87525"
"2009","240485"
"2010","1632934"
"2012","778244"
"2013","1095341"
"2014","2789858"
"2015","1870913"
"2017","388325"
"2020","406735"
"2022","721826"
"2023","4446762"
"2024","139481"
"2025","337032"
"2027","4407274"
"2028","500699"
"2029","1292873"
"2030","1013883"
"2031","615706"
"2032","279324"
"2033","77819"
"2034","1481459"
"2038","428151"
"2069","591995"
"3004","164144"
"5007","739472"
"9958","224413"
"2101","824346"
"2102","608854"
"2103","2270766"
"2104","1245264"
"2105","11673492"
"2106","2777763"
"2107","161535"
"2108","854589"
"2109","584177"
"2114","130961"
"2201","9805359"
"2204","3707772"
"2206","2718547"
"2207","13480395"
"2227","3382066"
"2302","48536"
"2303","12919174"
"2329","1502313"
"2330","73088805"
"2337","1774491"
"2338","96351"
"2342","121317"
"2344","3425071"
"2351","760421"
"2363","14702"
"2369","479984"
"2379","3441101"
"2388","383669"
"2401","739301"
"2408","3300432"
"2434","26173"
"2436","156066"
"2441","881792"
"2449","1569471"
"2451","1925043"
"2454","21337356"
"2458","514168"
"2481","1228755"
"3006","718691"
"3014","238644"
"3016","245573"
"3034","3820834"
"3035","596467"
"3041","261464"
"3054","6748"
"3094","30539"
"3189","1947791"
"3257","66865"
"3413","602310"
"3443","926130"
"3519","1781352"
"3530","120450"
"3532","781803"
"3536","98435"
"3545","1010053"
"3579","1813780"
"3583","452736"
"3588","94381"
"3686","153860"
"4919","676770"
"4952","302507"
"4961","552984"
"4967","282081"
"4968","162904"
"5269","130470"
"5285","205137"
"5305","848423"
"5471","255132"
"6202","369949"
"6239","3564773"
"6243","48934"
"6257","467397"
"6271","705747"
"6531","253134"
"6533","10890"
"6552","150908"
"8016","860069"
"8028","138031"
"8081","300602"
"8110","612057"
"8131","715582"
"8150","1626006"
"8261","114965"
"8271","512529"
"2301","18386736"
"2305","63618"
"2324","69583522"
"2331","2689352"
"2352","11550007"
"2353","24264296"
"2356","36482851"
"2357","48570077"
"2362","1671542"
"2364","96949"
"2365","348005"
"2376","4869681"
"2377","8204571"
"2380","187553"
"2382","75180285"
"2387","1243464"
"2395","4080766"
"2397","383186"
"2399","312181"
"2405","321955"
"2417","195070"
"2424","1503"
"2425","590356"
"2442","147681"
"2465","224696"
"3002","45684"
"3005","1570560"
"3013","297708"
"3017","2292260"
"3022","599827"
"3046","86419"
"3057","220644"
"3060","612992"
"3231","53144233"
"3416","110191"
"3494","187177"
"3515","619103"
"3701","1215700"
"3706","3426274"
"4916","159044"
"4938","89368912"
"5258","465604"
"6117","189324"
"6128","168893"
"6166","789723"
"6172","33921"
"6206","424583"
"6230","647327"
"6235","178167"
"6277","457136"
"6414","1107193"
"6579","609825"
"6669","2007538"
"8114","274567"
"8163","1525781"
"8210","489053"
"9912","59349"
"2323","1059801"
"2340","512571"
"2349","961583"
"2374","956256"
"2393","2443041"
"2406","1924049"
"2409","26271518"
"2426","271808"
"2438","37918"
"2448","2232507"
"2466","123580"
"2475","2432486"
"2486","449698"
"2489","1429970"
"2491","25408"
"2499","759809"
"3008","3024165"
"3019","1291380"
"3024","360760"
"3031","188693"
"3038","276117"
"3049","25594"
"3050","72278"
"3051","261297"
"3059","950530"
"3149","141306"
"3356","163986"
"3383","134231"
"3406","436000"
"3437","430873"
"3454","416872"
"3481","18704542"
"3504","495515"
"3535","31434"
"3557","39905"
"3563","66419"
"3576","2077691"
"3591","343103"
"3622","181348"
"3669","137268"
"3698","1210971"
"4934","719851"
"4942","541584"
"4956","111927"
"4960","863167"
"4976","132956"
"5234","283180"
"5259","28041"
"5484","99667"
"6116","1174376"
"6120","2748421"
"6131","19672"
"6164","120224"
"6168","236667"
"6176","3990277"
"6209","350815"
"6225","4757"
"6226","92842"
"6278","2332432"
"6288","237319"
"6289","14301"
"6405","58702"
"6443","799951"
"6477","60348"
"8105","975413"
"8215","1092158"
"2314","716990"
"2321","376705"
"2332","2140359"
"2345","1985458"
"2412","18235531"
"2419","597642"
"2439","869687"
"2444","129448"
"2450","2654063"
"2455","253367"
"2485","1713741"
"2496","14459"
"2498","4143778"
"3025","52322"
"3027","101051"
"3045","9568993"
"3047","446610"
"3062","1065665"
"3311","213020"
"3380","2191817"
"3419","203499"
"3596","2210905"
"3682","1151267"
"3694","525469"
"3704","2089789"
"4904","7993788"
"4906","1262430"
"5388","3182045"
"6136","80215"
"6142","364691"
"6152","853460"
"6216","127114"
"6285","4697871"
"6416","324342"
"6442","381621"
"8011","129817"
"8101","1075069"
"1471","128075"
"1582","809257"
"2059","384725"
"2308","18038490"
"2313","3047711"
"2316","400706"
"2327","2621626"
"2328","1269470"
"2355","2226635"
"2367","967510"
"2368","1477336"
"2375","153020"
"2383","1733810"
"2385","6431429"
"2392","6547833"
"2402","518368"
"2413","415553"
"2415","187726"
"2420","262251"
"2421","900372"
"2428","383974"
"2429","102393"
"2431","311858"
"2440","212720"
"2456","401623"
"2457","939175"
"2460","299817"
"2462","335429"
"2467","443664"
"2472","555523"
"2476","398053"
"2478","308431"
"2483","140316"
"2484","243955"
"2492","1511762"
"2493","215557"
"3003","229943"
"3011","178145"
"3015","1273427"
"3021","151725"
"3023","1118070"
"3026","1172505"
"3032","420460"
"3037","5569589"
"3042","706944"
"3044","3311684"
"3058","490270"
"3090","687947"
"3229","52701"
"3296","208720"
"3308","73919"
"3321","207124"
"3338","248648"
"3376","646379"
"3432","47262"
"3501","437220"
"3533","664656"
"3550","333327"
"3593","62112"
"3605","434063"
"3607","556578"
"3645","105337"
"3653","287191"
"3679","353014"
"4545","244980"
"4915","5676611"
"4999","149721"
"5469","3067563"
"6108","714170"
"6115","570021"
"6133","99092"
"6141","274835"
"6153","1115645"
"6155","56470"
"6165","12960"
"6191","1730199"
"6197","438758"
"6205","189239"
"6213","1655576"
"6224","130375"
"6251","890447"
"6269","1226016"
"6282","1770281"
"6412","1885515"
"6449","117393"
"8039","790447"
"8046","2689952"
"8103","236021"
"8213","1829056"
"8249","271266"
"2347","28885451"
"2414","1272034"
"2430","1569431"
"2459","966596"
"3010","3023101"
"3028","1978978"
"3033","3690600"
"3036","9899840"
"3048","4645657"
"3055","370325"
"3209","2626157"
"3312","821077"
"3528","258593"
"3702","44760655"
"5434","1812180"
"6189","1500167"
"6281","1189204"
"8070","1182817"
"8072","134193"
"8112","6643283"
"2427","289585"
"2453","339775"
"2468","138127"
"2471","85365"
"2480","410927"
"3029","541094"
"3130","142112"
"4994","81705"
"5203","188781"
"6112","743982"
"6183","93105"
"6214","1584206"
"2312","9051450"
"2317","339621426"
"2354","6475008"
"2359","277508"
"2360","1363702"
"2373","1221893"
"2390","76155"
"2404","1329081"
"2423","212635"
"2433","273612"
"2461","413290"
"2464","706705"
"2474","6442754"
"2477","254070"
"2482","97059"
"2488","244064"
"2495","141636"
"2497","175594"
"3018","132509"
"3030","312615"
"3043","105483"
"3305","337142"
"3450","725863"
"3518","71310"
"3617","555562"
"6139","2590584"
"6192","454542"
"6196","1540649"
"6201","304118"
"6215","162010"
"6283","80909"
"6409","779411"
"6558","97207"
"8021","236832"
"8201","38042"
"2616","1245337"
"6505","42589650"
"8926","109085"
"9908","349728"
"9918","212448"
"9926","209926"
"9931","92050"
"9937","1463580"
"1436","11485"
"1438","43"
"1442","79777"
"1805","-247"
"1808","-12213"
"2501","1417592"
