"V1","V2"
"1101","8485032"
"1102","5741517"
"1103","183810"
"1104","381948"
"1108","332953"
"1109","447188"
"1110","110025"
"1201","1476996"
"1203","501143"
"1210","5986895"
"1213","49849"
"1215","1617758"
"1216","33849168"
"1217","316091"
"1218","675297"
"1219","824973"
"1220","192649"
"1225","865153"
"1227","1880018"
"1229","394054"
"1231","549624"
"1232","1394449"
"1233","194381"
"1234","811723"
"1235","4817"
"1236","114563"
"1702","1383166"
"1737","235649"
"1301","17871121"
"1303","24608089"
"1304","4476009"
"1305","1153453"
"1307","794969"
"1308","487212"
"1309","1482436"
"1310","1202728"
"1312","1853088"
"1313","4377635"
"1314","2162240"
"1315","217399"
"1319","1949889"
"1321","381713"
"1323","279582"
"1324","90753"
"1325","77036"
"1326","26656879"
"1339","230594"
"4306","1468775"
"1402","17710843"
"1409","2835614"
"1410","42057"
"1413","298931"
"1414","86957"
"1416","122803"
"1417","149014"
"1418","178708"
"1419","94804"
"1423","56201"
"1434","3677235"
"1439","26239"
"1440","1650484"
"1441","152830"
"1443","108371"
"1444","976668"
"1445","132896"
"1446","43356"
"1447","1080660"
"1449","238917"
"1451","655033"
"1452","200163"
"1453","21943"
"1454","171265"
"1455","975513"
"1456","59895"
"1457","456152"
"1459","270776"
"1460","640562"
"1463","42310"
"1464","603845"
"1465","165848"
"1466","316639"
"1467","546472"
"1468","77272"
"1470","63816"
"1472","40485"
"1473","503918"
"1474","248157"
"1475","8651"
"1476","1986147"
"1477","1306139"
"4414","194366"
"4426","165389"
"4438","646349"
"1503","1799183"
"1504","4274984"
"1506","120675"
"1507","1635033"
"1512","162446"
"1513","829626"
"1514","266398"
"1515","315205"
"1517","238718"
"1519","374884"
"1521","587059"
"1522","1338468"
"1524","216072"
"1525","108910"
"1526","104786"
"1527","319490"
"1528","352225"
"1529","21436"
"1530","340676"
"1531","174355"
"1532","1260277"
"1533","224325"
"1535","715172"
"1536","574833"
"1537","679013"
"1538","67597"
"1539","243499"
"1540","53031"
"1541","258706"
"1558","475697"
"1560","364758"
"1568","286520"
"1583","604020"
"1587","127729"
"2049","1690148"
"2228","333666"
"2231","293595"
"2371","5691293"
"3167","240478"
"3346","232640"
"4526","720406"
"4532","1748198"
"4540","217817"
"4551","311036"
"4555","138425"
"4562","132205"
"4564","148758"
"4566","287938"
"6605","1278447"
"8222","77735"
"8374","310295"
"8996","163777"
"1603","243798"
"1604","846869"
"1605","13073637"
"1608","621546"
"1609","1341981"
"1611","199967"
"1612","286909"
"1614","440530"
"1615","179437"
"1616","199228"
"1617","261862"
"1618","165184"
"4930","851974"
"1316","62355"
"1708","334878"
"1709","823902"
"1710","2291016"
"1711","778051"
"1712","1430144"
"1713","59838"
"1714","2413362"
"1717","3298522"
"1718","2991764"
"1721","238536"
"1722","860105"
"1723","496725"
"1724","202427"
"1725","859331"
"1726","617550"
"1727","201985"
"1730","152713"
"1732","47538"
"1735","240126"
"1773","562630"
"1776","138252"
"3708","363547"
"4720","224919"
"4722","376824"
"4725","1145883"
"4739","361247"
"4755","324414"
"4764","350010"
"4766","1245108"
"1598","227039"
"1701","526464"
"1707","820944"
"1720","348550"
"1731","124549"
"1733","130224"
"1734","190742"
"1736","1329458"
"1760","110943"
"1762","72840"
"1783","40192"
"1786","21568"
"1789","306077"
"3164","52707"
"3705","548789"
"4104","544735"
"4106","200234"
"4108","3828"
"4119","101090"
"4133","39240"
"4142","28068"
"4155","84639"
"4164","164415"
"4737","145287"
"4746","214658"
"1802","3442255"
"1806","456124"
"1809","199754"
"1810","462642"
"1817","205137"
"1902","252729"
"1903","7732"
"1904","3397300"
"1905","1864114"
"1906","152079"
"1907","5602179"
"1909","3128838"
"2002","30165413"
"2006","2161263"
"2007","605779"
"2008","97005"
"2009","245990"
"2010","1498199"
"2012","781387"
"2013","1419240"
"2014","3176359"
"2015","2059793"
"2017","246892"
"2020","369199"
"2022","547698"
"2023","5551771"
"2024","105889"
"2025","237748"
"2027","5632887"
"2028","689947"
"2029","1046164"
"2030","1019444"
"2031","754510"
"2032","202304"
"2033","61622"
"2034","1743204"
"2038","386494"
"2069","729483"
"3004","125604"
"5007","604499"
"9958","211894"
"2101","1064726"
"2102","547531"
"2103","2830283"
"2104","1698817"
"2105","9464311"
"2106","2556477"
"2107","105686"
"2108","792531"
"2109","527667"
"2114","130986"
"6582","352010"
"2201","7934930"
"2204","3631636"
"2206","2834479"
"2207","12980915"
"2227","2790297"
"2302","30726"
"2303","12512276"
"2329","1129469"
"2330","72795974"
"2337","2090686"
"2338","108422"
"2342","132149"
"2344","3798958"
"2351","796709"
"2363","16469"
"2369","520433"
"2379","3299050"
"2388","349269"
"2401","591555"
"2408","4115025"
"2434","26188"
"2436","185213"
"2441","984563"
"2449","1628242"
"2451","1621007"
"2454","18437404"
"2458","606702"
"2481","894629"
"3006","789823"
"3014","240127"
"3016","281702"
"3034","4015948"
"3035","461439"
"3041","251486"
"3054","23055"
"3094","28089"
"3189","1617235"
"3257","61219"
"3413","728381"
"3443","985359"
"3519","907121"
"3530","132465"
"3532","1025035"
"3536","83964"
"3545","884016"
"3579","945289"
"3583","246264"
"3588","83603"
"3686","52839"
"4919","789755"
"4952","334613"
"4961","545208"
"4967","544563"
"4968","220335"
"5269","272371"
"5285","207188"
"5305","971055"
"5471","321796"
"6202","388610"
"6239","4464703"
"6243","35679"
"6257","494527"
"6271","605104"
"6531","344835"
"6533","29945"
"6552","109762"
"8016","710736"
"8028","160810"
"8081","304032"
"8110","750020"
"8131","664424"
"8150","1526081"
"8261","147630"
"8271","778494"
"2301","16703620"
"2305","49006"
"2324","70121281"
"2331","2405072"
"2352","10985509"
"2353","17964415"
"2356","34550863"
"2357","31344110"
"2362","1101942"
"2364","42312"
"2365","200705"
"2376","4483313"
"2377","6910854"
"2380","134626"
"2382","74310437"
"2387","944359"
"2395","3672077"
"2397","340348"
"2399","341047"
"2405","553522"
"2417","223540"
"2424","1040"
"2425","598626"
"2442","121482"
"2465","278776"
"3002","59169"
"3005","1642751"
"3013","374019"
"3017","2000555"
"3022","480235"
"3046","99880"
"3057","121523"
"3060","621462"
"3231","64203771"
"3416","115011"
"3494","99546"
"3515","797271"
"3701","599412"
"3706","5613285"
"4916","191627"
"4938","78639048"
"5258","210281"
"6117","169911"
"6128","162915"
"6166","864950"
"6172","19093"
"6206","616616"
"6230","572701"
"6235","241094"
"6277","390825"
"6414","1270955"
"6579","471033"
"6669","6103762"
"8114","442425"
"8163","1492134"
"8210","418071"
"9912","56377"
"2323","733252"
"2340","460185"
"2349","763689"
"2374","1105191"
"2393","2367763"
"2406","1052180"
"2409","28062801"
"2426","271293"
"2438","41507"
"2448","2214198"
"2466","204208"
"2475","2401589"
"2486","364364"
"2489","1477424"
"2491","33034"
"2499","428821"
"3008","3757029"
"3019","1744032"
"3024","231000"
"3031","150694"
"3038","270908"
"3049","177874"
"3050","63280"
"3051","192208"
"3059","767146"
"3149","344088"
"3356","127275"
"3383","111867"
"3406","390990"
"3437","454510"
"3454","539111"
"3481","28091595"
"3504","380441"
"3535","5167"
"3557","2346"
"3563","94932"
"3576","828975"
"3591","192459"
"3622","71950"
"3669","172493"
"3698","998250"
"4934","455159"
"4942","515140"
"4956","112416"
"4960","770729"
"4976","117427"
"5234","305017"
"5259","18566"
"5484","66842"
"6116","1626724"
"6120","2143012"
"6131","3667"
"6164","99280"
"6168","250458"
"6176","4152158"
"6209","317079"
"6225","60"
"6226","88663"
"6278","2112909"
"6288","262280"
"6289","18093"
"6405","65264"
"6443","542191"
"6477","78822"
"8104","180460"
"8105","960053"
"8215","861489"
"2314","640819"
"2321","267787"
"2332","1578624"
"2345","2967587"
"2412","18424969"
"2419","831970"
"2439","1851405"
"2444","139704"
"2450","3055114"
"2455","191958"
"2485","743385"
"2496","77200"
"2498","4530677"
"3025","40383"
"3027","63480"
"3045","9411535"
"3047","472069"
"3062","511543"
"3311","157971"
"3380","1672830"
"3419","170701"
"3596","1505574"
"3682","1108834"
"3694","568280"
"3704","1727190"
"4904","7431552"
"4906","1187648"
"5388","3026391"
"6136","58794"
"6142","316294"
"6152","819288"
"6216","77223"
"6285","4708180"
"6416","271880"
"6442","253412"
"8011","148512"
"8101","1765422"
"1471","65295"
"1582","811114"
"2059","299750"
"2308","17286218"
"2313","3514690"
"2316","455544"
"2327","2701024"
"2328","1924838"
"2355","2102394"
"2367","1283282"
"2368","1603892"
"2375","252822"
"2383","2027812"
"2385","6024573"
"2392","5909592"
"2402","602072"
"2413","267334"
"2415","183788"
"2420","225461"
"2421","978868"
"2428","482579"
"2429","92475"
"2431","217602"
"2440","235042"
"2456","471041"
"2457","1024251"
"2460","328248"
"2462","356040"
"2467","410876"
"2472","591658"
"2476","412960"
"2478","323993"
"2483","147715"
"2484","269439"
"2492","1715759"
"2493","187971"
"3003","279754"
"3011","86974"
"3015","1192118"
"3021","190982"
"3023","1112308"
"3026","1049438"
"3032","531404"
"3037","4832089"
"3042","693267"
"3044","3575661"
"3058","424992"
"3090","671854"
"3229","40682"
"3296","203403"
"3308","63289"
"3321","211496"
"3338","242838"
"3376","802250"
"3432","22141"
"3501","387019"
"3533","737572"
"3550","281283"
"3593","63020"
"3605","420862"
"3607","531303"
"3645","101001"
"3653","283506"
"3679","312915"
"4545","167000"
"4915","4580033"
"4989","297711"
"4999","209099"
"5469","3041894"
"6108","722152"
"6115","552395"
"6133","105646"
"6141","336254"
"6153","934757"
"6155","59245"
"6165","4750"
"6191","1634262"
"6197","369983"
"6205","150992"
"6213","1509261"
"6224","131317"
"6251","989903"
"6269","1127375"
"6282","1537866"
"6412","2152690"
"6449","141043"
"8039","911871"
"8046","2268083"
"8103","212289"
"8213","1881965"
"8249","346620"
"2347","25913866"
"2414","1259926"
"2430","1557785"
"2459","775381"
"3010","3318759"
"3028","2038933"
"3033","3707192"
"3036","13206387"
"3048","5505330"
"3055","238942"
"3209","2106505"
"3312","669962"
"3528","321141"
"3702","42493080"
"5434","1932756"
"6189","1401618"
"6281","1556698"
"8070","1348673"
"8072","90846"
"8112","11193943"
"2427","171070"
"2453","248805"
"2468","87928"
"2471","50514"
"2480","295723"
"3029","407100"
"3130","133489"
"4994","86362"
"5203","117790"
"6112","887911"
"6183","104054"
"6214","1089639"
"2312","10369139"
"2317","279845611"
"2354","6399759"
"2359","330816"
"2360","866803"
"2373","1145946"
"2390","55872"
"2404","1213227"
"2423","171469"
"2433","297233"
"2461","421780"
"2464","968165"
"2474","6084016"
"2477","314258"
"2482","66245"
"2488","154949"
"2495","160239"
"2497","219913"
"3018","116415"
"3030","333133"
"3043","90259"
"3305","435001"
"3450","613636"
"3518","59404"
"3617","642777"
"6139","2039902"
"6192","328434"
"6196","1544256"
"6201","252291"
"6215","181351"
"6283","56010"
"6409","929197"
"6558","147128"
"8021","230316"
"8201","66360"
"2616","1400523"
"6505","50388317"
"8926","98354"
"9908","307422"
"9918","199301"
"9926","180641"
"9931","86269"
"9937","1650196"
"1436","235489"
"1438","0"
"1442","333546"
"1805","2702"
"1808","218396"
"2501","532861"
"2504","1411585"
"2505","728085"
"2506","108701"
"2509","33842"
"2511","536859"
"2515","775353"
"2516","796994"
"2520","751739"
"2524","351263"
"2527","16548"
"2528","22"
"2530","776"
"2534","520293"
"2535","1036924"
"2536","1851"
"2537","32"
"2538","10959"
"2539","140601"
"2540","128662"
"2542","1168930"
"2543","485180"
"2545","64567"
"2546","475431"
"2547","242720"
"2548","408163"
"2597","700801"
"2841","434781"
"3052","112215"
"3056","860894"
"3266","126771"
"3703","1958308"
"5515","432072"
"5519","133203"
"5521","390298"
"5522","1184429"
"5525","56866"
"5531","53747"
"5533","159018"
"5534","382682"
"6177","141454"
"9906","76335"
"9946","17298"
"2208","1302788"
"2603","13534968"
"2605","301538"
"2606","724927"
"2607","631835"
"2608","779463"
"2609","11697402"
"2610","12734493"
"2611","92249"
"2612","271522"
"2613","238999"
"2615","5230719"
"2617","223406"
"2618","13094609"
"2630","271042"
"2633","3709198"
"2634","2104928"
"2636","904093"
"2642","246216"
"5607","120368"
"5608","282227"
"8367","144832"
"2701","29752"
"2702","112594"
"2704","268358"
"2705","258744"
"2706","27163"
"2707","591668"
"2712","33261"
"2722","60120"
"2727","1389430"
"2731","2498469"
"2739","334546"
"2748","141699"
"5706","236662"
"8462","184708"
"8940","121409"
"9943","232262"
"2801","2522947"
"2809","928086"
"2812","934318"
"2816","603908"
"2820","181913"
"2823","20417393"
"2832","431742"
"2834","1704024"
"2836","255773"
"2838","998454"
"2845","825594"
"2849","425353"
"2850","1181918"
"2851","1212893"
"2852","467028"
"2855","519790"
"2867","13507630"
"2880","3560626"
"2881","29511914"
"2882","64462086"
"2883","2445440"
"2884","3791292"
"2885","7009746"
"2886","4671158"
"2887","3142682"
"2888","21735221"
"2889","525946"
"2890","2856380"
"2891","24631757"
"2892","4210586"
"2897","648654"
"5876","2910094"
"5880","3781759"
"6005","677890"
"6024","216136"
"1432","110504"
"2601","577725"
"2614","1384820"
"2901","11869"
"2903","3310703"
"2905","16608419"
"2906","579032"
"2908","3211080"
"2910","21494"
"2911","515934"
"2912","18914378"
"2913","52894"
"2915","494967"
"8443","141593"
"8454","2630208"
"1435","2763"
"1437","42698"
"1516","29759"
"2062","557984"
"2348","72985"
"2358","140472"
"2443","62948"
"2514","182002"
"2904","36474"
"3040","12107"
"4536","561712"
"6184","156354"
"6464","246434"
"6504","535339"
"6581","71652"
"6625","83871"
"8033","70130"
"8341","161659"
"8422","219983"
"8463","239176"
"8464","1754262"
"8473","258357"
"8478","28158"
"8481","87926"
"8497","207380"
"9902","19268"
"9904","24505121"
"9905","627965"
"9907","2641433"
"9910","4579825"
"9911","378898"
"9914","1923609"
"9917","1053112"
"9919","307055"
"9921","4491645"
"9924","730886"
"9925","583527"
"9927","766165"
"9928","67509"
"9929","51022"
"9930","555825"
"9933","5400735"
"9934","1569382"
"9935","421533"
"9938","918010"
"9939","1553333"
"9940","726469"
"9941","1609240"
"9942","263416"
"9944","305817"
"9945","814084"
"9955","144120"
