"V1","V2"
"1101","9835143"
"1102","5786107"
"1103","336088"
"1104","393203"
"1108","379115"
"1109","327684"
"1110","154518"
"1201","2814226"
"1203","543046"
"1210","7697099"
"1213","100332"
"1215","1617716"
"1216","39507402"
"1217","602052"
"1218","817096"
"1219","891943"
"1220","307597"
"1225","1210326"
"1227","1952137"
"1229","444777"
"1231","463072"
"1232","1560434"
"1233","170820"
"1234","764216"
"1235","19205"
"1236","175940"
"1702","1216362"
"1737","202205"
"1301","18609714"
"1303","29457942"
"1304","5173131"
"1305","1182094"
"1307","827206"
"1308","530310"
"1309","1938920"
"1310","1739894"
"1312","1971327"
"1313","3995376"
"1314","3313253"
"1315","433463"
"1319","1576649"
"1321","554471"
"1323","278414"
"1324","107247"
"1325","89355"
"1326","38044886"
"1339","90212"
"4306","1613224"
"1402","20803252"
"1409","3690476"
"1410","46203"
"1413","416708"
"1414","130136"
"1416","65083"
"1417","248706"
"1418","232530"
"1419","98354"
"1423","98063"
"1434","3920986"
"1439","42629"
"1440","1952799"
"1441","121638"
"1443","297250"
"1444","1071545"
"1445","180941"
"1446","63290"
"1447","2054085"
"1449","277595"
"1451","1226209"
"1452","181845"
"1453","15673"
"1454","189997"
"1455","1612889"
"1456","61198"
"1457","336634"
"1459","370294"
"1460","634248"
"1463","80775"
"1464","347573"
"1465","253691"
"1466","408713"
"1467","802862"
"1468","49106"
"1470","58162"
"1472","76713"
"1473","761029"
"1474","247563"
"1475","21046"
"1476","1576334"
"1477","1565793"
"4414","222617"
"4426","96737"
"1503","1913913"
"1504","5021576"
"1506","116489"
"1507","1679437"
"1512","231097"
"1513","693886"
"1514","238556"
"1515","286805"
"1517","333802"
"1519","361951"
"1521","337541"
"1522","1368385"
"1524","191326"
"1525","88677"
"1526","61458"
"1527","260336"
"1528","213645"
"1529","18794"
"1530","268103"
"1531","268722"
"1532","1203493"
"1533","194138"
"1535","897006"
"1536","342899"
"1537","514192"
"1538","74382"
"1539","168314"
"1540","65633"
"1541","170288"
"1558","504757"
"1560","339373"
"1568","150239"
"1583","475661"
"1587","103817"
"2049","1070377"
"2228","256549"
"2231","124972"
"2371","9816714"
"3167","208636"
"3346","122849"
"4526","718155"
"4532","1047040"
"6605","1194389"
"8374","330467"
"8996","213723"
"1603","224413"
"1604","828788"
"1605","11986027"
"1608","831993"
"1609","1475348"
"1611","227016"
"1612","417145"
"1614","447391"
"1615","233137"
"1616","268768"
"1617","318728"
"1618","173086"
"4930","1399371"
"1316","95374"
"1708","341556"
"1709","739823"
"1710","1363836"
"1711","767998"
"1712","1477888"
"1713","57863"
"1714","4925547"
"1717","3377321"
