"V1","V2"
"1101","7858569"
"1102","5331442"
"1103","143629"
"1104","318948"
"1108","243699"
"1109","418868"
"1110","107913"
"1201","1536126"
"1203","501186"
"1210","5738622"
"1213","46321"
"1215","1652528"
"1216","34105063"
"1217","341617"
"1218","639677"
"1219","862947"
"1220","220289"
"1225","882238"
"1227","1911994"
"1229","408114"
"1231","580384"
"1232","1325815"
"1233","161165"
"1234","840601"
"1235","5193"
"1236","109990"
"1702","1502484"
"1737","225324"
"1301","17948278"
"1303","25234496"
"1304","4842862"
"1305","1314431"
"1307","759817"
"1308","582870"
"1309","1590054"
"1310","1177040"
"1312","1956070"
"1313","4074576"
"1314","2771949"
"1315","264708"
"1319","2141629"
"1321","344900"
"1323","273972"
"1324","102241"
"1325","67015"
"1326","27892550"
"1339","228608"
"4306","1497125"
"1402","18280696"
"1409","2925583"
"1410","54861"
"1413","271608"
"1414","39429"
"1416","45915"
"1417","146143"
"1418","95563"
"1419","106233"
"1423","53246"
"1434","3474269"
"1439","16203"
"1440","1759305"
"1441","122794"
"1443","70662"
"1444","1020101"
"1445","134467"
"1446","33241"
"1447","1352873"
"1449","252844"
"1451","778556"
"1452","167731"
"1453","4910"
"1454","160148"
"1455","1174246"
"1456","96683"
"1457","430255"
"1459","300901"
"1460","604080"
"1463","85023"
"1464","569356"
"1465","165185"
"1466","392223"
"1467","556226"
"1468","65765"
"1470","61050"
"1472","70247"
"1473","749555"
"1474","270085"
"1475","8842"
"1476","2160739"
"1477","1920671"
"4414","240621"
"4426","163916"
"4438","949210"
"1503","2044828"
"1504","4653074"
"1506","111400"
"1507","1551020"
"1512","186794"
"1513","952338"
"1514","309006"
"1515","325368"
"1517","264328"
"1519","766343"
"1521","525156"
"1522","1391786"
"1524","221441"
"1525","112495"
"1526","115745"
"1527","321467"
"1528","375369"
"1529","109362"
"1530","421604"
"1531","180656"
"1532","1461938"
"1533","213057"
"1535","577120"
"1536","505248"
"1537","612521"
"1538","51095"
"1539","245484"
"1540","45016"
"1541","292665"
"1558","728976"
"1560","371939"
"1568","272567"
"1583","706170"
"1587","120269"
"2049","1771107"
"2228","361316"
"2231","295338"
"2371","5713728"
"3167","397510"
"3346","225257"
"4526","906173"
"4532","1772734"
"4540","238470"
"4551","319792"
"4555","152666"
"4562","134897"
"4564","179857"
"4566","281156"
"6605","1322843"
"8222","75630"
"8374","321037"
"8996","153458"
"1603","248009"
"1604","826015"
"1605","12232660"
"1608","1030530"
"1609","1404240"
"1611","185342"
"1612","313457"
"1614","496774"
"1615","282350"
"1616","275572"
"1617","273390"
"1618","397565"
"4930","866407"
"1316","47923"
"1708","343821"
"1709","591149"
"1710","2429709"
"1711","775949"
"1712","1493782"
"1713","52758"
"1714","2538812"
"1717","3454275"
"1718","3094983"
"1721","305826"
"1722","1002195"
"1723","482917"
"1724","175506"
"1725","873950"
"1726","675262"
"1727","219624"
"1730","170094"
"1732","54123"
"1735","241146"
"1773","525446"
"1776","164870"
"3708","483182"
"4720","246507"
"4722","428538"
"4725","1077742"
"4739","366162"
"4755","350826"
"4764","352713"
"4766","1242158"
"1598","271830"
"1701","475818"
"1707","857795"
"1720","337669"
"1731","138677"
"1733","153100"
"1734","189337"
"1736","1412081"
"1760","88515"
"1762","83289"
"1783","40589"
"1786","16570"
"1789","285841"
"3164","49854"
"3705","533506"
"4104","511609"
"4106","176488"
"4108","4131"
"4119","101095"
"4133","42138"
"4142","6818"
"4155","137664"
"4164","151636"
"4737","132117"
"4746","216257"
"1802","3681408"
"1806","438104"
"1809","188438"
"1810","495295"
"1817","184133"
"1902","246338"
"1903","12014"
"1904","3634223"
"1905","1928203"
"1906","190152"
"1907","5447133"
"1909","3333392"
"2002","26812821"
"2006","2408223"
"2007","639631"
"2008","116717"
"2009","254004"
"2010","1583594"
"2012","808613"
"2013","1447141"
"2014","2899189"
"2015","2053986"
"2017","260550"
"2020","414250"
"2022","680767"
"2023","5106585"
"2024","109660"
"2025","222139"
"2027","5963383"
"2028","658392"
"2029","1065576"
"2030","1056775"
"2031","941095"
"2032","241054"
"2033","67712"
"2034","1733504"
"2038","351990"
"2069","671465"
"3004","151606"
"5007","593153"
"9958","212550"
"2101","1027245"
"2102","535993"
"2103","2743403"
"2104","1612927"
"2105","9581056"
"2106","2575698"
"2107","160346"
"2108","810816"
"2109","492901"
"2114","131611"
"6582","286980"
"2201","7999112"
"2204","3759458"
"2206","2741151"
"2207","16078126"
"2227","2910504"
"2302","41672"
"2303","13099335"
"2329","1065328"
"2330","84187305"
"2337","2423964"
"2338","103847"
"2342","138723"
"2344","3975557"
"2351","814636"
"2363","18994"
"2369","499717"
"2379","3219047"
"2388","559251"
"2401","638057"
"2408","4193333"
"2434","22461"
"2436","205051"
"2441","990191"
"2449","1642353"
"2451","1712156"
"2454","21893635"
"2458","656917"
"2481","1012559"
"3006","791369"
"3014","249451"
"3016","302025"
"3034","3879881"
"3035","479489"
"3041","355470"
"3054","21080"
"3094","28058"
"3189","1626273"
"3257","61983"
"3413","749042"
"3443","1005920"
"3519","821977"
"3530","132290"
"3532","1016699"
"3536","102704"
"3545","936428"
"3579","845783"
"3583","338895"
"3588","85676"
"3686","60335"
"4919","856762"
"4952","344731"
"4961","687508"
"4967","601301"
"4968","224009"
"5269","275168"
"5285","355714"
"5305","992850"
"5471","307350"
"6202","385455"
"6239","5104795"
"6243","44807"
"6257","513286"
"6271","643828"
"6531","377763"
"6533","23495"
"6552","106107"
"8016","856789"
"8028","162237"
"8081","297365"
"8110","752650"
"8131","662934"
"8150","1411107"
"8261","183309"
"8271","871316"
"2301","19533942"
"2305","56015"
"2324","82605747"
"2331","2474034"
"2352","11437916"
"2353","21229778"
"2356","41898846"
"2357","38870216"
"2362","1155610"
"2364","55640"
"2365","222343"
"2376","5541432"
"2377","9900400"
"2380","145691"
"2382","91864639"
"2387","1008752"
"2395","4368838"
"2397","375586"
"2399","452553"
"2405","614563"
"2417","232707"
"2424","245"
"2425","544004"
"2442","135376"
"2465","251154"
"3002","55879"
"3005","1813117"
"3013","431854"
"3017","2268325"
"3022","482958"
"3046","119738"
"3057","136356"
"3060","634513"
"3231","69801770"
"3416","106987"
"3494","155495"
"3515","919515"
"3701","486003"
"3706","3984306"
"4916","643734"
"4938","80361621"
"5258","180962"
"6117","139748"
"6128","142260"
"6166","1013897"
"6172","20346"
"6206","603163"
"6230","594879"
"6235","247352"
"6277","400192"
"6414","1694185"
"6579","521728"
"6669","8426597"
"8114","390415"
"8163","1672063"
"8210","434396"
"9912","68151"
"2323","708696"
"2340","477834"
"2349","800939"
"2374","951939"
"2393","2373381"
"2406","906029"
"2409","28573489"
"2426","276242"
"2438","38567"
"2448","2238393"
"2466","142553"
"2475","2485430"
"2486","361836"
"2489","1171073"
"2491","29554"
"2499","421315"
"3008","3858612"
"3019","1783951"
"3024","264872"
"3031","204429"
"3038","249552"
"3049","260765"
"3050","70123"
"3051","177265"
"3059","829979"
"3149","286397"
"3356","148091"
