"V1","V2"
"1101","8081068"
"1102","5901983"
"1103","321446"
"1104","461991"
"1108","396102"
"1109","425539"
"1110","149670"
"1201","1764637"
"1203","617683"
"1210","6659811"
"1213","43499"
"1215","1428897"
"1216","34146847"
"1217","242388"
"1218","668772"
"1219","971412"
"1220","298229"
"1225","998208"
"1227","1846596"
"1229","454724"
"1231","490125"
"1232","1420021"
"1233","167475"
"1234","449101"
"1235","11900"
"1236","178990"
"1702","1283879"
"1737","241652"
"1301","16590594"
"1303","23180126"
"1304","4482674"
"1305","1324146"
"1307","1077904"
"1308","460185"
"1309","1265175"
"1310","1106135"
"1312","1218082"
"1313","3310465"
"1314","1368586"
"1315","216836"
"1319","1948652"
"1321","347681"
"1323","280440"
"1324","96133"
"1325","99153"
"1326","25918870"
"1339","222383"
"4306","1546744"
"1402","19789494"
"1409","3120400"
"1410","50564"
"1413","203268"
"1414","64563"
"1416","171787"
"1417","299409"
"1418","95740"
"1419","130292"
"1423","73042"
"1434","3460114"
"1439","37974"
"1440","1567007"
"1441","156248"
"1443","99634"
"1444","858652"
"1445","152637"
"1446","74005"
"1447","1322172"
"1449","338062"
"1451","935815"
"1452","148337"
"1453","3760"
"1454","142201"
"1455","1149926"
"1456","57119"
"1457","474314"
"1459","340871"
"1460","835183"
"1463","46657"
"1464","729433"
"1465","183994"
"1466","346779"
"1467","643991"
"1468","31371"
"1470","67714"
"1472","62070"
"1473","740910"
"1474","294942"
"1475","16790"
"1476","2678773"
"1477","2394543"
"4414","164299"
"4426","202429"
"4438","823191"
"1503","1711246"
"1504","3945346"
"1506","115853"
"1507","1791678"
"1512","495250"
"1513","1180030"
"1514","277902"
"1515","325041"
"1517","212391"
"1519","357885"
"1521","498596"
"1522","1194037"
"1524","235302"
"1525","96313"
"1526","67124"
"1527","295364"
"1528","250357"
"1529","561"
"1530","332452"
"1531","195150"
"1532","1508184"
"1533","199423"
"1535","806757"
"1536","469289"
"1537","584594"
"1538","60380"
"1539","224377"
"1540","47145"
"1541","200226"
"1558","517325"
"1560","318144"
"1568","195361"
"1583","609625"
"1587","120582"
"2049","1224076"
"2228","312494"
"2231","245231"
"2371","7947047"
"3167","111541"
"3346","239285"
"4526","896420"
"4532","853618"
"4540","90720"
"4551","266915"
"4555","93709"
"4562","115308"
"6605","1332838"
"8222","71915"
"8374","216782"
"8996","199892"
"1603","258340"
"1604","548899"
"1605","12140678"
"1608","721899"
"1609","1320821"
"1611","228729"
"1612","281096"
"1614","286258"
"1615","177081"
"1616","274437"
"1617","225513"
"1618","157392"
"4930","1393652"
"1316","55386"
"1708","364052"
"1709","820206"
"1710","1232249"
"1711","830192"
"1712","1436896"
"1713","48379"
"1714","3127428"
"1717","3125899"
"1718","2849533"
"1721","123488"
"1722","1404545"
"1723","472108"
"1724","152993"
"1725","750643"
"1726","656630"
"1727","208932"
"1730","185276"
"1732","44966"
"1735","258500"
"1773","524141"
"1776","198460"
"4720","189374"
"4722","379531"
"4725","682634"
"4739","358894"
"4755","300410"
"1598","480842"
"1701","466419"
"1707","662856"
"1720","304946"
"1731","113036"
"1733","176810"
"1734","216157"
"1736","1537155"
"1760","90665"
"1762","112269"
"1783","22882"
"1786","13327"
"1789","370306"
"3164","45329"
"3705","511131"
"4104","529802"
"4106","170294"
"4108","1813"
"4119","198031"
"4133","40222"
"4142","107196"
"4155","70832"
"4164","309804"
"4737","126444"
"4746","249512"
"1802","3816704"
"1806","474519"
"1809","204213"
"1810","636530"
"1817","188286"
"1902","439754"
"1903","7822"
"1904","3574904"
"1905","1841328"
"1906","31041"
"1907","5445941"
"1909","2247966"
"2002","21125715"
"2006","2509944"
"2007","667128"
"2008","66387"
"2009","221482"
"2010","1370978"
"2012","758454"
"2013","1311266"
"2014","2339461"
"2015","1835556"
"2017","341432"
"2020","383820"
"2022","674709"
"2023","3469573"
"2024","104985"
"2025","124216"
"2027","4232887"
"2028","227362"
"2029","852937"
"2030","1004634"
"2031","469736"
"2032","271172"
"2033","70672"
"2034","1335332"
"2038","575612"
"2069","666187"
"3004","142855"
"5007","517140"
"9958","282106"
"2101","808799"
"2102","667944"
"2103","2174752"
"2104","1320504"
"2105","9637378"
"2106","2551271"
"2107","281194"
"2108","829688"
"2109","468814"
"2114","141662"
"2201","10703647"
"2204","2759208"
"2206","2475504"
"2207","14394617"
"2227","2406952"
"2302","41017"
"2303","12059010"
"2329","1396758"
"2330","81743395"
"2337","1923228"
"2338","105302"
"2342","83581"
"2344","3385067"
"2351","691147"
"2363","28265"
"2369","452834"
"2379","2982596"
"2388","477475"
"2401","693187"
"2408","3414112"
"2434","17380"
"2436","164267"
"2441","792548"
"2449","1456573"
"2451","2197611"
"2454","22236948"
"2458","615010"
"2481","1058255"
"3006","805592"
