"V1","V2"
"1101","6575590"
"1102","5066062"
"1103","197328"
"1104","373311"
"1108","348266"
"1109","338758"
"1110","140339"
"1201","1213101"
"1203","552771"
"1210","6296474"
"1213","76124"
"1215","1422333"
"1216","40396873"
"1217","363377"
"1218","725188"
"1219","899361"
"1220","243424"
"1225","937281"
"1227","4305506"
"1229","491509"
"1231","731183"
"1232","1392257"
"1233","219033"
"1234","693543"
"1235","4568"
"1236","330388"
"1702","1437843"
"1737","242196"
"1301","14158452"
"1303","21149257"
"1304","4232007"
"1305","1198151"
"1307","971281"
"1308","431933"
"1309","1256289"
"1310","1108849"
"1312","1411633"
"1313","3243164"
"1314","1860232"
"1315","258668"
"1319","2138524"
"1321","331467"
"1323","263208"
"1324","98013"
"1325","87387"
"1326","24629815"
"1339","201380"
"4306","1441460"
"1402","17841430"
"1409","3033362"
"1410","46890"
"1413","154599"
"1414","54676"
"1416","20531"
"1417","324581"
"1418","150115"
"1419","96686"
"1423","54333"
"1434","3480744"
"1439","47620"
"1440","1211459"
"1441","136305"
"1443","95536"
"1444","744894"
"1445","141590"
"1446","73673"
"1447","962897"
"1449","196496"
"1451","1136487"
"1452","162227"
"1453","1533"
"1454","130126"
"1455","969351"
"1456","36025"
"1457","431571"
"1459","266375"
"1460","722502"
"1463","37267"
"1464","656037"
"1465","182527"
"1466","249382"
"1467","610472"
"1468","58122"
"1470","59073"
"1472","37910"
"1473","1007526"
"1474","293343"
"1475","11368"
"1476","1967104"
"1477","2341912"
"4414","324836"
"4426","233022"
"4438","346855"
"1503","1824324"
"1504","3708802"
"1506","144649"
"1507","1843760"
"1512","389937"
"1513","1462961"
"1514","326899"
"1515","308023"
"1517","275160"
"1519","339440"
"1521","529837"
"1522","1353942"
"1524","208882"
"1525","84438"
"1526","67262"
"1527","364781"
"1528","251257"
"1529","8608"
"1530","250842"
"1531","291535"
"1532","1250842"
"1533","204331"
"1535","1058395"
"1536","502998"
"1537","575429"
"1538","67752"
"1539","314530"
"1540","64386"
"1541","310409"
"1558","388359"
"1560","336734"
"1568","228775"
"1583","493900"
"1587","124669"
"2049","1003326"
"2228","413835"
"2231","260935"
"2371","6826264"
"3167","170110"
"3346","282912"
"4526","583731"
"4532","1473949"
"4540","75493"
"4551","341355"
"4555","99293"
"4562","80950"
"6605","1366719"
"8222","107834"
"8374","254904"
"8996","241300"
"1603","193538"
"1604","983962"
"1605","10728913"
"1608","642566"
"1609","1096267"
"1611","257718"
"1612","228693"
"1614","504145"
"1615","138146"
"1616","261576"
"1617","211624"
"1618","126472"
"4930","1238919"
"1316","43310"
"1708","332926"
"1709","884392"
"1710","1049911"
"1711","759630"
"1712","1275446"
"1713","39708"
"1714","3012050"
"1717","3198461"
"1718","2376136"
"1721","142761"
"1722","1307021"
"1723","412419"
"1724","168996"
"1725","705158"
"1726","700061"
"1727","168920"
"1730","233173"
"1732","62363"
"1735","230605"
"1773","504964"
"1776","163351"
"4720","238510"
"4722","335732"
"4725","494845"
"4739","364501"
"4755","306952"
"1598","424016"
"1701","574863"
"1707","634100"
"1720","322068"
"1731","137302"
"1733","162161"
"1734","187800"
"1736","1449162"
"1760","70962"
"1762","103458"
"1783","19528"
"1786","12717"
"1789","332540"
"3164","49599"
"3705","586487"
"4104","526029"
"4106","196810"
"4108","910"
"4119","183847"
"4133","40286"
"4142","1803"
"4155","83634"
"4164","120683"
"4737","94406"
"4746","250544"
"1802","3491851"
"1806","296288"
"1809","222044"
"1810","440424"
"1817","224834"
"1902","347967"
"1903","5857"
"1904","3476020"
"1905","1810976"
"1906","54706"
"1907","5550635"
"1909","2386168"
"2002","22238128"
"2006","2163608"
"2007","653926"
"2008","122115"
"2009","222432"
"2010","1333005"
"2012","701717"
"2013","1566052"
"2014","2589252"
"2015","1611231"
"2017","320097"
"2020","359458"
"2022","568606"
"2023","3589947"
"2024","100736"
"2025","269883"
"2027","4058156"
"2028","361732"
"2029","817151"
"2030","932091"
"2031","457393"
"2032","234716"
"2033","67296"
"2034","1484680"
"2038","402847"
"2069","559304"
"3004","131372"
"5007","582122"
"9958","217788"
"2101","775924"
"2102","558544"
"2103","2105840"
"2104","1334742"
"2105","9841365"
"2106","2460748"
"2107","109417"
"2108","753813"
"2109","560130"
"2114","140062"
"2201","13119100"
"2204","4635344"
"2206","2636116"
"2207","17377974"
"2227","4394043"
"2302","45380"
"2303","12006857"
"2329","1421796"
"2330","70855235"
"2337","1683148"
"2338","104622"
"2342","121725"
"2344","3457360"
"2351","723907"
"2363","19454"
"2369","491526"
"2379","3257032"
"2388","438402"
"2401","648178"
"2408","3757519"
"2434","16731"
"2436","174514"
"2441","828595"
"2449","1430191"
"2451","2128111"
"2454","21325720"
