"V1","V2"
"1101","8468346"
"1102","5767824"
"1103","273126"
"1104","447811"
"1108","432670"
"1109","374165"
"1110","167054"
"1201","1747838"
"1203","538441"
"1210","6503540"
"1213","44865"
"1215","1273970"
"1216","33626211"
"1217","323942"
"1218","576355"
"1219","757601"
"1220","261946"
"1225","845041"
"1227","1552355"
"1229","437328"
"1231","456384"
"1232","1476255"
"1233","162983"
"1234","406628"
"1235","8279"
"1236","137663"
"1702","1239604"
"1737","223475"
"1301","18026497"
"1303","28730095"
"1304","4790062"
"1305","1155237"
"1307","954498"
"1308","462895"
"1309","1805668"
"1310","1372160"
"1312","2057338"
"1313","4066861"
"1314","2463561"
"1315","197009"
"1319","1915042"
"1321","403096"
"1323","239305"
"1324","108559"
"1325","103457"
"1326","30222154"
"1339","157894"
"4306","1579743"
"1402","18865899"
"1409","3421964"
"1410","60297"
"1413","251637"
"1414","99350"
"1416","15121"
"1417","241295"
"1418","157406"
"1419","95253"
"1423","73609"
"1434","4095437"
"1439","19972"
"1440","1901271"
"1441","164013"
"1443","117985"
"1444","939196"
"1445","157101"
"1446","46084"
"1447","1887494"
"1449","269119"
"1451","1092318"
"1452","166495"
"1453","9311"
"1454","182264"
"1455","1505210"
"1456","44320"
"1457","312759"
"1459","323934"
"1460","737509"
"1463","48239"
"1464","593106"
"1465","228232"
"1466","384793"
"1467","577965"
"1468","77329"
"1470","83035"
"1472","79178"
"1473","622245"
"1474","316224"
"1475","18438"
"1476","1917486"
"1477","1685801"
"4414","186302"
"4426","209554"
"4438","266100"
"1503","1584840"
"1504","3904012"
"1506","137503"
"1507","1726082"
"1512","344592"
"1513","713196"
"1514","257262"
"1515","207783"
"1517","302811"
"1519","458925"
"1521","448942"
"1522","1320924"
"1524","197837"
"1525","96766"
"1526","79891"
"1527","271757"
"1528","228066"
"1529","13562"
"1530","288875"
"1531","262996"
"1532","1176877"
"1533","186350"
"1535","670282"
"1536","450838"
"1537","593981"
"1538","63147"
"1539","183144"
"1540","77169"
"1541","223038"
"1558","449152"
"1560","352483"
"1568","213928"
"1583","593466"
"1587","139608"
"2049","1394903"
"2228","313999"
"2231","230178"
"2371","7737897"
"3167","184426"
"3346","231982"
"4526","716156"
"4532","1532976"
"4540","148176"
"4551","262968"
"4555","105251"
"6605","1159351"
"8222","93266"
"8374","366077"
"8996","162467"
"1603","264498"
"1604","986619"
"1605","13480698"
"1608","710612"
"1609","1342571"
"1611","238287"
"1612","280790"
"1614","460382"
"1615","201082"
