"V1","V2"
"1101","8543685"
"1102","5867232"
"1103","250322"
"1104","477626"
"1108","428034"
"1109","359897"
"1110","173766"
"1201","1223504"
"1203","627208"
"1210","6765203"
"1213","50070"
"1215","1424331"
"1216","30286188"
"1217","247994"
"1218","546098"
"1219","859986"
"1220","261098"
"1225","934399"
"1227","2542983"
"1229","467503"
"1231","609416"
"1232","1552838"
"1233","174397"
"1234","615216"
"1235","8730"
"1236","282745"
"1702","1463182"
"1737","213271"
"1301","14851313"
"1303","21788696"
"1304","4133338"
"1305","1027555"
"1307","820812"
"1308","386574"
"1309","1348640"
"1310","1078653"
"1312","1473028"
"1313","3507584"
"1314","1823479"
"1315","213875"
"1319","2172353"
"1321","323213"
"1323","289539"
"1324","103029"
"1325","108021"
"1326","26170977"
"1339","221316"
"4306","1450038"
"1402","19807162"
"1409","3135558"
"1410","52231"
"1413","223438"
"1414","105483"
"1416","24611"
"1417","262708"
"1418","186246"
"1419","91018"
"1423","41229"
"1434","3292087"
"1439","15794"
"1440","1612943"
"1441","128264"
"1443","107972"
"1444","849898"
"1445","158043"
"1446","85682"
"1447","1026066"
"1449","356894"
"1451","1158548"
"1452","157458"
"1453","3627"
"1454","161173"
"1455","1202208"
"1456","37954"
"1457","466319"
"1459","307176"
"1460","613852"
"1463","46622"
"1464","771169"
"1465","160267"
"1466","327202"
"1467","484908"
"1468","58046"
"1470","57673"
"1472","46277"
"1473","1219067"
"1474","356999"
"1475","20393"
"1476","2179861"
"1477","1800901"
"4414","240960"
"4426","240301"
"4438","419335"
"1503","2012414"
"1504","4486054"
"1506","164985"
"1507","1704936"
"1512","449533"
"1513","1245553"
"1514","330334"
"1515","257335"
"1517","361726"
"1519","1288396"
"1521","481781"
"1522","1325191"
"1524","227347"
"1525","94927"
"1526","85059"
"1527","364830"
"1528","212295"
"1529","4295"
"1530","333467"
"1531","194262"
"1532","1727125"
"1533","206290"
"1535","744559"
"1536","483322"
"1537","543332"
"1538","57355"
"1539","221186"
"1540","35520"
"1541","246308"
"1558","411244"
"1560","323824"
"1568","236872"
"1583","639466"
"1587","93895"
"2049","969182"
"2228","357257"
"2231","248399"
"2371","7663427"
"3167","155869"
"3346","293087"
"4526","1147815"
"4532","1454677"
"4540","118329"
"4551","276320"
"4555","88566"
"4562","92402"
"6605","1527055"
"8222","74279"
"8374","286178"
"8996","256931"
"1603","346616"
"1604","840843"
"1605","12816681"
"1608","764215"
"1609","1175031"
"1611","241990"
"1612","250571"
"1614","479824"
"1615","165265"
"1616","281288"
"1617","242750"
"1618","520987"
"4930","715737"
"1316","35834"
"1708","344022"
"1709","726775"
"1710","1188412"
"1711","812907"
"1712","1588409"
"1713","48228"
"1714","2963330"
"1717","3207974"
"1718","2719985"
"1721","109258"
"1722","2495821"
"1723","379087"
"1724","157376"
"1725","685576"
"1726","753407"
"1727","172664"
"1730","194611"
"1732","60676"
"1735","264115"
"1773","505094"
"1776","221335"
"4720","236372"
"4722","382707"
"4725","650729"
"4739","315269"
"4755","303495"
"1598","546612"
"1701","498911"
"1707","712701"
"1720","321458"
"1731","128484"
"1733","138075"
"1734","242375"
"1736","2584080"
"1760","100435"
"1762","136520"
"1783","19831"
"1786","27230"
"1789","304816"
"3164","39582"
"3705","542472"
"4104","505843"
"4106","198074"
"4108","1824"
"4119","38317"
"4133","34265"
"4142","18456"
"4155","83630"
"4164","296727"
"4737","200860"
"4746","344738"
"1802","4125260"
"1806","582311"
"1809","263652"
"1810","582147"
"1817","247605"
"1902","520641"
"1903","6615"
"1904","3836227"
"1905","1818724"
"1906","18383"
"1907","5470826"
"1909","2171308"
"2002","21592504"
"2006","2503038"
"2007","665313"
"2008","115846"
"2009","233037"
"2010","1423733"
"2012","721946"
"2013","1582918"
"2014","2535174"
"2015","1856872"
"2017","311790"
"2020","359354"
"2022","227564"
"2023","3532977"
"2024","112438"
"2025","167170"
"2027","3594890"
"2028","314512"
"2029","832671"
"2030","962690"
"2031","460119"
"2032","263760"
"2033","66392"
"2034","1421464"
"2038","528977"
"2069","586899"
"3004","154164"
"5007","546969"
"9958","291900"
"2101","873161"
"2102","502969"
"2103","1997126"
"2104","1163189"
"2105","8917006"
"2106","2362948"
"2107","186786"
"2108","787029"
"2109","493483"
"2114","140314"
"2201","13467366"
"2204","3024811"
"2206","2309985"
"2207","12541210"
"2227","1880649"
"2302","44051"
"2303","10673034"
"2329","1484070"
"2330","58347005"
"2337","1719735"
"2338","115955"
"2342","109298"
"2344","3147442"
"2351","699009"
"2363","16504"
