"V1","V2"
"1101","3632053"
"1102","2595177"
"1103","143549"
"1104","298112"
"1108","249352"
"1109","137176"
"1110","99952"
"1201","1063098"
"1203","481019"
"1210","5436415"
"1213","40460"
"1215","1272939"
"1216","30528301"
"1217","277750"
"1218","505213"
"1219","856686"
"1220","160753"
"1225","734483"
"1227","1656304"
"1229","351095"
"1231","445400"
"1232","1132783"
"1233","178691"
"1234","560719"
"1235","8100"
"1236","132389"
"1702","995051"
"1737","182609"
"1301","11162684"
"1303","18590104"
"1304","3514039"
"1305","1165411"
"1307","801458"
"1308","388190"
"1309","864510"
"1310","1075117"
"1312","1360733"
"1313","2146450"
"1314","1510970"
"1315","188592"
"1319","1576356"
"1321","238590"
"1323","203247"
"1324","72525"
"1325","70333"
"1326","22401462"
"1339","135712"
"4306","1002495"
"1402","15158546"
"1409","2391132"
"1410","38724"
"1413","119043"
"1414","66765"
"1416","587688"
"1417","330009"
"1418","147281"
"1419","104101"
"1423","36699"
"1434","3058649"
"1439","36354"
"1440","1239596"
"1441","106822"
"1443","64332"
"1444","722265"
"1445","110602"
"1446","86459"
"1447","873174"
"1449","190487"
"1451","847948"
"1452","152008"
"1453","3361"
"1454","108452"
"1455","808503"
"1456","32620"
"1457","286213"
"1459","198762"
"1460","635145"
"1463","36182"
"1464","496957"
"1465","46903"
"1466","260272"
"1467","583267"
"1468","23810"
"1470","50908"
"1472","36783"
"1473","801150"
"1474","222918"
"1475","15818"
"1476","1814649"
"1477","1770940"
"4414","271082"
"4426","199253"
"4438","158371"
"1503","1317803"
"1504","3539829"
"1506","132220"
"1507","1442847"
"1512","291431"
"1513","478828"
"1514","374713"
"1515","201910"
"1517","162069"
"1519","267458"
"1521","406884"
"1522","1195449"
"1524","175305"
"1525","65528"
"1526","45537"
"1527","245333"
"1528","175161"
"1529","4265"
"1530","214649"
"1531","89606"
"1532","981582"
"1533","173064"
"1535","705462"
"1536","404023"
"1537","440899"
"1538","41115"
"1539","188167"
"1540","19486"
"1541","198369"
"1558","436402"
"1560","283255"
"1568","173355"
"1583","356214"
"1587","95498"
"2049","844975"
"2228","303056"
"2231","264096"
"2371","6104679"
"3167","136546"
"3346","189813"
"4526","395708"
"4532","1275189"
"4540","130714"
"4551","211891"
"4555","74238"
"4562","86196"
"6605","1051840"
"8222","80339"
"8374","202699"
"8996","130291"
"1603","145800"
"1604","823011"
"1605","8818875"
"1608","418188"
"1609","802280"
"1611","185531"
"1612","219079"
"1614","572941"
"1615","138867"
"1616","179598"
"1617","135800"
"1618","141179"
"4930","855655"
"1316","30066"
"1708","309633"
"1709","755036"
"1710","916007"
"1711","593365"
"1712","1244129"
"1713","39963"
"1714","1736572"
"1717","1900467"
"1718","2339309"
"1721","57143"
"1722","873353"
"1723","394262"
"1724","130337"
"1725","511458"
"1726","453189"
"1727","135927"
"1730","130216"
"1732","32447"
"1735","119878"
"1773","410029"
"1776","89427"
"4720","104892"
"4722","285792"
"4725","609759"
"4739","253590"
"4755","229216"
"1598","343265"
"1701","386754"
"1707","523469"
"1720","232821"
"1731","82722"
"1733","133046"
"1734","109648"
"1736","1379946"
"1760","75068"
"1762","53791"
"1783","20213"
"1786","17278"
"1789","381236"
"3164","39909"
"3705","400223"
"4104","439362"
"4106","134849"
"4108","948"
"4119","204590"
"4133","35148"
"4142","40435"
"4155","71142"
"4164","93992"
"4737","102850"
"4746","226682"
"1802","2270783"
"1806","226625"
"1809","151138"
"1810","383097"
"1817","94381"
"1902","248276"
"1903","4930"
"1904","2619416"
"1905","1429497"
"1906","69797"
"1907","3907149"
"1909","1969718"
"2002","17998083"
"2006","1563416"
"2007","507725"
"2008","65737"
"2009","178805"
"2010","1112788"
"2012","493198"
"2013","1057757"
"2014","2327829"
"2015","1051729"
"2017","322553"
"2020","256207"
"2022","541820"
"2023","3101603"
"2024","77259"
"2025","127315"
"2027","4035706"
"2028","398784"
"2029","838834"
"2030","612096"
"2031","353644"
"2032","158080"
"2033","48541"
"2034","945200"
"2038","255386"
"2069","373475"
"3004","118255"
"5007","378203"
"9958","150697"
"2101","675039"
"2102","451385"
"2103","1740795"
"2104","1140328"
"2105","7858762"
"2106","1953649"
"2107","91482"
"2108","640423"
"2109","424057"
"2114","100978"
"2201","6498279"
"2204","2495299"
"2206","1798367"
"2207","9318545"
"2227","1726772"
"2302","34753"
"2303","9478048"
"2329","1190384"
"2330","59551321"
"2337","1628651"
"2338","101515"
"2342","88048"
"2344","3204513"
"2351","563753"
"2363","11487"
"2369","359990"
"2379","2289051"
"2388","361898"
"2401","414692"
"2408","3339604"
"2434","8254"
"2436","111435"
"2441","762640"
"2449","1358694"
"2451","1594880"
"2454","13242410"
"2458","353224"
"2481","839919"
"3006","537547"
"3014","187632"
"3016","210035"
"3034","3111217"
"3035","437828"
"3041","292949"
"3054","10510"
"3094","24641"
"3189","1546434"
"3257","62003"
"3413","596760"
"3443","813877"
"3519","1767751"
"3530","47585"
"3532","868205"
"3536","51445"
"3545","484950"
"3579","1787714"
"3583","271541"
"3588","80276"
"3686","150154"
"4919","531592"
"4952","165539"
"4961","340518"
"4967","190541"
"4968","158443"
"5269","113099"
"5285","155827"
"5305","644599"
"5471","153324"
"6202","211861"
"6239","3225691"
"6243","32537"
"6257","386226"
"6271","565989"
"6531","163194"
"6533","9365"
"6552","141310"
"8016","551635"
"8028","131814"
"8081","223253"
"8110","602641"
"8131","718235"
"8150","1496798"
"8261","80760"
"8271","381012"
"2301","14085616"
"2305","37587"
"2324","50979213"
"2331","1673467"
"2352","9111818"
"2353","16174892"
"2356","28774620"
