"V1","V2"
"1101","9750141"
"1102","6395353"
"1103","173573"
"1104","437497"
"1108","314840"
"1109","402999"
"1110","161920"
"1201","1380961"
"1203","506069"
"1210","5059713"
"1213","34897"
"1215","1711634"
"1216","35875546"
"1217","364432"
"1218","656123"
"1219","1053098"
"1220","204990"
"1225","974488"
"1227","1437583"
"1229","448994"
"1231","627092"
"1232","1502080"
"1233","166183"
"1234","678377"
"1235","2540"
"1236","143298"
"1702","1454207"
"1737","253495"
"1301","20898368"
"1303","29059122"
"1304","5226687"
"1305","1401774"
"1307","1004127"
"1308","490319"
"1309","1713650"
"1310","1332672"
"1312","2196810"
"1313","5523532"
"1314","3286055"
"1315","197072"
"1319","2268169"
"1321","416662"
"1323","304887"
"1324","106782"
"1325","82253"
"1326","35158316"
"1339","266869"
"4306","2035199"
"1402","16832612"
"1409","3629757"
"1410","47210"
"1413","294758"
"1414","119362"
"1416","17221"
"1417","124475"
"1418","67019"
"1419","135464"
"1423","91799"
"1434","4198303"
"1439","21954"
"1440","2249692"
"1441","160467"
"1443","92193"
"1444","1224829"
"1445","130573"
"1446","13837"
"1447","1869899"
"1449","172427"
"1451","608290"
"1452","210549"
"1453","1125"
"1454","175352"
"1455","1474531"
"1456","41286"
"1457","466464"
"1459","358717"
"1460","878143"
"1463","131145"
"1464","800083"
"1465","186561"
"1466","389376"
"1467","405647"
"1468","79156"
"1470","71641"
"1472","62001"
"1473","686894"
"1474","353957"
"1475","5631"
"1476","2450866"
"1477","1853640"
"4414","1231888"
"4426","229705"
"4438","473761"
"1503","2049965"
"1504","4488763"
"1506","98166"
"1507","1391802"
"1512","250701"
"1513","1168536"
"1514","379704"
"1515","380807"
"1517","250972"
"1519","519328"
"1521","700712"
"1522","1568129"
"1524","233819"
"1525","117430"
"1526","108111"
"1527","314156"
"1528","523784"
"1529","32795"
"1530","483910"
"1531","270121"
"1532","1316524"
"1533","256697"
"1535","766679"
"1536","630624"
"1537","760372"
"1538","37800"
"1539","225765"
"1540","20083"
"1541","284740"
"1558","357645"
"1560","434888"
"1568","287389"
"1583","814518"
"1587","104698"
"2049","2384745"
"2228","368868"
"2231","369098"
"2371","5332254"
"3167","331307"
"3346","250031"
"4526","821679"
"4532","2258859"
"4540","300753"
"4551","382767"
"4555","145189"
"4562","115281"
"4564","219646"
"4566","294524"
"6605","1452960"
"8222","82435"
"8374","354063"
"8996","117553"
"1603","172275"
"1604","657264"
"1605","15711541"
"1608","841401"
"1609","1663589"
"1611","205797"
"1612","349029"
"1614","428132"
"1615","241734"
"1616","278420"
"1617","335145"
"1618","123174"
"4930","747711"
"1316","373961"
"1708","378693"
"1709","785284"
"1710","2966451"
"1711","914215"
"1712","1692767"
"1713","58306"
"1714","2589976"
"1717","3691690"
"1718","3290409"
"1721","302933"
"1722","1387071"
"1723","720069"
"1724","156155"
"1725","1004769"
"1726","832814"
"1727","255652"
"1730","164669"
"1732","43712"
"1735","390061"
"1773","653367"
"1776","197585"
"3708","487463"
"4720","311834"
"4722","483022"
"4725","1329112"
"4739","561134"
"4755","330773"
"4764","399593"
"4766","1336080"
"1598","485165"
"1701","697641"
"1707","761287"
"1720","283329"
"1731","94902"
"1733","147373"
"1734","236191"
"1736","1588964"
"1760","90433"
"1762","101977"
"1783","38347"
"1786","33735"
"1789","303683"
"3164","46801"
"3705","548746"
"4104","501451"
"4106","202207"
"4108","10949"
"4119","85048"
"4133","38488"
"4142","48647"
"4155","103072"
"4164","157349"
"4737","177235"
"4746","210503"
"1802","4428735"
"1806","432966"
"1809","189881"
"1810","519674"
"1817","198746"
"1902","267724"
"1903","17901"
"1904","3820993"
"1905","2164299"
"1906","238224"
"1907","6893002"
"1909","4561907"
"2002","33903830"
"2006","3491107"
"2007","845536"
"2008","97622"
"2009","337414"
"2010","1645672"
"2012","830950"
"2013","1308444"
"2014","3678034"
"2015","2583902"
"2017","421025"
"2020","442107"
"2022","755559"
"2023","6560440"
"2024","154598"
"2025","333093"
"2027","7613185"
"2028","962507"
"2029","1058922"
"2030","1271786"
"2031","1214255"
"2032","342834"
"2033","65964"
"2034","1776064"
"2038","891640"
"2069","768073"
"3004","195634"
"5007","716259"
"9958","184557"
"2101","866963"
"2102","581371"
"2103","2620469"
"2104","1947163"
"2105","11026387"
"2106","2878896"
"2107","139414"
"2108","1212386"
"2109","477093"
"2114","152727"
"6582","311591"
"2201","7358424"
"2204","3178094"
"2206","2915079"
"2207","17386410"
"2227","2381616"
"2302","40087"
"2303","12412192"
"2329","1175461"
"2330","103697437"
"2337","3252991"
"2338","246534"
"2342","147714"
"2344","4181581"
"2351","854816"
"2363","15928"
"2369","537914"
"2379","3696017"
"2388","398117"
"2401","574768"
"2408","6722661"
"2434","35073"
"2436","214423"
"2441","1102367"
"2449","1637216"
"2451","1768643"
"2454","20110404"
"2458","604765"
"2481","968421"
"3006","1085658"
"3014","255783"
"3016","325884"
"3034","3784337"
"3035","362341"
"3041","165812"
"3054","22359"
"3094","22436"
"3189","1797493"
"3257","76075"
"3413","889395"
"3443","1069786"
"3530","192109"
"3532","1299310"
"3536","119045"
"3545","1163721"
"3579","883272"
"3583","251496"
"3588","87464"
"3686","70641"
"4919","823027"
"4952","251745"
"4961","656938"
"4967","671042"
"4968","227006"
"5269","298318"
"5285","441074"
"5305","997241"
"5471","236275"
"6202","408697"
"6239","5649313"
"6243","40022"
"6257","799084"
"6271","627581"
"6531","423909"
"6533","12318"
"6552","123972"
"8016","831297"
"8028","155524"
"8081","348520"
"8110","735843"
"8131","717064"
"8150","1463603"
"8261","214692"
"8271","862490"
"2301","18983633"
"2305","45854"
"2324","78363795"
"2331","2432080"
"2352","13147547"
"2353","22644125"
"2356","39495911"
"2357","40751499"
"2362","1553462"
"2364","106516"
"2365","123062"
"2376","8498556"
"2377","11728674"
"2380","228876"
"2382","71849616"
"2387","925152"
"2395","4389539"
"2397","418459"
"2399","364441"
"2405","514617"
"2417","212209"
"2424","4"
"2425","441262"
"2442","162341"
"2465","239140"
"3002","58355"
"3005","2032106"
"3013","411284"
"3017","2347360"
"3022","474313"
"3046","110778"
"3057","161394"
"3060","661901"
"3231","70289961"
"3416","140358"
"3494","100652"
"3515","972928"
"3701","501365"
"3706","2913635"
"4916","878630"
"4938","82989885"
"5258","215466"
"6117","172440"
"6128","680601"
"6166","881724"
"6172","30930"
"6206","656299"
"6230","538156"
"6235","257574"
"6277","456892"
"6414","3932907"
"6579","509168"
"6669","17038548"
"8114","777212"
"8163","1499135"
"8210","549100"
"9912","61585"
"2323","736655"
