"V1","V2"
"1101","9875888"
"1102","5942364"
"1103","294781"
"1104","453397"
"1108","439572"
"1109","289932"
"1110","184526"
"1201","2831715"
"1203","527694"
"1210","7294503"
"1213","98809"
"1215","1535031"
"1216","39146498"
"1217","536326"
"1218","858924"
"1219","960546"
"1220","322204"
"1225","1195864"
"1227","1517650"
"1229","469008"
"1231","512248"
"1232","1637771"
"1233","170402"
"1234","748362"
"1235","20309"
"1236","172541"
"1702","1163292"
"1737","206681"
"1301","18160761"
"1303","26722335"
"1304","5117998"
"1305","1235010"
"1307","887116"
"1308","477431"
"1309","1945341"
"1310","2006782"
"1312","2365747"
"1313","4336770"
"1314","3023583"
"1315","539920"
"1319","1660990"
"1321","512260"
"1323","299287"
"1324","114870"
"1325","96180"
"1326","35151128"
"1339","84650"
"4306","1673953"
"1402","19936379"
"1409","4097563"
"1410","54759"
"1413","415474"
"1414","151590"
"1416","46612"
"1417","278386"
"1418","183606"
"1419","50920"
"1423","61902"
"1434","3823785"
"1439","32459"
"1440","1991106"
"1441","98762"
"1443","269122"
"1444","1150264"
"1445","190582"
"1446","70695"
"1447","2089900"
"1449","273519"
"1451","1264821"
"1452","161113"
"1453","20226"
"1454","183816"
"1455","1548373"
"1456","72591"
"1457","329562"
"1459","364703"
"1460","519473"
"1463","79654"
"1464","299115"
"1465","232659"
"1466","499872"
"1467","625877"
"1468","72509"
"1470","59446"
"1472","79565"
"1473","817108"
"1474","276068"
"1475","18795"
"1476","1692569"
"1477","1480764"
"4414","231318"
"4426","79333"
"1503","1818993"
"1504","5015452"
"1506","121622"
"1507","1754456"
"1512","231357"
"1513","675245"
"1514","245426"
"1515","322407"
"1517","314111"
"1519","175547"
"1521","353347"
"1522","1368164"
"1524","204931"
"1525","101343"
"1526","49303"
"1527","302801"
"1528","208026"
"1529","14079"
"1530","228662"
"1531","228582"
"1532","1319004"
"1533","201634"
"1535","776698"
"1536","319140"
"1537","524175"
"1538","76765"
"1539","156372"
"1540","67879"
"1541","144754"
"1558","662354"
"1560","375774"
"1568","152759"
"1583","517681"
"1587","124681"
"2049","1080430"
"2228","266044"
"2231","120449"
"2371","9597075"
"3167","305906"
"3346","106738"
"4526","629139"
"4532","1440843"
"6605","1147348"
"8374","355882"
"8996","172080"
"1603","273554"
"1604","1033558"
"1605","11943118"
"1608","931039"
"1609","1525935"
"1611","255225"
"1612","302299"
"1614","584139"
"1615","219826"
"1616","272679"
"1617","335516"
"1618","285925"
"4930","1426689"
"1316","100225"
"1708","338651"
"1709","961786"
"1710","1570481"
"1711","717255"
"1712","1184233"
"1713","53488"
"1714","3531289"
"1717","3404281"
"1718","2946036"
"1721","148561"
