"V1","V2"
"1101","1526845"
"1102","663196"
"1103","117208"
"1104","161276"
"1108","159414"
"1109","70875"
"1110","78613"
"1201","896858"
"1203","152852"
"1210","1598531"
"1213","64934"
"1215","966952"
"1216","3226826"
"1217","341675"
"1218","465788"
"1219","638380"
"1220","148600"
"1225","602612"
"1227","874451"
"1229","201882"
"1231","308735"
"1232","1010862"
"1233","162393"
"1234","333573"
"1235","31569"
"1236","151078"
"1702","148844"
"1301","13298987"
"1303","15282124"
"1304","822145"
"1305","546976"
"1307","318444"
"1308","396678"
"1309","636739"
"1310","941610"
"1312","1244904"
"1313","485534"
"1314","2833957"
"1315","124499"
"1316","12512"
"1319","573946"
"1321","304124"
"1323","99750"
"1324","93833"
"1325","76901"
"1326","21386486"
"1715","232622"
"4306","254942"
"1402","3677482"
"1409","1830197"
"1410","12783"
"1413","256004"
"1414","276348"
"1416","21499"
"1417","106538"
"1418","194402"
"1419","40969"
"1423","53753"
"1432","60"
"1434","2158409"
"1438","10950"
"1439","35193"
"1440","868525"
"1441","91834"
"1443","46140"
"1444","693169"
"1445","121064"
"1446","69263"
"1447","1501757"
"1449","101951"
"1451","563560"
"1452","139489"
"1453","10520"
"1454","137950"
"1455","1098885"
"1456","128825"
"1457","248559"
"1459","172273"
"1460","271851"
"1463","24928"
"1464","73137"
"1465","93333"
"1466","312257"
"1467","273509"
"1468","42909"
"1469","24711"
"1470","39460"
"1472","48335"
"1473","664515"
"1474","166394"
"1475","19469"
"1476","449167"
"1477","842325"
"4414","182204"
"4426","41665"
"1503","1032306"
"1504","1535182"
"1506","45164"
"1507","250800"
"1512","143894"
"1513","382171"
"1514","106352"
"1515","217921"
"1516","28703"
"1517","151209"
"1519","288880"
"1521","320967"
"1522","514867"
"1524","218794"
"1525","57950"
"1526","33922"
"1527","132170"
"1528","171746"
"1529","12042"
"1530","167043"
"1531","196397"
"1533","70425"
"1535","652488"
"1536","133791"
"1537","242828"
"1538","79072"
"1539","58804"
"1540","67485"
"1541","51919"
"1560","228438"
"1583","105769"
"2049","424889"
"2231","80782"
"4526","282060"
"4532","234842"
"6605","630331"
"8374","68876"
"1603","113828"
"1604","542624"
"1605","6248600"
"1608","560659"
"1609","465762"
"1611","426247"
"1612","350801"
"1613","190040"
"1614","527321"
"1615","361412"
"1616","139406"
"1617","268469"
"1618","151431"
"4930","59833"
"1704","1837356"
"1708","231869"
"1709","536240"
"1710","977145"
"1711","346865"
"1712","420889"
"1713","30022"
"1714","847706"
"1717","1128032"
"1718","878630"
"1721","93152"
"1722","1052785"
"1723","439755"
"1724","90429"
"1725","574771"
"1726","460928"
"1727","116802"
"1730","71294"
"1732","43115"
"1735","94847"
"1737","132594"
"1773","389989"
"4722","101219"
"4725","1819990"
"4733","67728"
"1701","193823"
"1707","123840"
"1720","136889"
"1729","65531"
"1731","204340"
"1733","142290"
"1734","103042"
"1736","381960"
"1762","93679"
"3164","35890"
"4104","221551"
"4106","103007"
"4108","2187"
"4119","94032"
"4133","38428"
"4142","515613"
"4737","72183"
"4746","127682"
"1802","1046591"
"1806","101254"
"1809","57242"
"1810","193444"
"1902","410525"
"1903","123689"
"1904","1530940"
"1905","511209"
"1906","18987"
"1907","1056685"
"1909","394845"
"1532","279108"
"2002","15344569"
"2006","2037847"
"2007","759122"
"2008","480753"
"2009","385682"
"2010","939296"
"2012","222787"
"2013","476434"
"2014","2994651"
"2015","1713754"
"2017","397525"
"2020","320600"
"2022","155899"
"2023","2574678"
"2024","103280"
"2025","341521"
"2027","525972"
"2028","382913"
"2029","971970"
"2030","518507"
"2031","433836"
"2032","245093"
"2033","54515"
"2034","1189201"
"2038","505657"
"3004","49886"
"5007","268882"
"9958","137273"
"2101","348633"
"2102","385821"
"2103","871264"
"2104","399916"
"2105","1198864"
"2106","315461"
"2107","311391"
"2108","341786"
"2109","161764"
"2114","110424"
"2201","1859346"
"2204","2016893"
"2206","1094979"
"2207","6310680"
"2227","1851824"
"1437","119390"
"2302","21178"
"2303","8634850"
"2311","4669884"
"2325","4711879"
"2329","685942"
"2330","29195234"
"2337","2091805"
"2338","181624"
"2342","319011"
"2344","2205989"
"2351","521750"
"2363","169520"
"2369","379667"
"2379","1591775"
"2388","340737"
"2401","410391"
"2408","4141263"
"2425","247035"
"2434","52305"
"2436","160377"
"2441","756044"
"2449","1050230"
"2451","2344302"
"2454","4563992"
"2458","327797"
"2481","339273"
"3006","587689"
"3014","330035"
"3016","62675"
"3034","2658028"
"3035","476748"
"3041","351365"
"3054","51683"
"3094","37635"
"3189","911520"
"3443","654338"
"3474","3359639"
"3519","1038376"
"3532","748764"
"3545","330405"
"3559","78314"
"3579","41606"
"3583","63264"
"3588","92632"
"3598","338212"
"3686","202047"
"4919","585706"
"5305","695398"
"5471","299874"
"6145","2134453"
"6202","202934"
"6239","2772432"
"6243","106759"
"6257","307355"
"6271","357896"
"6286","814052"
"8016","400702"
"8081","344774"
"8110","461861"
"8131","888836"
"8261","206522"
"8271","1063964"
"2301","7020105"
"2305","16188"
"2315","3842545"
"2324","67960617"
"2331","2630395"
"2352","3970498"
"2353","44319994"
"2356","27984408"
"2357","20398963"
"2358","50291"
"2361","26172"
"2362","865123"
"2364","113283"
"2365","649017"
"2376","4188629"
"2377","6863571"
"2380","196477"
"2382","72346532"
"2385","1189814"
"2387","112787"
"2395","820985"
"2397","92288"
"2399","525845"
"2405","136131"
"2417","240991"
"2424","3843"
"2438","8866"
"2442","595216"
"2465","203560"
"2474","46359"
"3002","30087"
"3005","389203"
"3013","334620"
"3017","707680"
"3022","277894"
